HHID	HHType	HHFormedDate	adultNames	childNames	address	
PRE-4994_M_PRE-4995	2	PRE	['PRE-4994', 'PRE-4995']	['PRE-4994_M_PRE-4995_KID_0', 'PRE-4994_M_PRE-4995_KID_1', 'PRE-4994_M_PRE-4995_KID_2', 'PRE-4994_M_PRE-4995_KID_3']	13405	
PRE-3465_singleHH	1	PRE	['PRE-3465']	[]	15994	
PRE-274_singleHH	1	PRE	['PRE-274']	[]	18995	
PRE-1615_M_PRE-1616	2	PRE	['PRE-1615', 'PRE-1616']	[]	14801	
PRE-2914_M_PRE-2915	2	PRE	['PRE-2914', 'PRE-2915']	[]	11506	
PRE-4693_M_PRE-4694	2	PRE	['PRE-4693', 'PRE-4694']	[]	18018	
PRE-3875_singleHH	1	PRE	['PRE-3875']	[]	17291	
PRE-2365_M_PRE-2366	2	PRE	['PRE-2365', 'PRE-2366']	[]	7228	
PRE-727_singleHH	1	PRE	['PRE-727']	['PRE-727_singleHH_KID_0']	11082	
PRE-3243_singleHH	1	PRE	['PRE-3243']	[]	6115	
PRE-3280_singleHH	1	PRE	['PRE-3280']	[]	10097	
PRE-1337_singleHH	1	PRE	['PRE-1337']	[]	10985	
PRE-3488_singleHH	1	PRE	['PRE-3488']	['PRE-3488_singleHH_KID_0', 'PRE-3488_singleHH_KID_1', 'PRE-3488_singleHH_KID_2', 'PRE-3488_singleHH_KID_3']	19660	
PRE-3801_M_PRE-3802	2	PRE	['PRE-3801', 'PRE-3802']	[]	4768	
PRE-2791_singleHH	1	PRE	['PRE-2791']	[]	8002	
PRE-1571_singleHH	1	PRE	['PRE-1571']	[]	11997	
PRE-751_singleHH	1	PRE	['PRE-751']	['PRE-751_singleHH_KID_0', 'PRE-751_singleHH_KID_1', 'PRE-751_singleHH_KID_2']	999999999	
PRE-4141_M_PRE-4142	2	PRE	['PRE-4141', 'PRE-4142']	[]	6240	
PRE-4406_singleHH	1	PRE	['PRE-4406']	[]	3588	
PRE-2872_singleHH	1	PRE	['PRE-2872']	[]	3824	
PRE-2499_singleHH	1	PRE	['PRE-2499']	[]	3197	
PRE-3004_singleHH	1	PRE	['PRE-3004']	['PRE-3004_singleHH_KID_0', 'PRE-3004_singleHH_KID_1']	9539	
PRE-4131_M_PRE-4132	2	PRE	['PRE-4131', 'PRE-4132']	['PRE-4131_M_PRE-4132_KID_0', 'PRE-4131_M_PRE-4132_KID_1']	20978	
PRE-2716_M_PRE-2717	2	PRE	['PRE-2716', 'PRE-2717']	[]	17056	
PRE-2085_singleHH	1	PRE	['PRE-2085']	[]	20285	
PRE-4286_singleHH	1	PRE	['PRE-4286']	[]	7596	
PRE-2315_singleHH	1	PRE	['PRE-2315']	['PRE-2315_singleHH_KID_0', 'PRE-2315_singleHH_KID_1']	2913	
PRE-2883_M_PRE-2884	2	PRE	['PRE-2883', 'PRE-2884']	['PRE-2883_M_PRE-2884_KID_0']	3597	
PRE-1573_singleHH	1	PRE	['PRE-1573']	[]	14546	
PRE-1884_M_PRE-1885	2	PRE	['PRE-1884', 'PRE-1885']	[]	14703	
PRE-3584_singleHH	1	PRE	['PRE-3584']	[]	268	
PRE-8_singleHH	1	PRE	['PRE-8']	[]	2783	
PRE-912_singleHH	1	PRE	['PRE-912']	[]	10854	
PRE-2378_singleHH	1	PRE	['PRE-2378']	['PRE-2378_singleHH_KID_0', 'PRE-2378_singleHH_KID_1']	4552	
PRE-712_M_PRE-713	2	PRE	['PRE-712', 'PRE-713']	[]	20251	
PRE-3283_M_PRE-3284	2	PRE	['PRE-3283', 'PRE-3284']	[]	8014	
PRE-3416_singleHH	1	PRE	['PRE-3416']	[]	14942	
PRE-2211_M_PRE-2212	2	PRE	['PRE-2211', 'PRE-2212']	[]	12027	
PRE-3942_singleHH	1	PRE	['PRE-3942']	[]	8779	
PRE-3260_singleHH	1	PRE	['PRE-3260']	['PRE-3260_singleHH_KID_0', 'PRE-3260_singleHH_KID_1']	17621	
PRE-4451_M_PRE-4452	2	PRE	['PRE-4451', 'PRE-4452']	[]	10196	
PRE-1263_singleHH	1	PRE	['PRE-1263']	[]	5346	
PRE-332_singleHH	1	PRE	['PRE-332']	[]	18149	
PRE-1095_singleHH	1	PRE	['PRE-1095']	['PRE-1095_singleHH_KID_0']	5222	
PRE-3041_M_PRE-3042	2	PRE	['PRE-3041', 'PRE-3042']	[]	15087	
PRE-2266_M_PRE-2267	2	PRE	['PRE-2266', 'PRE-2267']	[]	17646	
PRE-1102_singleHH	1	PRE	['PRE-1102']	[]	19630	
PRE-124_M_PRE-125	2	PRE	['PRE-124', 'PRE-125']	['PRE-124_M_PRE-125_KID_0', 'PRE-124_M_PRE-125_KID_1', 'PRE-124_M_PRE-125_KID_2', 'PRE-124_M_PRE-125_KID_3']	6463	
PRE-3718_M_PRE-3719	2	PRE	['PRE-3718', 'PRE-3719']	[]	4553	
PRE-3178_singleHH	1	PRE	['PRE-3178']	[]	3177	
PRE-300_singleHH	1	PRE	['PRE-300']	['PRE-300_singleHH_KID_0', 'PRE-300_singleHH_KID_1']	12727	
PRE-2570_singleHH	1	PRE	['PRE-2570']	[]	999999999	
PRE-1831_singleHH	1	PRE	['PRE-1831']	[]	4832	
PRE-108_M_PRE-109	2	PRE	['PRE-108', 'PRE-109']	[]	17989	
PRE-3130_M_PRE-3131	2	PRE	['PRE-3130', 'PRE-3131']	[]	13585	
PRE-716_M_PRE-717	2	PRE	['PRE-716', 'PRE-717']	['PRE-716_M_PRE-717_KID_0', 'PRE-716_M_PRE-717_KID_1', 'PRE-716_M_PRE-717_KID_2']	14010	
PRE-4213_singleHH	1	PRE	['PRE-4213']	[]	10968	
PRE-2968_singleHH	1	PRE	['PRE-2968']	['PRE-2968_singleHH_KID_0']	7941	
PRE-1918_singleHH	1	PRE	['PRE-1918']	[]	1635	
PRE-4864_singleHH	1	PRE	['PRE-4864']	[]	15556	
PRE-3430_M_PRE-3431	2	PRE	['PRE-3430', 'PRE-3431']	['PRE-3430_M_PRE-3431_KID_0', 'PRE-3430_M_PRE-3431_KID_1', 'PRE-3430_M_PRE-3431_KID_2', 'PRE-3430_M_PRE-3431_KID_3']	15645	
PRE-4496_M_PRE-4497	2	PRE	['PRE-4496', 'PRE-4497']	[]	18348	
PRE-4007_M_PRE-4008	2	PRE	['PRE-4007', 'PRE-4008']	[]	3910	
PRE-1709_M_PRE-1710	2	PRE	['PRE-1709', 'PRE-1710']	[]	18370	
PRE-2210_singleHH	1	PRE	['PRE-2210']	[]	20619	
PRE-384_singleHH	1	PRE	['PRE-384']	[]	5012	
PRE-583_M_PRE-584	2	PRE	['PRE-583', 'PRE-584']	[]	16078	
PRE-3533_singleHH	1	PRE	['PRE-3533']	[]	16752	
PRE-4321_singleHH	1	PRE	['PRE-4321']	[]	5338	
PRE-2088_singleHH	1	PRE	['PRE-2088']	[]	17119	
PRE-1925_M_PRE-1926	2	PRE	['PRE-1925', 'PRE-1926']	[]	6195	
PRE-264_singleHH	1	PRE	['PRE-264']	[]	20813	
PRE-999_singleHH	1	PRE	['PRE-999']	['PRE-999_singleHH_KID_0', 'PRE-999_singleHH_KID_1', 'PRE-999_singleHH_KID_2']	6720	
PRE-3784_singleHH	1	PRE	['PRE-3784']	['PRE-3784_singleHH_KID_0']	8407	
PRE-3498_M_PRE-3499	2	PRE	['PRE-3498', 'PRE-3499']	['PRE-3498_M_PRE-3499_KID_0', 'PRE-3498_M_PRE-3499_KID_1', 'PRE-3498_M_PRE-3499_KID_2', 'PRE-3498_M_PRE-3499_KID_3']	4506	
PRE-2137_M_PRE-2138	2	PRE	['PRE-2137', 'PRE-2138']	['PRE-2137_M_PRE-2138_KID_0', 'PRE-2137_M_PRE-2138_KID_1', 'PRE-2137_M_PRE-2138_KID_2']	13962	
PRE-52_M_PRE-53	2	PRE	['PRE-52', 'PRE-53']	['PRE-52_M_PRE-53_KID_0', 'PRE-52_M_PRE-53_KID_1', 'PRE-52_M_PRE-53_KID_2', 'PRE-52_M_PRE-53_KID_3']	16499	
PRE-4816_singleHH	1	PRE	['PRE-4816']	[]	20344	
PRE-1168_singleHH	1	PRE	['PRE-1168']	[]	3850	
PRE-2669_singleHH	1	PRE	['PRE-2669']	[]	15052	
PRE-795_singleHH	1	PRE	['PRE-795']	['PRE-795_singleHH_KID_0', 'PRE-795_singleHH_KID_1', 'PRE-795_singleHH_KID_2']	20296	
PRE-404_singleHH	1	PRE	['PRE-404']	[]	1018	
PRE-2216_singleHH	1	PRE	['PRE-2216']	[]	12655	
PRE-714_M_PRE-715	2	PRE	['PRE-714', 'PRE-715']	[]	17399	
PRE-496_singleHH	1	PRE	['PRE-496']	[]	910	
PRE-1308_M_PRE-1309	2	PRE	['PRE-1308', 'PRE-1309']	[]	16496	
PRE-546_singleHH	1	PRE	['PRE-546']	[]	17541	
PRE-2786_M_PRE-2787	2	PRE	['PRE-2786', 'PRE-2787']	[]	4305	
PRE-4062_singleHH	1	PRE	['PRE-4062']	['PRE-4062_singleHH_KID_0', 'PRE-4062_singleHH_KID_1', 'PRE-4062_singleHH_KID_2', 'PRE-4062_singleHH_KID_3']	20522	
PRE-4124_singleHH	1	PRE	['PRE-4124']	['PRE-4124_singleHH_KID_0', 'PRE-4124_singleHH_KID_1', 'PRE-4124_singleHH_KID_2', 'PRE-4124_singleHH_KID_3']	12096	
PRE-1073_singleHH	1	PRE	['PRE-1073']	[]	10927	
PRE-1853_singleHH	1	PRE	['PRE-1853']	[]	16268	
PRE-1842_singleHH	1	PRE	['PRE-1842']	[]	2247	
PRE-3253_singleHH	1	PRE	['PRE-3253']	[]	999999999	
PRE-4049_singleHH	1	PRE	['PRE-4049']	[]	1049	
PRE-4957_M_PRE-4958	2	PRE	['PRE-4957', 'PRE-4958']	[]	220	
PRE-478_singleHH	1	PRE	['PRE-478']	[]	15188	
PRE-142_M_PRE-143	2	PRE	['PRE-142', 'PRE-143']	[]	13087	
PRE-2605_singleHH	1	PRE	['PRE-2605']	[]	1278	
PRE-202_singleHH	1	PRE	['PRE-202']	['PRE-202_singleHH_KID_0', 'PRE-202_singleHH_KID_1', 'PRE-202_singleHH_KID_2']	4469	
PRE-3821_singleHH	1	PRE	['PRE-3821']	[]	4414	
PRE-50_M_PRE-51	2	PRE	['PRE-50', 'PRE-51']	[]	15274	
PRE-3946_M_PRE-3947	2	PRE	['PRE-3946', 'PRE-3947']	['PRE-3946_M_PRE-3947_KID_0', 'PRE-3946_M_PRE-3947_KID_1']	18802	
PRE-20_singleHH	1	PRE	['PRE-20']	['PRE-20_singleHH_KID_0']	12466	
PRE-1705_M_PRE-1706	2	PRE	['PRE-1705', 'PRE-1706']	[]	10248	
PRE-2071_singleHH	1	PRE	['PRE-2071']	['PRE-2071_singleHH_KID_0']	14473	
PRE-1611_singleHH	1	PRE	['PRE-1611']	['PRE-1611_singleHH_KID_0', 'PRE-1611_singleHH_KID_1', 'PRE-1611_singleHH_KID_2']	4217	
PRE-2408_M_PRE-2409	2	PRE	['PRE-2408', 'PRE-2409']	['PRE-2408_M_PRE-2409_KID_0', 'PRE-2408_M_PRE-2409_KID_1']	8124	
PRE-2527_M_PRE-2528	2	PRE	['PRE-2527', 'PRE-2528']	[]	3256	
PRE-2981_singleHH	1	PRE	['PRE-2981']	[]	8128	
PRE-349_singleHH	1	PRE	['PRE-349']	[]	4255	
PRE-4039_singleHH	1	PRE	['PRE-4039']	[]	999999999	
PRE-4137_M_PRE-4138	2	PRE	['PRE-4137', 'PRE-4138']	[]	14418	
PRE-1156_M_PRE-1157	2	PRE	['PRE-1156', 'PRE-1157']	['PRE-1156_M_PRE-1157_KID_0', 'PRE-1156_M_PRE-1157_KID_1']	16097	
PRE-3087_M_PRE-3088	2	PRE	['PRE-3087', 'PRE-3088']	[]	11940	
PRE-2657_singleHH	1	PRE	['PRE-2657']	[]	15439	
PRE-4724_singleHH	1	PRE	['PRE-4724']	['PRE-4724_singleHH_KID_0', 'PRE-4724_singleHH_KID_1', 'PRE-4724_singleHH_KID_2']	9416	
PRE-2104_singleHH	1	PRE	['PRE-2104']	['PRE-2104_singleHH_KID_0', 'PRE-2104_singleHH_KID_1']	16235	
PRE-2444_singleHH	1	PRE	['PRE-2444']	[]	5736	
PRE-2289_singleHH	1	PRE	['PRE-2289']	[]	6003	
PRE-4855_singleHH	1	PRE	['PRE-4855']	['PRE-4855_singleHH_KID_0', 'PRE-4855_singleHH_KID_1', 'PRE-4855_singleHH_KID_2', 'PRE-4855_singleHH_KID_3']	13119	
PRE-1791_singleHH	1	PRE	['PRE-1791']	[]	14921	
PRE-139_singleHH	1	PRE	['PRE-139']	[]	19993	
PRE-2712_M_PRE-2713	2	PRE	['PRE-2712', 'PRE-2713']	[]	1027	
PRE-4201_singleHH	1	PRE	['PRE-4201']	[]	20300	
PRE-2520_singleHH	1	PRE	['PRE-2520']	[]	10162	
PRE-3728_singleHH	1	PRE	['PRE-3728']	[]	11966	
PRE-1118_singleHH	1	PRE	['PRE-1118']	[]	12166	
PRE-3844_singleHH	1	PRE	['PRE-3844']	[]	14715	
PRE-2483_M_PRE-2484	2	PRE	['PRE-2483', 'PRE-2484']	[]	8072	
PRE-4705_M_PRE-4706	2	PRE	['PRE-4705', 'PRE-4706']	[]	977	
PRE-3457_singleHH	1	PRE	['PRE-3457']	[]	11914	
PRE-2199_M_PRE-2200	2	PRE	['PRE-2199', 'PRE-2200']	['PRE-2199_M_PRE-2200_KID_0', 'PRE-2199_M_PRE-2200_KID_1', 'PRE-2199_M_PRE-2200_KID_2']	247	
PRE-1293_M_PRE-1294	2	PRE	['PRE-1293', 'PRE-1294']	['PRE-1293_M_PRE-1294_KID_0', 'PRE-1293_M_PRE-1294_KID_1', 'PRE-1293_M_PRE-1294_KID_2', 'PRE-1293_M_PRE-1294_KID_3']	5657	
PRE-2749_singleHH	1	PRE	['PRE-2749']	[]	7975	
PRE-4893_M_PRE-4894	2	PRE	['PRE-4893', 'PRE-4894']	['PRE-4893_M_PRE-4894_KID_0', 'PRE-4893_M_PRE-4894_KID_1', 'PRE-4893_M_PRE-4894_KID_2', 'PRE-4893_M_PRE-4894_KID_3']	1056	
PRE-2976_M_PRE-2977	2	PRE	['PRE-2976', 'PRE-2977']	['PRE-2976_M_PRE-2977_KID_0', 'PRE-2976_M_PRE-2977_KID_1']	9964	
PRE-73_singleHH	1	PRE	['PRE-73']	['PRE-73_singleHH_KID_0']	14939	
PRE-4503_M_PRE-4504	2	PRE	['PRE-4503', 'PRE-4504']	[]	9487	
PRE-875_M_PRE-876	2	PRE	['PRE-875', 'PRE-876']	['PRE-875_M_PRE-876_KID_0', 'PRE-875_M_PRE-876_KID_1', 'PRE-875_M_PRE-876_KID_2', 'PRE-875_M_PRE-876_KID_3']	19523	
PRE-1762_singleHH	1	PRE	['PRE-1762']	[]	2838	
PRE-2131_singleHH	1	PRE	['PRE-2131']	[]	16799	
PRE-3202_singleHH	1	PRE	['PRE-3202']	[]	13675	
PRE-3415_singleHH	1	PRE	['PRE-3415']	[]	15532	
PRE-2080_singleHH	1	PRE	['PRE-2080']	[]	11746	
PRE-4652_singleHH	1	PRE	['PRE-4652']	[]	9355	
PRE-2460_singleHH	1	PRE	['PRE-2460']	['PRE-2460_singleHH_KID_0', 'PRE-2460_singleHH_KID_1']	999999999	
PRE-24_singleHH	1	PRE	['PRE-24']	[]	3354	
PRE-2496_singleHH	1	PRE	['PRE-2496']	[]	4830	
PRE-581_M_PRE-582	2	PRE	['PRE-581', 'PRE-582']	[]	15903	
PRE-2292_singleHH	1	PRE	['PRE-2292']	[]	20736	
PRE-4942_singleHH	1	PRE	['PRE-4942']	[]	3286	
PRE-2075_singleHH	1	PRE	['PRE-2075']	['PRE-2075_singleHH_KID_0', 'PRE-2075_singleHH_KID_1']	12117	
PRE-2235_singleHH	1	PRE	['PRE-2235']	['PRE-2235_singleHH_KID_0', 'PRE-2235_singleHH_KID_1']	18317	
PRE-2568_singleHH	1	PRE	['PRE-2568']	[]	14607	
PRE-1354_singleHH	1	PRE	['PRE-1354']	[]	999999999	
PRE-2148_M_PRE-2149	2	PRE	['PRE-2148', 'PRE-2149']	[]	3098	
PRE-1177_M_PRE-1178	2	PRE	['PRE-1177', 'PRE-1178']	['PRE-1177_M_PRE-1178_KID_0', 'PRE-1177_M_PRE-1178_KID_1']	3990	
PRE-3034_singleHH	1	PRE	['PRE-3034']	[]	3020	
PRE-4112_singleHH	1	PRE	['PRE-4112']	[]	14966	
PRE-777_singleHH	1	PRE	['PRE-777']	[]	7414	
PRE-1626_singleHH	1	PRE	['PRE-1626']	[]	763	
PRE-4623_singleHH	1	PRE	['PRE-4623']	[]	875	
PRE-2227_singleHH	1	PRE	['PRE-2227']	[]	999999999	
PRE-2889_M_PRE-2890	2	PRE	['PRE-2889', 'PRE-2890']	[]	10788	
PRE-1420_singleHH	1	PRE	['PRE-1420']	[]	20129	
PRE-157_M_PRE-158	2	PRE	['PRE-157', 'PRE-158']	[]	16420	
PRE-1856_singleHH	1	PRE	['PRE-1856']	['PRE-1856_singleHH_KID_0', 'PRE-1856_singleHH_KID_1', 'PRE-1856_singleHH_KID_2', 'PRE-1856_singleHH_KID_3']	1731	
PRE-4552_singleHH	1	PRE	['PRE-4552']	[]	4585	
PRE-655_singleHH	1	PRE	['PRE-655']	[]	3556	
PRE-2580_singleHH	1	PRE	['PRE-2580']	[]	13792	
PRE-369_M_PRE-370	2	PRE	['PRE-369', 'PRE-370']	[]	19210	
PRE-3579_singleHH	1	PRE	['PRE-3579']	[]	3472	
PRE-3740_M_PRE-3741	2	PRE	['PRE-3740', 'PRE-3741']	[]	17140	
PRE-2386_singleHH	1	PRE	['PRE-2386']	['PRE-2386_singleHH_KID_0']	12633	
PRE-2012_singleHH	1	PRE	['PRE-2012']	['PRE-2012_singleHH_KID_0', 'PRE-2012_singleHH_KID_1', 'PRE-2012_singleHH_KID_2']	16100	
PRE-4333_singleHH	1	PRE	['PRE-4333']	[]	14150	
PRE-4354_singleHH	1	PRE	['PRE-4354']	[]	16869	
PRE-1200_singleHH	1	PRE	['PRE-1200']	[]	999999999	
PRE-2932_singleHH	1	PRE	['PRE-2932']	[]	14024	
PRE-4568_M_PRE-4569	2	PRE	['PRE-4568', 'PRE-4569']	[]	18168	
PRE-4261_M_PRE-4262	2	PRE	['PRE-4261', 'PRE-4262']	[]	999999999	
PRE-4061_singleHH	1	PRE	['PRE-4061']	[]	7170	
PRE-594_singleHH	1	PRE	['PRE-594']	[]	13551	
PRE-333_M_PRE-334	2	PRE	['PRE-333', 'PRE-334']	[]	18351	
PRE-4946_singleHH	1	PRE	['PRE-4946']	[]	20323	
PRE-801_singleHH	1	PRE	['PRE-801']	['PRE-801_singleHH_KID_0', 'PRE-801_singleHH_KID_1', 'PRE-801_singleHH_KID_2', 'PRE-801_singleHH_KID_3']	15732	
PRE-1138_singleHH	1	PRE	['PRE-1138']	[]	7931	
PRE-3494_singleHH	1	PRE	['PRE-3494']	[]	999999999	
PRE-1732_singleHH	1	PRE	['PRE-1732']	['PRE-1732_singleHH_KID_0', 'PRE-1732_singleHH_KID_1', 'PRE-1732_singleHH_KID_2', 'PRE-1732_singleHH_KID_3']	7208	
PRE-1532_singleHH	1	PRE	['PRE-1532']	[]	11666	
PRE-3456_singleHH	1	PRE	['PRE-3456']	[]	10928	
PRE-1538_singleHH	1	PRE	['PRE-1538']	[]	14315	
PRE-209_singleHH	1	PRE	['PRE-209']	['PRE-209_singleHH_KID_0', 'PRE-209_singleHH_KID_1', 'PRE-209_singleHH_KID_2']	5725	
PRE-2841_singleHH	1	PRE	['PRE-2841']	[]	15607	
PRE-4052_singleHH	1	PRE	['PRE-4052']	['PRE-4052_singleHH_KID_0', 'PRE-4052_singleHH_KID_1']	12135	
PRE-1863_singleHH	1	PRE	['PRE-1863']	[]	18384	
PRE-2929_singleHH	1	PRE	['PRE-2929']	[]	7741	
PRE-4720_singleHH	1	PRE	['PRE-4720']	['PRE-4720_singleHH_KID_0']	11069	
PRE-3023_singleHH	1	PRE	['PRE-3023']	[]	160	
PRE-2560_singleHH	1	PRE	['PRE-2560']	[]	4834	
PRE-3132_singleHH	1	PRE	['PRE-3132']	['PRE-3132_singleHH_KID_0', 'PRE-3132_singleHH_KID_1']	12922	
PRE-2598_singleHH	1	PRE	['PRE-2598']	[]	11843	
PRE-1258_M_PRE-1259	2	PRE	['PRE-1258', 'PRE-1259']	[]	14998	
PRE-4716_singleHH	1	PRE	['PRE-4716']	['PRE-4716_singleHH_KID_0', 'PRE-4716_singleHH_KID_1', 'PRE-4716_singleHH_KID_2']	7980	
PRE-318_M_PRE-319	2	PRE	['PRE-318', 'PRE-319']	[]	15849	
PRE-1465_M_PRE-1466	2	PRE	['PRE-1465', 'PRE-1466']	[]	214	
PRE-2857_M_PRE-2858	2	PRE	['PRE-2857', 'PRE-2858']	['PRE-2857_M_PRE-2858_KID_0', 'PRE-2857_M_PRE-2858_KID_1', 'PRE-2857_M_PRE-2858_KID_2']	7413	
PRE-2319_singleHH	1	PRE	['PRE-2319']	[]	999999999	
PRE-4809_M_PRE-4810	2	PRE	['PRE-4809', 'PRE-4810']	[]	2991	
PRE-39_singleHH	1	PRE	['PRE-39']	[]	18480	
PRE-2442_singleHH	1	PRE	['PRE-2442']	[]	999999999	
PRE-3628_M_PRE-3629	2	PRE	['PRE-3628', 'PRE-3629']	[]	10620	
PRE-1861_singleHH	1	PRE	['PRE-1861']	[]	13449	
PRE-4831_singleHH	1	PRE	['PRE-4831']	[]	20146	
PRE-3569_singleHH	1	PRE	['PRE-3569']	[]	19059	
PRE-2448_singleHH	1	PRE	['PRE-2448']	[]	4635	
PRE-567_M_PRE-568	2	PRE	['PRE-567', 'PRE-568']	[]	11654	
PRE-1491_singleHH	1	PRE	['PRE-1491']	[]	3549	
PRE-1117_singleHH	1	PRE	['PRE-1117']	[]	16529	
PRE-2662_singleHH	1	PRE	['PRE-2662']	['PRE-2662_singleHH_KID_0', 'PRE-2662_singleHH_KID_1']	17941	
PRE-386_singleHH	1	PRE	['PRE-386']	[]	19657	
PRE-2241_M_PRE-2242	2	PRE	['PRE-2241', 'PRE-2242']	[]	16566	
PRE-2710_singleHH	1	PRE	['PRE-2710']	[]	1802	
PRE-3625_M_PRE-3626	2	PRE	['PRE-3625', 'PRE-3626']	[]	13248	
PRE-2342_singleHH	1	PRE	['PRE-2342']	['PRE-2342_singleHH_KID_0', 'PRE-2342_singleHH_KID_1', 'PRE-2342_singleHH_KID_2', 'PRE-2342_singleHH_KID_3']	9929	
PRE-4150_M_PRE-4151	2	PRE	['PRE-4150', 'PRE-4151']	['PRE-4150_M_PRE-4151_KID_0']	16088	
PRE-4590_singleHH	1	PRE	['PRE-4590']	[]	4455	
PRE-4572_singleHH	1	PRE	['PRE-4572']	[]	4314	
PRE-2455_M_PRE-2456	2	PRE	['PRE-2455', 'PRE-2456']	['PRE-2455_M_PRE-2456_KID_0', 'PRE-2455_M_PRE-2456_KID_1', 'PRE-2455_M_PRE-2456_KID_2']	12534	
PRE-2533_singleHH	1	PRE	['PRE-2533']	[]	15322	
PRE-1141_singleHH	1	PRE	['PRE-1141']	[]	13859	
PRE-566_singleHH	1	PRE	['PRE-566']	[]	14827	
PRE-933_singleHH	1	PRE	['PRE-933']	[]	14256	
PRE-1865_M_PRE-1866	2	PRE	['PRE-1865', 'PRE-1866']	[]	20665	
PRE-2429_singleHH	1	PRE	['PRE-2429']	[]	15753	
PRE-2573_M_PRE-2574	2	PRE	['PRE-2573', 'PRE-2574']	['PRE-2573_M_PRE-2574_KID_0', 'PRE-2573_M_PRE-2574_KID_1', 'PRE-2573_M_PRE-2574_KID_2']	11373	
PRE-3291_singleHH	1	PRE	['PRE-3291']	['PRE-3291_singleHH_KID_0', 'PRE-3291_singleHH_KID_1']	3680	
