HHID	HHType	HHFormedDate	adultNames	childNames	address	
288_253	2	PRE	[288, 253]	['288_253_KID_0', '288_253_KID_1', '288_253_KID_2']	4553	
223_193	2	PRE	[223, 193]	['223_193_KID_0']	1027	
154_singleHH	1	PRE	[154]	[]	11966	
541_525	2	PRE	[541, 525]	['541_525_KID_0', '541_525_KID_1']	12727	
499_460	2	PRE	[499, 460]	[]	17989	
259_singleHH	1	PRE	[259]	[]	999999999	
493_singleHH	1	PRE	[493]	[]	999999999	
206_singleHH	1	PRE	[206]	[]	999999999	
498_singleHH	1	PRE	[498]	[]	12166	
563_singleHH	1	PRE	[563]	[]	14715	
325_singleHH	1	PRE	[325]	[]	8072	
396_singleHH	1	PRE	[396]	[]	14966	
267_singleHH	1	PRE	[267]	[]	2838	
232_singleHH	1	PRE	[232]	[]	7414	
143_singleHH	1	PRE	[143]	[]	11914	
559_533	2	PRE	[559, 533]	[]	5657	
528_singleHH	1	PRE	[528]	[]	999999999	
46_singleHH	1	PRE	[46]	[]	999999999	
277_singleHH	1	PRE	[277]	[]	1056	
77_singleHH	1	PRE	[77]	[]	999999999	
532_singleHH	1	PRE	[532]	[]	20129	
328_singleHH	1	PRE	[328]	[]	1731	
624_singleHH	1	PRE	[624]	[]	9964	
165_singleHH	1	PRE	[165]	[]	13675	
70_69	2	PRE	[70, 69]	['70_69_KID_0', '70_69_KID_1', '70_69_KID_2']	13585	
385_singleHH	1	PRE	[385]	[]	4830	
334_316	2	PRE	[334, 316]	['334_316_KID_0', '334_316_KID_1', '334_316_KID_2']	15645	
39_singleHH	1	PRE	[39]	[]	20736	
607_singleHH	1	PRE	[607]	[]	14939	
622_singleHH	1	PRE	[622]	[]	999999999	
88_singleHH	1	PRE	[88]	[]	16100	
599_singleHH	1	PRE	[599]	[]	15532	
390_singleHH	1	PRE	[390]	[]	999999999	
540_524	2	PRE	[540, 524]	[]	9355	
613_580	2	PRE	[613, 580]	['613_580_KID_0', '613_580_KID_1', '613_580_KID_2']	18348	
82_singleHH	1	PRE	[82]	[]	3910	
201_singleHH	1	PRE	[201]	[]	999999999	
617_singleHH	1	PRE	[617]	[]	14607	
100_singleHH	1	PRE	[100]	[]	763	
331_singleHH	1	PRE	[331]	[]	14150	
295_singleHH	1	PRE	[295]	[]	3354	
412_singleHH	1	PRE	[412]	[]	875	
144_singleHH	1	PRE	[144]	[]	4585	
44_singleHH	1	PRE	[44]	[]	10788	
612_singleHH	1	PRE	[612]	[]	7170	
619_587	2	PRE	[619, 587]	['619_587_KID_0', '619_587_KID_1', '619_587_KID_2']	3556	
79_singleHH	1	PRE	[79]	[]	18370	
417_379	2	PRE	[417, 379]	['417_379_KID_0', '417_379_KID_1', '417_379_KID_2', '417_379_KID_3']	5338	
174_137	2	PRE	[174, 137]	['174_137_KID_0', '174_137_KID_1']	13792	
387_singleHH	1	PRE	[387]	[]	13551	
598_singleHH	1	PRE	[598]	[]	20323	
230_singleHH	1	PRE	[230]	[]	12633	
157_singleHH	1	PRE	[157]	[]	15732	
158_singleHH	1	PRE	[158]	[]	16869	
615_singleHH	1	PRE	[615]	[]	3472	
207_191	2	PRE	[207, 191]	['207_191_KID_0']	17140	
590_singleHH	1	PRE	[590]	[]	14315	
16_singleHH	1	PRE	[16]	[]	999999999	
402_singleHH	1	PRE	[402]	[]	14024	
255_singleHH	1	PRE	[255]	[]	7741	
341_singleHH	1	PRE	[341]	[]	11666	
237_singleHH	1	PRE	[237]	[]	10928	
353_singleHH	1	PRE	[353]	[]	18351	
49_5	2	PRE	[49, 5]	['49_5_KID_0', '49_5_KID_1', '49_5_KID_2']	7931	
565_singleHH	1	PRE	[565]	[]	15607	
208_singleHH	1	PRE	[208]	[]	999999999	
478_453	2	PRE	[478, 453]	['478_453_KID_0', '478_453_KID_1', '478_453_KID_2']	17399	
269_singleHH	1	PRE	[269]	[]	18384	
234_singleHH	1	PRE	[234]	[]	7208	
593_583	2	PRE	[593, 583]	['593_583_KID_0']	16496	
560_singleHH	1	PRE	[560]	[]	999999999	
97_singleHH	1	PRE	[97]	[]	12135	
482_singleHH	1	PRE	[482]	[]	11069	
211_singleHH	1	PRE	[211]	[]	160	
608_singleHH	1	PRE	[608]	[]	4834	
422_singleHH	1	PRE	[422]	[]	18480	
527_singleHH	1	PRE	[527]	[]	17941	
542_singleHH	1	PRE	[542]	[]	11843	
81_singleHH	1	PRE	[81]	[]	1802	
399_singleHH	1	PRE	[399]	[]	15322	
401_singleHH	1	PRE	[401]	[]	14998	
102_singleHH	1	PRE	[102]	[]	15849	
111_singleHH	1	PRE	[111]	[]	14827	
492_456	2	PRE	[492, 456]	[]	2991	
217_singleHH	1	PRE	[217]	[]	4469	
78_singleHH	1	PRE	[78]	[]	20146	
115_singleHH	1	PRE	[115]	[]	999999999	
84_singleHH	1	PRE	[84]	[]	999999999	
113_singleHH	1	PRE	[113]	[]	10620	
287_singleHH	1	PRE	[287]	[]	999999999	
594_singleHH	1	PRE	[594]	[]	11654	
545_singleHH	1	PRE	[545]	[]	4635	
414_singleHH	1	PRE	[414]	[]	3680	
603_579	2	PRE	[603, 579]	['603_579_KID_0', '603_579_KID_1']	4414	
30_2	2	PRE	[30, 2]	['30_2_KID_0', '30_2_KID_1', '30_2_KID_2']	10248	
533_521	2	PRE	[533, 521]	[]	3549	
548_singleHH	1	PRE	[548]	[]	4871	
403_singleHH	1	PRE	[403]	[]	16529	
268_singleHH	1	PRE	[268]	[]	1785	
7_singleHH	1	PRE	[7]	[]	999999999	
161_singleHH	1	PRE	[161]	[]	999999999	
152_singleHH	1	PRE	[152]	[]	426	
141_129	2	PRE	[141, 129]	['141_129_KID_0']	19657	
589_singleHH	1	PRE	[589]	[]	18882	
336_singleHH	1	PRE	[336]	[]	4522	
38_8	2	PRE	[38, 8]	['38_8_KID_0', '38_8_KID_1', '38_8_KID_2', '38_8_KID_3']	13248	
413_singleHH	1	PRE	[413]	[]	4455	
605_singleHH	1	PRE	[605]	[]	16088	
169_singleHH	1	PRE	[169]	[]	5692	
349_singleHH	1	PRE	[349]	[]	14256	
452_450	2	PRE	[452, 450]	['452_450_KID_0', '452_450_KID_1', '452_450_KID_2']	16097	
235_213	2	PRE	[235, 213]	['235_213_KID_0']	9416	
610_singleHH	1	PRE	[610]	[]	4314	
418_singleHH	1	PRE	[418]	[]	999999999	
96_singleHH	1	PRE	[96]	[]	18711	
19_singleHH	1	PRE	[19]	[]	13859	
15_3	2	PRE	[15, 3]	['15_3_KID_0', '15_3_KID_1', '15_3_KID_2']	20665	
323_singleHH	1	PRE	[323]	[]	16429	
231_singleHH	1	PRE	[231]	[]	7174	
106_singleHH	1	PRE	[106]	[]	15280	
275_singleHH	1	PRE	[275]	[]	2953	
358_singleHH	1	PRE	[358]	[]	16235	
271_singleHH	1	PRE	[271]	[]	15753	
551_singleHH	1	PRE	[551]	[]	10770	
419_singleHH	1	PRE	[419]	[]	19397	
112_singleHH	1	PRE	[112]	[]	10335	
469_singleHH	1	PRE	[469]	[]	999999999	
411_singleHH	1	PRE	[411]	[]	999999999	
476_singleHH	1	PRE	[476]	[]	4027	
229_singleHH	1	PRE	[229]	[]	2367	
340_singleHH	1	PRE	[340]	[]	999999999	
321_singleHH	1	PRE	[321]	[]	8645	
286_singleHH	1	PRE	[286]	[]	999999999	
42_singleHH	1	PRE	[42]	[]	999999999	
238_singleHH	1	PRE	[238]	[]	11373	
562_singleHH	1	PRE	[562]	[]	19824	
33_singleHH	1	PRE	[33]	[]	999999999	
416_singleHH	1	PRE	[416]	[]	20783	
273_singleHH	1	PRE	[273]	[]	999999999	
218_singleHH	1	PRE	[218]	[]	15404	
29_singleHH	1	PRE	[29]	[]	13090	
138_singleHH	1	PRE	[138]	[]	11203	
279_singleHH	1	PRE	[279]	[]	3323	
398_377	2	PRE	[398, 377]	['398_377_KID_0', '398_377_KID_1', '398_377_KID_2']	20300	
494_singleHH	1	PRE	[494]	[]	14447	
468_singleHH	1	PRE	[468]	[]	10425	
582_singleHH	1	PRE	[582]	[]	3971	
93_singleHH	1	PRE	[93]	[]	10074	
337_singleHH	1	PRE	[337]	[]	977	
386_singleHH	1	PRE	[386]	[]	14716	
606_singleHH	1	PRE	[606]	[]	20814	
103_singleHH	1	PRE	[103]	[]	999999999	
272_singleHH	1	PRE	[272]	[]	16488	
175_singleHH	1	PRE	[175]	[]	18015	
90_singleHH	1	PRE	[90]	[]	6386	
198_singleHH	1	PRE	[198]	[]	15848	
285_258	2	PRE	[285, 258]	[]	14083	
43_singleHH	1	PRE	[43]	[]	11901	
170_singleHH	1	PRE	[170]	[]	3363	
294_singleHH	1	PRE	[294]	[]	16548	
4_1	2	PRE	[4, 1]	[]	15365	
145_singleHH	1	PRE	[145]	[]	9227	
568_singleHH	1	PRE	[568]	[]	999999999	
360_324	2	PRE	[360, 324]	['360_324_KID_0', '360_324_KID_1', '360_324_KID_2', '360_324_KID_3']	4757	
108_singleHH	1	PRE	[108]	[]	999999999	
317_singleHH	1	PRE	[317]	[]	18651	
34_singleHH	1	PRE	[34]	[]	8280	
200_202	2	PRE	[200, 202]	['200_202_KID_0', '200_202_KID_1']	247	
298_254	2	PRE	[298, 254]	['298_254_KID_0', '298_254_KID_1', '298_254_KID_2', '298_254_KID_3']	15077	
22_singleHH	1	PRE	[22]	[]	18808	
73_68	2	PRE	[73, 68]	[]	9487	
35_singleHH	1	PRE	[35]	[]	999999999	
623_595	2	PRE	[623, 595]	['623_595_KID_0', '623_595_KID_1', '623_595_KID_2']	10868	
85_singleHH	1	PRE	[85]	[]	20056	
465_singleHH	1	PRE	[465]	[]	999999999	
36_singleHH	1	PRE	[36]	[]	999999999	
220_singleHH	1	PRE	[220]	[]	10377	
364_singleHH	1	PRE	[364]	[]	18925	
256_singleHH	1	PRE	[256]	[]	10120	
342_318	2	PRE	[342, 318]	['342_318_KID_0', '342_318_KID_1']	19523	
407_singleHH	1	PRE	[407]	[]	11190	
529_singleHH	1	PRE	[529]	[]	999999999	
585_576	2	PRE	[585, 576]	['585_576_KID_0']	15903	
425_391	2	PRE	[425, 391]	[]	3286	
555_singleHH	1	PRE	[555]	[]	11476	
333_singleHH	1	PRE	[333]	[]	7500	
251_singleHH	1	PRE	[251]	[]	999999999	
491_455	2	PRE	[491, 455]	[]	20358	
94_singleHH	1	PRE	[94]	[]	2102	
596_578	2	PRE	[596, 578]	['596_578_KID_0', '596_578_KID_1']	1816	
400_singleHH	1	PRE	[400]	[]	11994	
261_singleHH	1	PRE	[261]	[]	669	
561_singleHH	1	PRE	[561]	[]	9294	
471_singleHH	1	PRE	[471]	[]	4546	
538_singleHH	1	PRE	[538]	[]	14461	
252_singleHH	1	PRE	[252]	[]	999999999	
584_singleHH	1	PRE	[584]	[]	999999999	
384_singleHH	1	PRE	[384]	[]	4375	
150_131	2	PRE	[150, 131]	['150_131_KID_0', '150_131_KID_1', '150_131_KID_2']	3098	
621_588	2	PRE	[621, 588]	['621_588_KID_0', '621_588_KID_1']	3990	
109_singleHH	1	PRE	[109]	[]	11184	
489_singleHH	1	PRE	[489]	[]	5257	
335_singleHH	1	PRE	[335]	[]	20290	
520_singleHH	1	PRE	[520]	[]	999999999	
290_singleHH	1	PRE	[290]	[]	8830	
87_singleHH	1	PRE	[87]	[]	13910	
597_singleHH	1	PRE	[597]	[]	4611	
194_singleHH	1	PRE	[194]	[]	999999999	
284_singleHH	1	PRE	[284]	[]	400	
128_singleHH	1	PRE	[128]	[]	999999999	
214_singleHH	1	PRE	[214]	[]	6174	
484_466	2	PRE	[484, 466]	['484_466_KID_0']	3029	
221_singleHH	1	PRE	[221]	[]	3266	
40_singleHH	1	PRE	[40]	[]	2391	
618_singleHH	1	PRE	[618]	[]	10216	
556_singleHH	1	PRE	[556]	[]	5691	
339_singleHH	1	PRE	[339]	[]	9070	
80_singleHH	1	PRE	[80]	[]	999999999	
101_70	2	PRE	[101, 70]	['101_70_KID_0', '101_70_KID_1']	9558	
74_singleHH	1	PRE	[74]	[]	999999999	
110_singleHH	1	PRE	[110]	[]	7610	
472_singleHH	1	PRE	[472]	[]	999999999	
580_581	2	PRE	[580, 581]	['580_581_KID_0']	16420	
225_singleHH	1	PRE	[225]	[]	11154	
114_singleHH	1	PRE	[114]	[]	9524	
609_singleHH	1	PRE	[609]	[]	20369	
587_577	2	PRE	[587, 577]	['587_577_KID_0', '587_577_KID_1', '587_577_KID_2']	19210	
83_singleHH	1	PRE	[83]	[]	5940	
147_singleHH	1	PRE	[147]	[]	2207	
362_singleHH	1	PRE	[362]	[]	11115	
577_575	2	PRE	[577, 575]	['577_575_KID_0', '577_575_KID_1', '577_575_KID_2', '577_575_KID_3']	18168	
405_singleHH	1	PRE	[405]	[]	15364	
289_singleHH	1	PRE	[289]	[]	19175	
89_72	2	PRE	[89, 72]	[]	5725	
260_singleHH	1	PRE	[260]	[]	19810	
263_singleHH	1	PRE	[263]	[]	999999999	
535_522	2	PRE	[535, 522]	['535_522_KID_0', '535_522_KID_1', '535_522_KID_2']	6959	
107_singleHH	1	PRE	[107]	[]	16545	
91_singleHH	1	PRE	[91]	[]	18220	
27_singleHH	1	PRE	[27]	[]	6616	
291_264	2	PRE	[291, 264]	['291_264_KID_0', '291_264_KID_1', '291_264_KID_2']	12922	
620_singleHH	1	PRE	[620]	[]	8702	
359_singleHH	1	PRE	[359]	[]	17375	
151_singleHH	1	PRE	[151]	[]	19925	
357_320	2	PRE	[357, 320]	['357_320_KID_0', '357_320_KID_1']	3222	
48_14	2	PRE	[48, 14]	['48_14_KID_0']	13433	
475_singleHH	1	PRE	[475]	[]	13812	
616_singleHH	1	PRE	[616]	[]	999999999	
363_singleHH	1	PRE	[363]	[]	999999999	
462_451	2	PRE	[462, 451]	['462_451_KID_0', '462_451_KID_1', '462_451_KID_2', '462_451_KID_3']	7980	
338_singleHH	1	PRE	[338]	[]	5531	
467_singleHH	1	PRE	[467]	[]	6606	
17_singleHH	1	PRE	[17]	[]	5071	
233_212	2	PRE	[233, 212]	['233_212_KID_0']	11110	
116_singleHH	1	PRE	[116]	[]	9990	
480_singleHH	1	PRE	[480]	[]	10905	
257_singleHH	1	PRE	[257]	[]	999999999	
488_473	2	PRE	[488, 473]	[]	15112	
171_singleHH	1	PRE	[171]	[]	3679	
557_singleHH	1	PRE	[557]	[]	19527	
75_singleHH	1	PRE	[75]	[]	3397	
477_singleHH	1	PRE	[477]	[]	19129	
92_singleHH	1	PRE	[92]	[]	214	
76_singleHH	1	PRE	[76]	[]	3348	
224_singleHH	1	PRE	[224]	[]	14232	
104_73	2	PRE	[104, 73]	['104_73_KID_0', '104_73_KID_1', '104_73_KID_2']	275	
326_singleHH	1	PRE	[326]	[]	999999999	
592_singleHH	1	PRE	[592]	[]	777	
