HHID	HHType	HHFormedDate	adultNames	childNames	address	
499_singleHH	1	PRE	[499]	[]	999999999	
110_75	2	PRE	[110, 75]	['110_75_KID_0', '110_75_KID_1']	3597	
454_singleHH	1	PRE	[454]	[]	4552	
372_singleHH	1	PRE	[372]	[]	20619	
298_278	2	PRE	[298, 278]	['298_278_KID_0', '298_278_KID_1', '298_278_KID_2', '298_278_KID_3']	14010	
209_singleHH	1	PRE	[209]	[]	7941	
169_singleHH	1	PRE	[169]	[]	5012	
167_singleHH	1	PRE	[167]	[]	1635	
458_singleHH	1	PRE	[458]	[]	6720	
615_singleHH	1	PRE	[615]	[]	13119	
554_singleHH	1	PRE	[554]	[]	8407	
143_142	2	PRE	[143, 142]	[]	20251	
164_singleHH	1	PRE	[164]	[]	16078	
493_470	2	PRE	[493, 470]	['493_470_KID_0', '493_470_KID_1']	8014	
31_singleHH	1	PRE	[31]	[]	999999999	
441_singleHH	1	PRE	[441]	[]	16752	
469_465	2	PRE	[469, 465]	['469_465_KID_0', '469_465_KID_1', '469_465_KID_2', '469_465_KID_3']	6195	
628_singleHH	1	PRE	[628]	[]	20813	
5_0	2	PRE	[5, 0]	['5_0_KID_0', '5_0_KID_1']	12027	
179_singleHH	1	PRE	[179]	[]	999999999	
38_singleHH	1	PRE	[38]	[]	20344	
495_singleHH	1	PRE	[495]	[]	14921	
476_singleHH	1	PRE	[476]	[]	10162	
483_singleHH	1	PRE	[483]	[]	999999999	
138_singleHH	1	PRE	[138]	[]	999999999	
382_singleHH	1	PRE	[382]	[]	4506	
18_singleHH	1	PRE	[18]	[]	20296	
641_singleHH	1	PRE	[641]	[]	7975	
172_148	2	PRE	[172, 148]	['172_148_KID_0', '172_148_KID_1', '172_148_KID_2']	13962	
571_singleHH	1	PRE	[571]	[]	910	
180_singleHH	1	PRE	[180]	[]	20522	
422_415	2	PRE	[422, 415]	[]	10196	
640_singleHH	1	PRE	[640]	[]	16499	
509_479	2	PRE	[509, 479]	['509_479_KID_0']	18149	
24_singleHH	1	PRE	[24]	[]	15052	
567_singleHH	1	PRE	[567]	[]	1018	
550_singleHH	1	PRE	[550]	[]	16799	
439_singleHH	1	PRE	[439]	[]	11746	
8_singleHH	1	PRE	[8]	[]	12655	
289_singleHH	1	PRE	[289]	[]	17541	
501_singleHH	1	PRE	[501]	[]	4305	
549_singleHH	1	PRE	[549]	[]	999999999	
544_singleHH	1	PRE	[544]	[]	12117	
340_347	2	PRE	[340, 347]	['340_347_KID_0', '340_347_KID_1', '340_347_KID_2']	17646	
319_singleHH	1	PRE	[319]	[]	16268	
210_208	2	PRE	[210, 208]	['210_208_KID_0']	2247	
274_singleHH	1	PRE	[274]	[]	999999999	
614_singleHH	1	PRE	[614]	[]	220	
432_singleHH	1	PRE	[432]	[]	1278	
375_360	2	PRE	[375, 360]	['375_360_KID_0', '375_360_KID_1', '375_360_KID_2']	15274	
601_singleHH	1	PRE	[601]	[]	10927	
575_singleHH	1	PRE	[575]	[]	18802	
345_singleHH	1	PRE	[345]	[]	1049	
618_602	2	PRE	[618, 602]	['618_602_KID_0', '618_602_KID_1', '618_602_KID_2']	6463	
97_singleHH	1	PRE	[97]	[]	8124	
287_279	2	PRE	[287, 279]	['287_279_KID_0']	4553	
160_singleHH	1	PRE	[160]	[]	13087	
611_singleHH	1	PRE	[611]	[]	12466	
305_singleHH	1	PRE	[305]	[]	14473	
32_singleHH	1	PRE	[32]	[]	18317	
626_singleHH	1	PRE	[626]	[]	3256	
376_singleHH	1	PRE	[376]	[]	8128	
26_singleHH	1	PRE	[26]	[]	4217	
433_singleHH	1	PRE	[433]	[]	14418	
221_207	2	PRE	[221, 207]	['221_207_KID_0', '221_207_KID_1', '221_207_KID_2', '221_207_KID_3']	4255	
300_singleHH	1	PRE	[300]	[]	3020	
178_singleHH	1	PRE	[178]	[]	14966	
23_singleHH	1	PRE	[23]	[]	7414	
91_68	2	PRE	[91, 68]	['91_68_KID_0', '91_68_KID_1', '91_68_KID_2', '91_68_KID_3']	12727	
105_singleHH	1	PRE	[105]	[]	20129	
283_singleHH	1	PRE	[283]	[]	1731	
536_singleHH	1	PRE	[536]	[]	11940	
222_singleHH	1	PRE	[222]	[]	19993	
486_singleHH	1	PRE	[486]	[]	15439	
70_singleHH	1	PRE	[70]	[]	999999999	
216_singleHH	1	PRE	[216]	[]	16100	
20_singleHH	1	PRE	[20]	[]	5736	
453_singleHH	1	PRE	[453]	[]	14150	
312_singleHH	1	PRE	[312]	[]	6003	
623_singleHH	1	PRE	[623]	[]	14715	
139_singleHH	1	PRE	[139]	[]	999999999	
530_532	2	PRE	[530, 532]	['530_532_KID_0', '530_532_KID_1']	17989	
154_singleHH	1	PRE	[154]	[]	2838	
450_singleHH	1	PRE	[450]	[]	13675	
643_singleHH	1	PRE	[643]	[]	7170	
250_229	2	PRE	[250, 229]	['250_229_KID_0', '250_229_KID_1', '250_229_KID_2', '250_229_KID_3']	13585	
206_singleHH	1	PRE	[206]	[]	999999999	
253_singleHH	1	PRE	[253]	[]	13551	
249_singleHH	1	PRE	[249]	[]	20323	
563_singleHH	1	PRE	[563]	[]	4830	
442_singleHH	1	PRE	[442]	[]	20736	
359_355	2	PRE	[359, 355]	['359_355_KID_0', '359_355_KID_1', '359_355_KID_2', '359_355_KID_3']	1027	
512_singleHH	1	PRE	[512]	[]	15732	
370_singleHH	1	PRE	[370]	[]	14315	
232_singleHH	1	PRE	[232]	[]	14607	
617_596	2	PRE	[617, 596]	[]	15645	
77_singleHH	1	PRE	[77]	[]	7741	
152_140	2	PRE	[152, 140]	['152_140_KID_0', '152_140_KID_1', '152_140_KID_2']	11966	
46_singleHH	1	PRE	[46]	[]	999999999	
344_singleHH	1	PRE	[344]	[]	999999999	
624_singleHH	1	PRE	[624]	[]	160	
165_singleHH	1	PRE	[165]	[]	763	
12_1	2	PRE	[12, 1]	['12_1_KID_0']	12166	
42_9	2	PRE	[42, 9]	['42_9_KID_0']	18348	
385_singleHH	1	PRE	[385]	[]	8072	
381_singleHH	1	PRE	[381]	[]	11914	
39_singleHH	1	PRE	[39]	[]	5657	
607_singleHH	1	PRE	[607]	[]	1056	
367_singleHH	1	PRE	[367]	[]	875	
104_singleHH	1	PRE	[104]	[]	9964	
239_221	2	PRE	[239, 221]	['239_221_KID_0']	14939	
547_528	2	PRE	[547, 528]	['547_528_KID_0', '547_528_KID_1', '547_528_KID_2']	15532	
459_singleHH	1	PRE	[459]	[]	9355	
88_singleHH	1	PRE	[88]	[]	3354	
276_275	2	PRE	[276, 275]	['276_275_KID_0', '276_275_KID_1', '276_275_KID_2']	3910	
496_473	2	PRE	[496, 473]	[]	18370	
82_singleHH	1	PRE	[82]	[]	4585	
314_singleHH	1	PRE	[314]	[]	18480	
636_singleHH	1	PRE	[636]	[]	3556	
295_singleHH	1	PRE	[295]	[]	5338	
72_singleHH	1	PRE	[72]	[]	17941	
144_singleHH	1	PRE	[144]	[]	999999999	
44_singleHH	1	PRE	[44]	[]	13792	
285_singleHH	1	PRE	[285]	[]	3472	
612_singleHH	1	PRE	[612]	[]	10788	
320_singleHH	1	PRE	[320]	[]	999999999	
343_348	2	PRE	[343, 348]	['343_348_KID_0', '343_348_KID_1', '343_348_KID_2']	17399	
79_singleHH	1	PRE	[79]	[]	999999999	
634_605	2	PRE	[634, 605]	['634_605_KID_0']	16496	
318_singleHH	1	PRE	[318]	[]	17140	
360_339	2	PRE	[360, 339]	['360_339_KID_0', '360_339_KID_1', '360_339_KID_2', '360_339_KID_3']	4469	
89_singleHH	1	PRE	[89]	[]	4414	
503_478	2	PRE	[503, 478]	['503_478_KID_0']	18351	
181_singleHH	1	PRE	[181]	[]	7931	
429_singleHH	1	PRE	[429]	[]	12633	
365_singleHH	1	PRE	[365]	[]	1802	
368_singleHH	1	PRE	[368]	[]	16869	
242_225	2	PRE	[242, 225]	[]	7208	
155_143	2	PRE	[155, 143]	['155_143_KID_0']	12135	
542_535	2	PRE	[542, 535]	['542_535_KID_0']	10248	
302_singleHH	1	PRE	[302]	[]	15322	
16_singleHH	1	PRE	[16]	[]	14827	
255_singleHH	1	PRE	[255]	[]	3680	
373_singleHH	1	PRE	[373]	[]	4834	
237_singleHH	1	PRE	[237]	[]	11843	
353_singleHH	1	PRE	[353]	[]	14024	
565_singleHH	1	PRE	[565]	[]	999999999	
247_singleHH	1	PRE	[247]	[]	4871	
49_13	2	PRE	[49, 13]	['49_13_KID_0', '49_13_KID_1', '49_13_KID_2']	14998	
419_411	2	PRE	[419, 411]	[]	2991	
234_singleHH	1	PRE	[234]	[]	10620	
366_singleHH	1	PRE	[366]	[]	1785	
452_singleHH	1	PRE	[452]	[]	4635	
560_singleHH	1	PRE	[560]	[]	11666	
423_singleHH	1	PRE	[423]	[]	3549	
101_singleHH	1	PRE	[101]	[]	10928	
482_singleHH	1	PRE	[482]	[]	426	
211_singleHH	1	PRE	[211]	[]	18882	
608_singleHH	1	PRE	[608]	[]	19657	
41_singleHH	1	PRE	[41]	[]	15607	
572_singleHH	1	PRE	[572]	[]	18384	
148_145	2	PRE	[148, 145]	['148_145_KID_0', '148_145_KID_1', '148_145_KID_2']	16097	
99_71	2	PRE	[99, 71]	['99_71_KID_0', '99_71_KID_1', '99_71_KID_2', '99_71_KID_3']	9416	
81_singleHH	1	PRE	[81]	[]	11069	
447_singleHH	1	PRE	[447]	[]	15849	
102_singleHH	1	PRE	[102]	[]	20146	
352_351	2	PRE	[352, 351]	['352_351_KID_0']	16235	
111_singleHH	1	PRE	[111]	[]	4522	
217_singleHH	1	PRE	[217]	[]	999999999	
90_78	2	PRE	[90, 78]	['90_78_KID_0', '90_78_KID_1', '90_78_KID_2']	20300	
456_singleHH	1	PRE	[456]	[]	11654	
115_singleHH	1	PRE	[115]	[]	5692	
84_singleHH	1	PRE	[84]	[]	13248	
113_singleHH	1	PRE	[113]	[]	16429	
598_600	2	PRE	[598, 600]	[]	16088	
428_412	2	PRE	[428, 412]	[]	977	
308_singleHH	1	PRE	[308]	[]	4314	
545_singleHH	1	PRE	[545]	[]	16529	
639_singleHH	1	PRE	[639]	[]	999999999	
414_singleHH	1	PRE	[414]	[]	999999999	
30_5	2	PRE	[30, 5]	[]	13859	
492_singleHH	1	PRE	[492]	[]	7174	
246_singleHH	1	PRE	[246]	[]	20665	
245_singleHH	1	PRE	[245]	[]	999999999	
548_singleHH	1	PRE	[548]	[]	999999999	
161_singleHH	1	PRE	[161]	[]	4455	
606_singleHH	1	PRE	[606]	[]	14256	
377_singleHH	1	PRE	[377]	[]	18711	
284_276	2	PRE	[284, 276]	['284_276_KID_0', '284_276_KID_1']	15753	
349_singleHH	1	PRE	[349]	[]	11373	
11_2	2	PRE	[11, 2]	['11_2_KID_0', '11_2_KID_1', '11_2_KID_2']	247	
610_singleHH	1	PRE	[610]	[]	13090	
418_singleHH	1	PRE	[418]	[]	999999999	
96_singleHH	1	PRE	[96]	[]	15280	
19_singleHH	1	PRE	[19]	[]	19397	
627_singleHH	1	PRE	[627]	[]	10335	
510_singleHH	1	PRE	[510]	[]	4027	
531_533	2	PRE	[531, 533]	['531_533_KID_0']	10425	
619_597	2	PRE	[619, 597]	['619_597_KID_0', '619_597_KID_1', '619_597_KID_2']	14083	
231_singleHH	1	PRE	[231]	[]	999999999	
176_singleHH	1	PRE	[176]	[]	2367	
45_singleHH	1	PRE	[45]	[]	8645	
106_singleHH	1	PRE	[106]	[]	9487	
466_singleHH	1	PRE	[466]	[]	2953	
301_singleHH	1	PRE	[301]	[]	10770	
92_singleHH	1	PRE	[92]	[]	20783	
551_singleHH	1	PRE	[551]	[]	4757	
435_singleHH	1	PRE	[435]	[]	999999999	
297_singleHH	1	PRE	[297]	[]	19824	
425_singleHH	1	PRE	[425]	[]	11203	
112_singleHH	1	PRE	[112]	[]	999999999	
212_214	2	PRE	[212, 214]	['212_214_KID_0', '212_214_KID_1']	15077	
445_singleHH	1	PRE	[445]	[]	10868	
248_singleHH	1	PRE	[248]	[]	1816	
490_singleHH	1	PRE	[490]	[]	14447	
321_singleHH	1	PRE	[321]	[]	19523	
240_singleHH	1	PRE	[240]	[]	999999999	
286_singleHH	1	PRE	[286]	[]	3971	
244_singleHH	1	PRE	[244]	[]	14461	
505_singleHH	1	PRE	[505]	[]	4375	
508_singleHH	1	PRE	[508]	[]	10074	
576_539	2	PRE	[576, 539]	['576_539_KID_0']	11184	
238_singleHH	1	PRE	[238]	[]	14716	
631_603	2	PRE	[631, 603]	[]	4611	
562_singleHH	1	PRE	[562]	[]	16488	
33_singleHH	1	PRE	[33]	[]	999999999	
416_singleHH	1	PRE	[416]	[]	18015	
595_singleHH	1	PRE	[595]	[]	999999999	
273_singleHH	1	PRE	[273]	[]	6386	
29_singleHH	1	PRE	[29]	[]	999999999	
513_singleHH	1	PRE	[513]	[]	400	
497_singleHH	1	PRE	[497]	[]	6174	
146_singleHH	1	PRE	[146]	[]	999999999	
616_594	2	PRE	[616, 594]	['616_594_KID_0', '616_594_KID_1', '616_594_KID_2', '616_594_KID_3']	15903	
213_218	2	PRE	[213, 218]	['213_218_KID_0', '213_218_KID_1', '213_218_KID_2']	3286	
494_singleHH	1	PRE	[494]	[]	999999999	
622_singleHH	1	PRE	[622]	[]	16548	
254_singleHH	1	PRE	[254]	[]	9227	
43_11	2	PRE	[43, 11]	['43_11_KID_0', '43_11_KID_1']	3029	
448_421	2	PRE	[448, 421]	['448_421_KID_0']	3098	
93_singleHH	1	PRE	[93]	[]	15404	
386_singleHH	1	PRE	[386]	[]	3323	
103_singleHH	1	PRE	[103]	[]	3990	
621_singleHH	1	PRE	[621]	[]	8280	
632_singleHH	1	PRE	[632]	[]	3266	
341_singleHH	1	PRE	[341]	[]	999999999	
170_singleHH	1	PRE	[170]	[]	999999999	
294_singleHH	1	PRE	[294]	[]	18808	
506_singleHH	1	PRE	[506]	[]	20056	
427_singleHH	1	PRE	[427]	[]	10377	
568_singleHH	1	PRE	[568]	[]	18925	
15_singleHH	1	PRE	[15]	[]	10120	
369_singleHH	1	PRE	[369]	[]	16420	
108_singleHH	1	PRE	[108]	[]	999999999	
613_singleHH	1	PRE	[613]	[]	20814	
431_singleHH	1	PRE	[431]	[]	999999999	
317_singleHH	1	PRE	[317]	[]	999999999	
22_singleHH	1	PRE	[22]	[]	15848	
35_singleHH	1	PRE	[35]	[]	11901	
153_141	2	PRE	[153, 141]	['153_141_KID_0', '153_141_KID_1', '153_141_KID_2']	19210	
638_singleHH	1	PRE	[638]	[]	999999999	
451_422	2	PRE	[451, 422]	['451_422_KID_0']	18168	
220_singleHH	1	PRE	[220]	[]	999999999	
364_singleHH	1	PRE	[364]	[]	3363	
487_469	2	PRE	[487, 469]	['487_469_KID_0', '487_469_KID_1', '487_469_KID_2']	9070	
186_singleHH	1	PRE	[186]	[]	7500	
556_singleHH	1	PRE	[556]	[]	15365	
625_singleHH	1	PRE	[625]	[]	11994	
478_468	2	PRE	[478, 468]	[]	18651	
304_singleHH	1	PRE	[304]	[]	9294	
342_singleHH	1	PRE	[342]	[]	9558	
17_singleHH	1	PRE	[17]	[]	4546	
629_598	2	PRE	[629, 598]	['629_598_KID_0', '629_598_KID_1']	5725	
507_singleHH	1	PRE	[507]	[]	11190	
412_413	2	PRE	[412, 413]	['412_413_KID_0']	11154	
543_singleHH	1	PRE	[543]	[]	5257	
491_singleHH	1	PRE	[491]	[]	9524	
100_85	2	PRE	[100, 85]	['100_85_KID_0', '100_85_KID_1']	12922	
94_singleHH	1	PRE	[94]	[]	11476	
36_7	2	PRE	[36, 7]	[]	7980	
175_149	2	PRE	[175, 149]	['175_149_KID_0']	5940	
561_singleHH	1	PRE	[561]	[]	999999999	
379_singleHH	1	PRE	[379]	[]	214	
538_singleHH	1	PRE	[538]	[]	20358	
252_singleHH	1	PRE	[252]	[]	11115	
48_singleHH	1	PRE	[48]	[]	13910	
437_singleHH	1	PRE	[437]	[]	10216	
384_singleHH	1	PRE	[384]	[]	6959	
109_singleHH	1	PRE	[109]	[]	18220	
378_singleHH	1	PRE	[378]	[]	999999999	
87_singleHH	1	PRE	[87]	[]	20369	
444_singleHH	1	PRE	[444]	[]	999999999	
577_singleHH	1	PRE	[577]	[]	19925	
309_288	2	PRE	[309, 288]	['309_288_KID_0', '309_288_KID_1']	7413	
455_singleHH	1	PRE	[455]	[]	2102	
541_singleHH	1	PRE	[541]	[]	15364	
426_singleHH	1	PRE	[426]	[]	669	
40_singleHH	1	PRE	[40]	[]	3222	
80_singleHH	1	PRE	[80]	[]	20290	
187_singleHH	1	PRE	[187]	[]	13433	
498_474	2	PRE	[498, 474]	[]	11110	
34_3	2	PRE	[34, 3]	['34_3_KID_0']	10905	
457_singleHH	1	PRE	[457]	[]	8830	
114_singleHH	1	PRE	[114]	[]	2391	
609_singleHH	1	PRE	[609]	[]	5691	
374_singleHH	1	PRE	[374]	[]	19175	
83_singleHH	1	PRE	[83]	[]	7610	
362_singleHH	1	PRE	[362]	[]	2207	
436_420	2	PRE	[436, 420]	[]	13449	
306_singleHH	1	PRE	[306]	[]	16545	
107_singleHH	1	PRE	[107]	[]	6616	
27_singleHH	1	PRE	[27]	[]	19810	
322_291	2	PRE	[322, 291]	['322_291_KID_0']	15112	
620_singleHH	1	PRE	[620]	[]	19059	
151_singleHH	1	PRE	[151]	[]	275	
552_529	2	PRE	[552, 529]	['552_529_KID_0', '552_529_KID_1', '552_529_KID_2', '552_529_KID_3']	777	
310_singleHH	1	PRE	[310]	[]	8702	
475_singleHH	1	PRE	[475]	[]	5531	
574_singleHH	1	PRE	[574]	[]	6606	
363_singleHH	1	PRE	[363]	[]	9990	
184_singleHH	1	PRE	[184]	[]	3679	
313_singleHH	1	PRE	[313]	[]	18762	
116_singleHH	1	PRE	[116]	[]	17375	
434_singleHH	1	PRE	[434]	[]	999999999	
637_singleHH	1	PRE	[637]	[]	13812	
410_singleHH	1	PRE	[410]	[]	19527	
440_singleHH	1	PRE	[440]	[]	5071	
488_471	2	PRE	[488, 471]	['488_471_KID_0']	7974	
171_singleHH	1	PRE	[171]	[]	19129	
537_534	2	PRE	[537, 534]	['537_534_KID_0', '537_534_KID_1', '537_534_KID_2', '537_534_KID_3']	16566	
557_singleHH	1	PRE	[557]	[]	3397	
569_singleHH	1	PRE	[569]	[]	3348	
477_singleHH	1	PRE	[477]	[]	14232	
480_singleHH	1	PRE	[480]	[]	9794	
504_singleHH	1	PRE	[504]	[]	17302	
76_singleHH	1	PRE	[76]	[]	7586	
224_singleHH	1	PRE	[224]	[]	6926	
243_singleHH	1	PRE	[243]	[]	999999999	
511_singleHH	1	PRE	[511]	[]	6356	
555_singleHH	1	PRE	[555]	[]	15593	
