HHID	HHType	HHFormedDate	adultNames	childNames	address	
PRE-PRE-268_singleHH	1	PRE	['PRE-268']	[]	763	
PRE-PRE-342_singleHH	1	PRE	['PRE-342']	[]	875	
PRE-PRE-433_singleHH	1	PRE	['PRE-433']	[]	14966	
PRE-PRE-165_singleHH	1	PRE	['PRE-165']	[]	12361	
PRE-PRE-298_singleHH	1	PRE	['PRE-298']	[]	7414	
PRE-PRE-35_singleHH	1	PRE	['PRE-35']	[]	999999999	
PRE-PRE-378_singleHH	1	PRE	['PRE-378']	[]	10788	
PRE-PRE-305_singleHH	1	PRE	['PRE-305']	[]	20129	
PRE-PRE-70_singleHH	1	PRE	['PRE-70']	[]	12633	
PRE-PRE-218_singleHH	1	PRE	['PRE-218']	[]	999999999	
PRE-PRE-311_singleHH	1	PRE	['PRE-311']	[]	16869	
PRE-PRE-215_singleHH	1	PRE	['PRE-215']	[]	4255	
PRE-PRE-56_singleHH	1	PRE	['PRE-56']	[]	14024	
PRE-PRE-188_singleHH	1	PRE	['PRE-188']	[]	1731	
PRE-PRE-395_singleHH	1	PRE	['PRE-395']	[]	11666	
PRE-PRE-200_singleHH	1	PRE	['PRE-200']	[]	11940	
PRE-PRE-223_singleHH	1	PRE	['PRE-223']	[]	19993	
PRE-PRE-329_singleHH	1	PRE	['PRE-329']	[]	10928	
PRE-PRE-14_singleHH	1	PRE	['PRE-14']	[]	1027	
PRE-PRE-203_singleHH	1	PRE	['PRE-203']	[]	11966	
PRE-PRE-357_singleHH	1	PRE	['PRE-357']	[]	12166	
PRE-PRE-434_singleHH	1	PRE	['PRE-434']	[]	8072	
PRE-PRE-285_singleHH	1	PRE	['PRE-285']	[]	16100	
PRE-PRE-272_singleHH	1	PRE	['PRE-272']	[]	999999999	
PRE-PRE-436_singleHH	1	PRE	['PRE-436']	[]	11914	
PRE-PRE-168_singleHH	1	PRE	['PRE-168']	[]	15607	
PRE-PRE-169_singleHH	1	PRE	['PRE-169']	[]	5657	
PRE-PRE-302_singleHH	1	PRE	['PRE-302']	[]	1056	
PRE-PRE-145_singleHH	1	PRE	['PRE-145']	[]	18018	
PRE-PRE-323_singleHH	1	PRE	['PRE-323']	[]	9964	
PRE-PRE-116_singleHH	1	PRE	['PRE-116']	[]	18384	
PRE-PRE-445_singleHH	1	PRE	['PRE-445']	[]	11069	
PRE-PRE-358_singleHH	1	PRE	['PRE-358']	[]	14939	
PRE-PRE-362_singleHH	1	PRE	['PRE-362']	[]	15849	
PRE-PRE-468_singleHH	1	PRE	['PRE-468']	[]	20146	
PRE-PRE-135_singleHH	1	PRE	['PRE-135']	[]	14150	
PRE-PRE-161_singleHH	1	PRE	['PRE-161']	[]	999999999	
PRE-PRE-308_singleHH	1	PRE	['PRE-308']	[]	15532	
PRE-PRE-292_singleHH	1	PRE	['PRE-292']	[]	7170	
PRE-PRE-155_singleHH	1	PRE	['PRE-155']	[]	9355	
PRE-PRE-99_singleHH	1	PRE	['PRE-99']	[]	999999999	
PRE-PRE-478_singleHH	1	PRE	['PRE-478']	[]	999999999	
PRE-PRE-180_singleHH	1	PRE	['PRE-180']	[]	11654	
PRE-PRE-315_singleHH	1	PRE	['PRE-315']	[]	3354	
PRE-PRE-72_singleHH	1	PRE	['PRE-72']	[]	16529	
PRE-PRE-216_singleHH	1	PRE	['PRE-216']	[]	13551	
PRE-PRE-413_singleHH	1	PRE	['PRE-413']	[]	999999999	
PRE-PRE-75_singleHH	1	PRE	['PRE-75']	[]	4585	
PRE-PRE-185_singleHH	1	PRE	['PRE-185']	[]	20323	
PRE-PRE-95_singleHH	1	PRE	['PRE-95']	[]	15732	
PRE-PRE-166_singleHH	1	PRE	['PRE-166']	[]	4455	
PRE-PRE-284_singleHH	1	PRE	['PRE-284']	[]	14315	
PRE-PRE-451_singleHH	1	PRE	['PRE-451']	[]	999999999	
PRE-PRE-9_singleHH	1	PRE	['PRE-9']	[]	3556	
PRE-PRE-76_singleHH	1	PRE	['PRE-76']	[]	7741	
PRE-PRE-463_singleHH	1	PRE	['PRE-463']	[]	14256	
PRE-PRE-402_singleHH	1	PRE	['PRE-402']	[]	18711	
PRE-PRE-45_singleHH	1	PRE	['PRE-45']	[]	160	
PRE-PRE-197_singleHH	1	PRE	['PRE-197']	[]	13792	
PRE-PRE-6_singleHH	1	PRE	['PRE-6']	[]	3472	
PRE-PRE-278_singleHH	1	PRE	['PRE-278']	[]	17140	
PRE-PRE-19_singleHH	1	PRE	['PRE-19']	[]	18351	
PRE-PRE-125_singleHH	1	PRE	['PRE-125']	[]	7931	
PRE-PRE-407_singleHH	1	PRE	['PRE-407']	[]	19397	
PRE-PRE-3_singleHH	1	PRE	['PRE-3']	[]	7208	
PRE-PRE-293_singleHH	1	PRE	['PRE-293']	[]	10335	
PRE-PRE-239_singleHH	1	PRE	['PRE-239']	[]	18480	
PRE-PRE-283_singleHH	1	PRE	['PRE-283']	[]	12135	
PRE-PRE-96_singleHH	1	PRE	['PRE-96']	[]	17941	
PRE-PRE-258_singleHH	1	PRE	['PRE-258']	[]	4834	
PRE-PRE-388_singleHH	1	PRE	['PRE-388']	[]	999999999	
PRE-PRE-473_singleHH	1	PRE	['PRE-473']	[]	4027	
PRE-PRE-207_singleHH	1	PRE	['PRE-207']	[]	6240	
PRE-PRE-246_singleHH	1	PRE	['PRE-246']	[]	1802	
PRE-PRE-363_singleHH	1	PRE	['PRE-363']	[]	9539	
PRE-PRE-89_singleHH	1	PRE	['PRE-89']	[]	2367	
PRE-PRE-158_singleHH	1	PRE	['PRE-158']	[]	15322	
PRE-PRE-245_singleHH	1	PRE	['PRE-245']	[]	8645	
PRE-PRE-17_singleHH	1	PRE	['PRE-17']	[]	999999999	
PRE-PRE-104_singleHH	1	PRE	['PRE-104']	[]	19824	
PRE-PRE-480_singleHH	1	PRE	['PRE-480']	[]	14827	
PRE-PRE-294_singleHH	1	PRE	['PRE-294']	[]	999999999	
PRE-PRE-228_singleHH	1	PRE	['PRE-228']	[]	3680	
PRE-PRE-339_singleHH	1	PRE	['PRE-339']	[]	11843	
PRE-PRE-110_singleHH	1	PRE	['PRE-110']	[]	999999999	
PRE-PRE-408_singleHH	1	PRE	['PRE-408']	[]	4871	
PRE-PRE-271_singleHH	1	PRE	['PRE-271']	[]	1785	
PRE-PRE-398_singleHH	1	PRE	['PRE-398']	[]	15404	
PRE-PRE-157_singleHH	1	PRE	['PRE-157']	[]	14998	
PRE-PRE-393_singleHH	1	PRE	['PRE-393']	[]	426	
PRE-PRE-230_singleHH	1	PRE	['PRE-230']	[]	20978	
PRE-PRE-310_singleHH	1	PRE	['PRE-310']	[]	3323	
PRE-PRE-195_singleHH	1	PRE	['PRE-195']	[]	2991	
PRE-PRE-382_singleHH	1	PRE	['PRE-382']	[]	18882	
PRE-PRE-47_singleHH	1	PRE	['PRE-47']	[]	20814	
PRE-PRE-44_singleHH	1	PRE	['PRE-44']	[]	4522	
PRE-PRE-115_singleHH	1	PRE	['PRE-115']	[]	15848	
PRE-PRE-196_singleHH	1	PRE	['PRE-196']	[]	11901	
PRE-PRE-355_singleHH	1	PRE	['PRE-355']	[]	999999999	
PRE-PRE-442_singleHH	1	PRE	['PRE-442']	[]	17056	
PRE-PRE-360_singleHH	1	PRE	['PRE-360']	[]	3363	
PRE-PRE-177_singleHH	1	PRE	['PRE-177']	[]	5692	
PRE-PRE-326_singleHH	1	PRE	['PRE-326']	[]	999999999	
PRE-PRE-287_singleHH	1	PRE	['PRE-287']	[]	7596	
PRE-PRE-477_singleHH	1	PRE	['PRE-477']	[]	999999999	
PRE-PRE-121_singleHH	1	PRE	['PRE-121']	[]	999999999	
PRE-PRE-251_singleHH	1	PRE	['PRE-251']	[]	10620	
PRE-PRE-335_singleHH	1	PRE	['PRE-335']	[]	15365	
PRE-PRE-343_singleHH	1	PRE	['PRE-343']	[]	999999999	
PRE-PRE-492_singleHH	1	PRE	['PRE-492']	[]	16429	
PRE-PRE-307_singleHH	1	PRE	['PRE-307']	[]	999999999	
PRE-PRE-98_singleHH	1	PRE	['PRE-98']	[]	4635	
PRE-PRE-73_singleHH	1	PRE	['PRE-73']	[]	999999999	
PRE-PRE-351_singleHH	1	PRE	['PRE-351']	[]	999999999	
PRE-PRE-120_singleHH	1	PRE	['PRE-120']	[]	999999999	
PRE-PRE-448_singleHH	1	PRE	['PRE-448']	[]	7174	
PRE-PRE-147_singleHH	1	PRE	['PRE-147']	[]	15280	
PRE-PRE-33_singleHH	1	PRE	['PRE-33']	[]	3597	
PRE-PRE-37_singleHH	1	PRE	['PRE-37']	[]	999999999	
PRE-PRE-170_singleHH	1	PRE	['PRE-170']	[]	3549	
PRE-PRE-101_singleHH	1	PRE	['PRE-101']	[]	2953	
PRE-PRE-475_singleHH	1	PRE	['PRE-475']	[]	999999999	
PRE-PRE-198_singleHH	1	PRE	['PRE-198']	[]	18651	
PRE-PRE-479_singleHH	1	PRE	['PRE-479']	[]	19657	
PRE-PRE-423_singleHH	1	PRE	['PRE-423']	[]	11190	
PRE-PRE-459_singleHH	1	PRE	['PRE-459']	[]	11476	
PRE-PRE-190_singleHH	1	PRE	['PRE-190']	[]	10770	
PRE-PRE-46_singleHH	1	PRE	['PRE-46']	[]	13248	
PRE-PRE-156_singleHH	1	PRE	['PRE-156']	[]	20783	
PRE-PRE-194_singleHH	1	PRE	['PRE-194']	[]	16088	
PRE-PRE-42_singleHH	1	PRE	['PRE-42']	[]	11203	
PRE-PRE-229_singleHH	1	PRE	['PRE-229']	[]	4314	
PRE-PRE-134_singleHH	1	PRE	['PRE-134']	[]	20358	
PRE-PRE-299_singleHH	1	PRE	['PRE-299']	[]	13859	
PRE-PRE-428_singleHH	1	PRE	['PRE-428']	[]	14447	
PRE-PRE-432_singleHH	1	PRE	['PRE-432']	[]	20665	
PRE-PRE-78_singleHH	1	PRE	['PRE-78']	[]	4552	
PRE-PRE-231_singleHH	1	PRE	['PRE-231']	[]	2102	
PRE-PRE-31_singleHH	1	PRE	['PRE-31']	[]	669	
PRE-PRE-454_singleHH	1	PRE	['PRE-454']	[]	20290	
PRE-PRE-1_singleHH	1	PRE	['PRE-1']	[]	3971	
PRE-PRE-405_singleHH	1	PRE	['PRE-405']	[]	15753	
PRE-PRE-397_singleHH	1	PRE	['PRE-397']	[]	10074	
PRE-PRE-396_singleHH	1	PRE	['PRE-396']	[]	11373	
PRE-PRE-102_singleHH	1	PRE	['PRE-102']	[]	8830	
PRE-PRE-429_singleHH	1	PRE	['PRE-429']	[]	2391	
PRE-PRE-267_singleHH	1	PRE	['PRE-267']	[]	14716	
PRE-PRE-219_singleHH	1	PRE	['PRE-219']	[]	16488	
PRE-PRE-118_singleHH	1	PRE	['PRE-118']	[]	18015	
PRE-PRE-300_singleHH	1	PRE	['PRE-300']	[]	6386	
PRE-PRE-127_singleHH	1	PRE	['PRE-127']	[]	16548	
PRE-PRE-347_singleHH	1	PRE	['PRE-347']	[]	5691	
PRE-PRE-201_singleHH	1	PRE	['PRE-201']	[]	7610	
PRE-PRE-485_singleHH	1	PRE	['PRE-485']	[]	13090	
PRE-PRE-282_singleHH	1	PRE	['PRE-282']	[]	999999999	
PRE-PRE-324_singleHH	1	PRE	['PRE-324']	[]	999999999	
PRE-PRE-214_singleHH	1	PRE	['PRE-214']	[]	2207	
PRE-PRE-103_singleHH	1	PRE	['PRE-103']	[]	999999999	
PRE-PRE-175_singleHH	1	PRE	['PRE-175']	[]	10425	
PRE-PRE-348_singleHH	1	PRE	['PRE-348']	[]	19810	
PRE-PRE-184_singleHH	1	PRE	['PRE-184']	[]	8702	
PRE-PRE-247_singleHH	1	PRE	['PRE-247']	[]	999999999	
PRE-PRE-279_singleHH	1	PRE	['PRE-279']	[]	9227	
PRE-PRE-384_singleHH	1	PRE	['PRE-384']	[]	17375	
PRE-PRE-232_singleHH	1	PRE	['PRE-232']	[]	8280	
PRE-PRE-274_singleHH	1	PRE	['PRE-274']	[]	13812	
PRE-PRE-30_singleHH	1	PRE	['PRE-30']	[]	5071	
PRE-PRE-10_singleHH	1	PRE	['PRE-10']	[]	999999999	
PRE-PRE-291_singleHH	1	PRE	['PRE-291']	[]	14083	
PRE-PRE-160_singleHH	1	PRE	['PRE-160']	[]	999999999	
PRE-PRE-303_singleHH	1	PRE	['PRE-303']	[]	18808	
PRE-PRE-243_singleHH	1	PRE	['PRE-243']	[]	19129	
PRE-PRE-497_singleHH	1	PRE	['PRE-497']	[]	3348	
PRE-PRE-144_singleHH	1	PRE	['PRE-144']	[]	9794	
PRE-PRE-24_singleHH	1	PRE	['PRE-24']	[]	20056	
PRE-PRE-399_singleHH	1	PRE	['PRE-399']	[]	10377	
PRE-PRE-455_singleHH	1	PRE	['PRE-455']	[]	999999999	
PRE-PRE-117_singleHH	1	PRE	['PRE-117']	[]	999999999	
PRE-PRE-421_singleHH	1	PRE	['PRE-421']	[]	999999999	
PRE-PRE-85_singleHH	1	PRE	['PRE-85']	[]	4757	
PRE-PRE-209_singleHH	1	PRE	['PRE-209']	[]	999999999	
PRE-PRE-309_singleHH	1	PRE	['PRE-309']	[]	15077	
PRE-PRE-152_singleHH	1	PRE	['PRE-152']	[]	10868	
PRE-PRE-130_singleHH	1	PRE	['PRE-130']	[]	17302	
PRE-PRE-332_singleHH	1	PRE	['PRE-332']	[]	999999999	
PRE-PRE-107_singleHH	1	PRE	['PRE-107']	[]	18925	
PRE-PRE-66_singleHH	1	PRE	['PRE-66']	[]	1816	
PRE-PRE-208_singleHH	1	PRE	['PRE-208']	[]	999999999	
PRE-PRE-79_singleHH	1	PRE	['PRE-79']	[]	20251	
PRE-PRE-15_singleHH	1	PRE	['PRE-15']	[]	14461	
PRE-PRE-349_singleHH	1	PRE	['PRE-349']	[]	6926	
PRE-PRE-452_singleHH	1	PRE	['PRE-452']	[]	6356	
PRE-PRE-38_singleHH	1	PRE	['PRE-38']	[]	4375	
PRE-PRE-90_singleHH	1	PRE	['PRE-90']	[]	999999999	
PRE-PRE-58_singleHH	1	PRE	['PRE-58']	[]	10120	
PRE-PRE-281_singleHH	1	PRE	['PRE-281']	[]	7500	
PRE-PRE-186_singleHH	1	PRE	['PRE-186']	[]	11994	
PRE-PRE-417_singleHH	1	PRE	['PRE-417']	[]	9294	
PRE-PRE-8_singleHH	1	PRE	['PRE-8']	[]	11184	
PRE-PRE-389_singleHH	1	PRE	['PRE-389']	[]	15593	
PRE-PRE-181_singleHH	1	PRE	['PRE-181']	[]	16387	
PRE-PRE-414_singleHH	1	PRE	['PRE-414']	[]	999999999	
PRE-PRE-100_singleHH	1	PRE	['PRE-100']	[]	999999999	
PRE-PRE-249_singleHH	1	PRE	['PRE-249']	[]	4611	
PRE-PRE-334_singleHH	1	PRE	['PRE-334']	[]	4546	
PRE-PRE-205_singleHH	1	PRE	['PRE-205']	[]	400	
PRE-PRE-377_singleHH	1	PRE	['PRE-377']	[]	8014	
PRE-PRE-204_singleHH	1	PRE	['PRE-204']	[]	6174	
PRE-PRE-182_singleHH	1	PRE	['PRE-182']	[]	1311	
PRE-PRE-467_singleHH	1	PRE	['PRE-467']	[]	12114	
PRE-PRE-461_singleHH	1	PRE	['PRE-461']	[]	5257	
PRE-PRE-439_singleHH	1	PRE	['PRE-439']	[]	13910	
PRE-PRE-23_singleHH	1	PRE	['PRE-23']	[]	10216	
PRE-PRE-80_singleHH	1	PRE	['PRE-80']	[]	4715	
PRE-PRE-341_singleHH	1	PRE	['PRE-341']	[]	999999999	
PRE-PRE-2_singleHH	1	PRE	['PRE-2']	[]	20233	
PRE-PRE-97_singleHH	1	PRE	['PRE-97']	[]	16304	
PRE-PRE-406_singleHH	1	PRE	['PRE-406']	[]	3052	
PRE-PRE-386_singleHH	1	PRE	['PRE-386']	[]	20369	
PRE-PRE-296_singleHH	1	PRE	['PRE-296']	[]	13743	
PRE-PRE-276_singleHH	1	PRE	['PRE-276']	[]	3029	
PRE-PRE-21_singleHH	1	PRE	['PRE-21']	[]	1185	
PRE-PRE-344_singleHH	1	PRE	['PRE-344']	[]	15606	
PRE-PRE-22_singleHH	1	PRE	['PRE-22']	[]	19303	
PRE-PRE-212_singleHH	1	PRE	['PRE-212']	[]	3266	
PRE-PRE-154_singleHH	1	PRE	['PRE-154']	[]	9070	
PRE-PRE-366_singleHH	1	PRE	['PRE-366']	[]	999999999	
PRE-PRE-253_singleHH	1	PRE	['PRE-253']	[]	16353	
PRE-PRE-359_singleHH	1	PRE	['PRE-359']	[]	17735	
PRE-PRE-356_singleHH	1	PRE	['PRE-356']	[]	15364	
PRE-PRE-422_singleHH	1	PRE	['PRE-422']	[]	19175	
PRE-PRE-140_singleHH	1	PRE	['PRE-140']	[]	999999999	
