HHID	HHType	HHFormedDate	adultNames	childNames	address	
PRE-PRE-23016_singleHH	1	PRE	['PRE-23016']	[]	14010	
PRE-PRE-41255_singleHH	1	PRE	['PRE-41255']	[]	7941	
PRE-PRE-19607_singleHH	1	PRE	['PRE-19607']	[]	17119	
PRE-PRE-24167_singleHH	1	PRE	['PRE-24167']	[]	20619	
PRE-PRE-15823_singleHH	1	PRE	['PRE-15823']	[]	1635	
PRE-PRE-34304_singleHH	1	PRE	['PRE-34304']	[]	5012	
PRE-PRE-5215_singleHH	1	PRE	['PRE-5215']	[]	16078	
PRE-PRE-34075_singleHH	1	PRE	['PRE-34075']	[]	999999999	
PRE-PRE-34670_singleHH	1	PRE	['PRE-34670']	[]	6720	
PRE-PRE-28686_singleHH	1	PRE	['PRE-28686']	[]	16752	
PRE-PRE-12955_singleHH	1	PRE	['PRE-12955']	[]	6195	
PRE-PRE-19128_singleHH	1	PRE	['PRE-19128']	[]	8407	
PRE-PRE-47112_singleHH	1	PRE	['PRE-47112']	[]	999999999	
PRE-PRE-39977_singleHH	1	PRE	['PRE-39977']	[]	20344	
PRE-PRE-28334_singleHH	1	PRE	['PRE-28334']	[]	3850	
PRE-PRE-42941_singleHH	1	PRE	['PRE-42941']	[]	20296	
PRE-PRE-47939_singleHH	1	PRE	['PRE-47939']	[]	999999999	
PRE-PRE-17179_singleHH	1	PRE	['PRE-17179']	[]	910	
PRE-PRE-40905_singleHH	1	PRE	['PRE-40905']	[]	20522	
PRE-PRE-11148_singleHH	1	PRE	['PRE-11148']	[]	12096	
PRE-PRE-9137_singleHH	1	PRE	['PRE-9137']	[]	10927	
PRE-PRE-4092_singleHH	1	PRE	['PRE-4092']	[]	999999999	
PRE-PRE-11734_singleHH	1	PRE	['PRE-11734']	[]	20813	
PRE-PRE-19677_singleHH	1	PRE	['PRE-19677']	[]	4506	
PRE-PRE-12130_singleHH	1	PRE	['PRE-12130']	[]	15188	
PRE-PRE-25328_singleHH	1	PRE	['PRE-25328']	[]	13119	
PRE-PRE-17496_singleHH	1	PRE	['PRE-17496']	[]	13962	
PRE-PRE-730_singleHH	1	PRE	['PRE-730']	[]	14921	
PRE-PRE-13759_singleHH	1	PRE	['PRE-13759']	[]	16499	
PRE-PRE-34276_singleHH	1	PRE	['PRE-34276']	[]	10162	
PRE-PRE-27471_singleHH	1	PRE	['PRE-27471']	[]	1049	
PRE-PRE-12469_singleHH	1	PRE	['PRE-12469']	[]	15052	
PRE-PRE-7953_singleHH	1	PRE	['PRE-7953']	[]	13087	
PRE-PRE-45045_singleHH	1	PRE	['PRE-45045']	[]	1018	
PRE-PRE-38220_singleHH	1	PRE	['PRE-38220']	[]	12361	
PRE-PRE-47406_singleHH	1	PRE	['PRE-47406']	[]	12655	
PRE-PRE-49309_singleHH	1	PRE	['PRE-49309']	[]	17541	
PRE-PRE-48297_singleHH	1	PRE	['PRE-48297']	[]	999999999	
PRE-PRE-35852_singleHH	1	PRE	['PRE-35852']	[]	4305	
PRE-PRE-28938_singleHH	1	PRE	['PRE-28938']	[]	7975	
PRE-PRE-17325_singleHH	1	PRE	['PRE-17325']	[]	12466	
PRE-PRE-25675_singleHH	1	PRE	['PRE-25675']	[]	16268	
PRE-PRE-49275_singleHH	1	PRE	['PRE-49275']	[]	999999999	
PRE-PRE-8076_singleHH	1	PRE	['PRE-8076']	[]	14473	
PRE-PRE-10764_singleHH	1	PRE	['PRE-10764']	[]	4217	
PRE-PRE-48926_singleHH	1	PRE	['PRE-48926']	[]	2247	
PRE-PRE-25946_singleHH	1	PRE	['PRE-25946']	[]	999999999	
PRE-PRE-10815_singleHH	1	PRE	['PRE-10815']	[]	14418	
PRE-PRE-35923_singleHH	1	PRE	['PRE-35923']	[]	220	
PRE-PRE-19542_singleHH	1	PRE	['PRE-19542']	[]	999999999	
PRE-PRE-23246_singleHH	1	PRE	['PRE-23246']	[]	16799	
PRE-PRE-20480_singleHH	1	PRE	['PRE-20480']	[]	15439	
PRE-PRE-1307_singleHH	1	PRE	['PRE-1307']	[]	5736	
PRE-PRE-38780_singleHH	1	PRE	['PRE-38780']	[]	999999999	
PRE-PRE-44118_singleHH	1	PRE	['PRE-44118']	[]	1278	
PRE-PRE-11548_singleHH	1	PRE	['PRE-11548']	[]	11746	
PRE-PRE-28045_singleHH	1	PRE	['PRE-28045']	[]	6003	
PRE-PRE-35648_singleHH	1	PRE	['PRE-35648']	[]	14715	
PRE-PRE-18138_singleHH	1	PRE	['PRE-18138']	[]	999999999	
PRE-PRE-40027_singleHH	1	PRE	['PRE-40027']	[]	12117	
PRE-PRE-46680_singleHH	1	PRE	['PRE-46680']	[]	15274	
PRE-PRE-34907_singleHH	1	PRE	['PRE-34907']	[]	18802	
PRE-PRE-39415_singleHH	1	PRE	['PRE-39415']	[]	8124	
PRE-PRE-42456_singleHH	1	PRE	['PRE-42456']	[]	2838	
PRE-PRE-48027_singleHH	1	PRE	['PRE-48027']	[]	18317	
PRE-PRE-45500_singleHH	1	PRE	['PRE-45500']	[]	3256	
PRE-PRE-29194_singleHH	1	PRE	['PRE-29194']	[]	8128	
PRE-PRE-27228_singleHH	1	PRE	['PRE-27228']	[]	3020	
PRE-PRE-14960_singleHH	1	PRE	['PRE-14960']	[]	13675	
PRE-PRE-26616_singleHH	1	PRE	['PRE-26616']	[]	4830	
PRE-PRE-2218_singleHH	1	PRE	['PRE-2218']	[]	4255	
PRE-PRE-27455_singleHH	1	PRE	['PRE-27455']	[]	14966	
PRE-PRE-9891_singleHH	1	PRE	['PRE-9891']	[]	20736	
PRE-PRE-42057_singleHH	1	PRE	['PRE-42057']	[]	999999999	
PRE-PRE-49813_singleHH	1	PRE	['PRE-49813']	[]	14607	
PRE-PRE-9118_singleHH	1	PRE	['PRE-9118']	[]	11940	
PRE-PRE-25924_singleHH	1	PRE	['PRE-25924']	[]	18018	
PRE-PRE-48454_singleHH	1	PRE	['PRE-48454']	[]	19993	
PRE-PRE-32592_singleHH	1	PRE	['PRE-32592']	[]	999999999	
PRE-PRE-33320_singleHH	1	PRE	['PRE-33320']	[]	999999999	
PRE-PRE-15590_singleHH	1	PRE	['PRE-15590']	[]	763	
PRE-PRE-6578_singleHH	1	PRE	['PRE-6578']	[]	1027	
PRE-PRE-10656_singleHH	1	PRE	['PRE-10656']	[]	875	
PRE-PRE-48759_singleHH	1	PRE	['PRE-48759']	[]	6240	
PRE-PRE-12657_singleHH	1	PRE	['PRE-12657']	[]	7414	
PRE-PRE-43359_singleHH	1	PRE	['PRE-43359']	[]	999999999	
PRE-PRE-1916_singleHH	1	PRE	['PRE-1916']	[]	11966	
PRE-PRE-30872_singleHH	1	PRE	['PRE-30872']	[]	20129	
PRE-PRE-31302_singleHH	1	PRE	['PRE-31302']	[]	10788	
PRE-PRE-35082_singleHH	1	PRE	['PRE-35082']	[]	12166	
PRE-PRE-27498_singleHH	1	PRE	['PRE-27498']	[]	12633	
PRE-PRE-2511_singleHH	1	PRE	['PRE-2511']	[]	16869	
PRE-PRE-49143_singleHH	1	PRE	['PRE-49143']	[]	8072	
PRE-PRE-11616_singleHH	1	PRE	['PRE-11616']	[]	14024	
PRE-PRE-6218_singleHH	1	PRE	['PRE-6218']	[]	11666	
PRE-PRE-18346_singleHH	1	PRE	['PRE-18346']	[]	11914	
PRE-PRE-48729_singleHH	1	PRE	['PRE-48729']	[]	10928	
PRE-PRE-15628_singleHH	1	PRE	['PRE-15628']	[]	5657	
PRE-PRE-690_singleHH	1	PRE	['PRE-690']	[]	15607	
PRE-PRE-40522_singleHH	1	PRE	['PRE-40522']	[]	18384	
PRE-PRE-18065_singleHH	1	PRE	['PRE-18065']	[]	1056	
PRE-PRE-38927_singleHH	1	PRE	['PRE-38927']	[]	11069	
PRE-PRE-29764_singleHH	1	PRE	['PRE-29764']	[]	15849	
PRE-PRE-43911_singleHH	1	PRE	['PRE-43911']	[]	20146	
PRE-PRE-13403_singleHH	1	PRE	['PRE-13403']	[]	999999999	
PRE-PRE-17941_singleHH	1	PRE	['PRE-17941']	[]	9964	
PRE-PRE-19859_singleHH	1	PRE	['PRE-19859']	[]	999999999	
PRE-PRE-35415_singleHH	1	PRE	['PRE-35415']	[]	14939	
PRE-PRE-16080_singleHH	1	PRE	['PRE-16080']	[]	15532	
PRE-PRE-15223_singleHH	1	PRE	['PRE-15223']	[]	9539	
PRE-PRE-1620_singleHH	1	PRE	['PRE-1620']	[]	9355	
PRE-PRE-4210_singleHH	1	PRE	['PRE-4210']	[]	1731	
PRE-PRE-18847_singleHH	1	PRE	['PRE-18847']	[]	3354	
PRE-PRE-6325_singleHH	1	PRE	['PRE-6325']	[]	4585	
PRE-PRE-183_singleHH	1	PRE	['PRE-183']	[]	3556	
PRE-PRE-40096_singleHH	1	PRE	['PRE-40096']	[]	13792	
PRE-PRE-40851_singleHH	1	PRE	['PRE-40851']	[]	3472	
PRE-PRE-46005_singleHH	1	PRE	['PRE-46005']	[]	16100	
PRE-PRE-27299_singleHH	1	PRE	['PRE-27299']	[]	14150	
PRE-PRE-47967_singleHH	1	PRE	['PRE-47967']	[]	17140	
PRE-PRE-4253_singleHH	1	PRE	['PRE-4253']	[]	7170	
PRE-PRE-15600_singleHH	1	PRE	['PRE-15600']	[]	11654	
PRE-PRE-11534_singleHH	1	PRE	['PRE-11534']	[]	16529	
PRE-PRE-11782_singleHH	1	PRE	['PRE-11782']	[]	18351	
PRE-PRE-41115_singleHH	1	PRE	['PRE-41115']	[]	999999999	
PRE-PRE-41567_singleHH	1	PRE	['PRE-41567']	[]	4455	
PRE-PRE-8608_singleHH	1	PRE	['PRE-8608']	[]	14256	
PRE-PRE-1782_singleHH	1	PRE	['PRE-1782']	[]	13551	
PRE-PRE-33551_singleHH	1	PRE	['PRE-33551']	[]	7931	
PRE-PRE-29968_singleHH	1	PRE	['PRE-29968']	[]	20323	
PRE-PRE-2492_singleHH	1	PRE	['PRE-2492']	[]	999999999	
PRE-PRE-9246_singleHH	1	PRE	['PRE-9246']	[]	18711	
PRE-PRE-21198_singleHH	1	PRE	['PRE-21198']	[]	999999999	
PRE-PRE-17314_singleHH	1	PRE	['PRE-17314']	[]	15732	
PRE-PRE-21307_singleHH	1	PRE	['PRE-21307']	[]	14315	
PRE-PRE-13146_singleHH	1	PRE	['PRE-13146']	[]	999999999	
PRE-PRE-268_singleHH	1	PRE	['PRE-268']	[]	999999999	
PRE-PRE-32444_singleHH	1	PRE	['PRE-32444']	[]	7741	
PRE-PRE-2737_singleHH	1	PRE	['PRE-2737']	[]	160	
PRE-PRE-36291_singleHH	1	PRE	['PRE-36291']	[]	19397	
PRE-PRE-45148_singleHH	1	PRE	['PRE-45148']	[]	999999999	
PRE-PRE-6921_singleHH	1	PRE	['PRE-6921']	[]	18480	
PRE-PRE-20709_singleHH	1	PRE	['PRE-20709']	[]	999999999	
PRE-PRE-28083_singleHH	1	PRE	['PRE-28083']	[]	999999999	
PRE-PRE-41217_singleHH	1	PRE	['PRE-41217']	[]	17941	
PRE-PRE-2783_singleHH	1	PRE	['PRE-2783']	[]	1802	
PRE-PRE-38625_singleHH	1	PRE	['PRE-38625']	[]	10335	
PRE-PRE-43226_singleHH	1	PRE	['PRE-43226']	[]	7208	
PRE-PRE-24045_singleHH	1	PRE	['PRE-24045']	[]	4027	
PRE-PRE-49217_singleHH	1	PRE	['PRE-49217']	[]	15322	
PRE-PRE-46170_singleHH	1	PRE	['PRE-46170']	[]	2367	
PRE-PRE-34874_singleHH	1	PRE	['PRE-34874']	[]	14827	
PRE-PRE-47882_singleHH	1	PRE	['PRE-47882']	[]	12135	
PRE-PRE-27466_singleHH	1	PRE	['PRE-27466']	[]	3680	
PRE-PRE-37201_singleHH	1	PRE	['PRE-37201']	[]	20978	
PRE-PRE-34435_singleHH	1	PRE	['PRE-34435']	[]	4871	
PRE-PRE-36831_singleHH	1	PRE	['PRE-36831']	[]	8645	
PRE-PRE-33709_singleHH	1	PRE	['PRE-33709']	[]	19824	
PRE-PRE-10646_singleHH	1	PRE	['PRE-10646']	[]	999999999	
PRE-PRE-49578_singleHH	1	PRE	['PRE-49578']	[]	999999999	
PRE-PRE-37414_singleHH	1	PRE	['PRE-37414']	[]	15404	
PRE-PRE-1448_singleHH	1	PRE	['PRE-1448']	[]	1785	
PRE-PRE-49664_singleHH	1	PRE	['PRE-49664']	[]	426	
PRE-PRE-1187_singleHH	1	PRE	['PRE-1187']	[]	4834	
PRE-PRE-37060_singleHH	1	PRE	['PRE-37060']	[]	18882	
PRE-PRE-45590_singleHH	1	PRE	['PRE-45590']	[]	3323	
PRE-PRE-29088_singleHH	1	PRE	['PRE-29088']	[]	4522	
PRE-PRE-18137_singleHH	1	PRE	['PRE-18137']	[]	11843	
PRE-PRE-42218_singleHH	1	PRE	['PRE-42218']	[]	20814	
PRE-PRE-25935_singleHH	1	PRE	['PRE-25935']	[]	15848	
PRE-PRE-30578_singleHH	1	PRE	['PRE-30578']	[]	14998	
PRE-PRE-11087_singleHH	1	PRE	['PRE-11087']	[]	11901	
PRE-PRE-15615_singleHH	1	PRE	['PRE-15615']	[]	3363	
PRE-PRE-28597_singleHH	1	PRE	['PRE-28597']	[]	15365	
PRE-PRE-30473_singleHH	1	PRE	['PRE-30473']	[]	2991	
PRE-PRE-16798_singleHH	1	PRE	['PRE-16798']	[]	5692	
PRE-PRE-30821_singleHH	1	PRE	['PRE-30821']	[]	999999999	
PRE-PRE-32018_singleHH	1	PRE	['PRE-32018']	[]	999999999	
PRE-PRE-6106_singleHH	1	PRE	['PRE-6106']	[]	18651	
PRE-PRE-30573_singleHH	1	PRE	['PRE-30573']	[]	999999999	
PRE-PRE-9780_singleHH	1	PRE	['PRE-9780']	[]	10620	
PRE-PRE-7428_singleHH	1	PRE	['PRE-7428']	[]	11190	
PRE-PRE-11383_singleHH	1	PRE	['PRE-11383']	[]	999999999	
PRE-PRE-17182_singleHH	1	PRE	['PRE-17182']	[]	11476	
PRE-PRE-14018_singleHH	1	PRE	['PRE-14018']	[]	20358	
PRE-PRE-10458_singleHH	1	PRE	['PRE-10458']	[]	16429	
PRE-PRE-4293_singleHH	1	PRE	['PRE-4293']	[]	2102	
PRE-PRE-41572_singleHH	1	PRE	['PRE-41572']	[]	999999999	
PRE-PRE-19476_singleHH	1	PRE	['PRE-19476']	[]	669	
PRE-PRE-10784_singleHH	1	PRE	['PRE-10784']	[]	20290	
PRE-PRE-7374_singleHH	1	PRE	['PRE-7374']	[]	4635	
PRE-PRE-12633_singleHH	1	PRE	['PRE-12633']	[]	8830	
PRE-PRE-16991_singleHH	1	PRE	['PRE-16991']	[]	7174	
PRE-PRE-48745_singleHH	1	PRE	['PRE-48745']	[]	15280	
PRE-PRE-10014_singleHH	1	PRE	['PRE-10014']	[]	3549	
PRE-PRE-18629_singleHH	1	PRE	['PRE-18629']	[]	19657	
PRE-PRE-34625_singleHH	1	PRE	['PRE-34625']	[]	2953	
PRE-PRE-15250_singleHH	1	PRE	['PRE-15250']	[]	13248	
PRE-PRE-14413_singleHH	1	PRE	['PRE-14413']	[]	999999999	
PRE-PRE-25600_singleHH	1	PRE	['PRE-25600']	[]	2391	
PRE-PRE-5060_singleHH	1	PRE	['PRE-5060']	[]	5691	
PRE-PRE-29392_singleHH	1	PRE	['PRE-29392']	[]	16088	
PRE-PRE-23096_singleHH	1	PRE	['PRE-23096']	[]	7610	
PRE-PRE-7775_singleHH	1	PRE	['PRE-7775']	[]	2207	
PRE-PRE-37689_singleHH	1	PRE	['PRE-37689']	[]	19810	
PRE-PRE-20596_singleHH	1	PRE	['PRE-20596']	[]	10770	
PRE-PRE-29189_singleHH	1	PRE	['PRE-29189']	[]	8702	
PRE-PRE-36289_singleHH	1	PRE	['PRE-36289']	[]	999999999	
PRE-PRE-5965_singleHH	1	PRE	['PRE-5965']	[]	17375	
PRE-PRE-23455_singleHH	1	PRE	['PRE-23455']	[]	999999999	
PRE-PRE-29429_singleHH	1	PRE	['PRE-29429']	[]	20783	
PRE-PRE-46939_singleHH	1	PRE	['PRE-46939']	[]	13812	
PRE-PRE-3210_singleHH	1	PRE	['PRE-3210']	[]	11203	
PRE-PRE-48267_singleHH	1	PRE	['PRE-48267']	[]	14447	
PRE-PRE-42093_singleHH	1	PRE	['PRE-42093']	[]	999999999	
PRE-PRE-19936_singleHH	1	PRE	['PRE-19936']	[]	17056	
PRE-PRE-31311_singleHH	1	PRE	['PRE-31311']	[]	3971	
PRE-PRE-38216_singleHH	1	PRE	['PRE-38216']	[]	10074	
PRE-PRE-9478_singleHH	1	PRE	['PRE-9478']	[]	5071	
PRE-PRE-36080_singleHH	1	PRE	['PRE-36080']	[]	19129	
PRE-PRE-26558_singleHH	1	PRE	['PRE-26558']	[]	3348	
PRE-PRE-11644_singleHH	1	PRE	['PRE-11644']	[]	14716	
PRE-PRE-8973_singleHH	1	PRE	['PRE-8973']	[]	4314	
PRE-PRE-18590_singleHH	1	PRE	['PRE-18590']	[]	9794	
PRE-PRE-13368_singleHH	1	PRE	['PRE-13368']	[]	13859	
PRE-PRE-10692_singleHH	1	PRE	['PRE-10692']	[]	16488	
PRE-PRE-830_singleHH	1	PRE	['PRE-830']	[]	17302	
PRE-PRE-12116_singleHH	1	PRE	['PRE-12116']	[]	18015	
PRE-PRE-4584_singleHH	1	PRE	['PRE-4584']	[]	20665	
PRE-PRE-13706_singleHH	1	PRE	['PRE-13706']	[]	999999999	
PRE-PRE-43519_singleHH	1	PRE	['PRE-43519']	[]	7596	
PRE-PRE-2695_singleHH	1	PRE	['PRE-2695']	[]	6386	
PRE-PRE-35294_singleHH	1	PRE	['PRE-35294']	[]	6926	
PRE-PRE-8858_singleHH	1	PRE	['PRE-8858']	[]	6356	
PRE-PRE-49410_singleHH	1	PRE	['PRE-49410']	[]	15753	
PRE-PRE-39041_singleHH	1	PRE	['PRE-39041']	[]	16548	
PRE-PRE-46314_singleHH	1	PRE	['PRE-46314']	[]	11373	
PRE-PRE-7971_singleHH	1	PRE	['PRE-7971']	[]	13090	
PRE-PRE-44942_singleHH	1	PRE	['PRE-44942']	[]	15593	
PRE-PRE-25552_singleHH	1	PRE	['PRE-25552']	[]	10425	
PRE-PRE-44898_singleHH	1	PRE	['PRE-44898']	[]	999999999	
PRE-PRE-39293_singleHH	1	PRE	['PRE-39293']	[]	3597	
PRE-PRE-8802_singleHH	1	PRE	['PRE-8802']	[]	9227	
PRE-PRE-3669_singleHH	1	PRE	['PRE-3669']	[]	14083	
PRE-PRE-49040_singleHH	1	PRE	['PRE-49040']	[]	8280	
PRE-PRE-49797_singleHH	1	PRE	['PRE-49797']	[]	4757	
PRE-PRE-421_singleHH	1	PRE	['PRE-421']	[]	18808	
PRE-PRE-8392_singleHH	1	PRE	['PRE-8392']	[]	999999999	
PRE-PRE-48988_singleHH	1	PRE	['PRE-48988']	[]	20056	
PRE-PRE-10205_singleHH	1	PRE	['PRE-10205']	[]	16387	
PRE-PRE-32583_singleHH	1	PRE	['PRE-32583']	[]	15077	
PRE-PRE-35772_singleHH	1	PRE	['PRE-35772']	[]	10868	
PRE-PRE-36431_singleHH	1	PRE	['PRE-36431']	[]	10377	
PRE-PRE-37657_singleHH	1	PRE	['PRE-37657']	[]	1311	
PRE-PRE-29873_singleHH	1	PRE	['PRE-29873']	[]	1816	
PRE-PRE-37197_singleHH	1	PRE	['PRE-37197']	[]	18925	
PRE-PRE-8753_singleHH	1	PRE	['PRE-8753']	[]	10120	
PRE-PRE-39995_singleHH	1	PRE	['PRE-39995']	[]	12114	
PRE-PRE-43626_singleHH	1	PRE	['PRE-43626']	[]	7500	
PRE-PRE-9685_singleHH	1	PRE	['PRE-9685']	[]	11994	
PRE-PRE-24498_singleHH	1	PRE	['PRE-24498']	[]	999999999	
PRE-PRE-40763_singleHH	1	PRE	['PRE-40763']	[]	4715	
PRE-PRE-4209_singleHH	1	PRE	['PRE-4209']	[]	20233	
PRE-PRE-37438_singleHH	1	PRE	['PRE-37438']	[]	14461	
PRE-PRE-48223_singleHH	1	PRE	['PRE-48223']	[]	9294	
PRE-PRE-34172_singleHH	1	PRE	['PRE-34172']	[]	16304	
PRE-PRE-36690_singleHH	1	PRE	['PRE-36690']	[]	3052	
PRE-PRE-44188_singleHH	1	PRE	['PRE-44188']	[]	4546	
PRE-PRE-43428_singleHH	1	PRE	['PRE-43428']	[]	13743	
PRE-PRE-39797_singleHH	1	PRE	['PRE-39797']	[]	4375	
PRE-PRE-33108_singleHH	1	PRE	['PRE-33108']	[]	1185	
PRE-PRE-6623_singleHH	1	PRE	['PRE-6623']	[]	5257	
PRE-PRE-14025_singleHH	1	PRE	['PRE-14025']	[]	13910	
PRE-PRE-41898_singleHH	1	PRE	['PRE-41898']	[]	10216	
PRE-PRE-20629_singleHH	1	PRE	['PRE-20629']	[]	20369	
PRE-PRE-16162_singleHH	1	PRE	['PRE-16162']	[]	15606	
PRE-PRE-32412_singleHH	1	PRE	['PRE-32412']	[]	11184	
PRE-PRE-28542_singleHH	1	PRE	['PRE-28542']	[]	999999999	
PRE-PRE-10356_singleHH	1	PRE	['PRE-10356']	[]	19303	
PRE-PRE-46813_singleHH	1	PRE	['PRE-46813']	[]	15364	
PRE-PRE-33940_singleHH	1	PRE	['PRE-33940']	[]	16353	
PRE-PRE-33103_singleHH	1	PRE	['PRE-33103']	[]	999999999	
PRE-PRE-15406_singleHH	1	PRE	['PRE-15406']	[]	19175	
PRE-PRE-41457_singleHH	1	PRE	['PRE-41457']	[]	4552	
PRE-PRE-14270_singleHH	1	PRE	['PRE-14270']	[]	4611	
