HHID	HHType	HHFormedDate	adultNames	childNames	address	
PRE-PRE-5707_M_PRE-5479	2	PRE	['PRE-5707', 'PRE-5479']	['PRE-PRE-5707_M_PRE-5479_KID_0', 'PRE-PRE-5707_M_PRE-5479_KID_1', 'PRE-PRE-5707_M_PRE-5479_KID_2']	11997	
PRE-PRE-1801_singleHH	1	PRE	['PRE-1801']	[]	3824	
PRE-PRE-5814_singleHH	1	PRE	['PRE-5814']	[]	3588	
PRE-PRE-2218_singleHH	1	PRE	['PRE-2218']	[]	20285	
PRE-PRE-3487_singleHH	1	PRE	['PRE-3487']	[]	14546	
PRE-PRE-4281_singleHH	1	PRE	['PRE-4281']	[]	2783	
PRE-PRE-5584_singleHH	1	PRE	['PRE-5584']	[]	999999999	
PRE-PRE-6364_singleHH	1	PRE	['PRE-6364']	[]	999999999	
PRE-PRE-5201_singleHH	1	PRE	['PRE-5201']	[]	3197	
PRE-PRE-4769_singleHH	1	DEAD!	['PRE-4769']	[]	10854	
PRE-PRE-2732_singleHH	1	PRE	['PRE-2732']	[]	2913	
PRE-PRE-6578_singleHH	1	PRE	['PRE-6578']	[]	999999999	
PRE-PRE-4018_singleHH	1	DEAD!	['PRE-4018']	[]	8779	
PRE-PRE-449_singleHH	1	PRE	['PRE-449']	[]	268	
PRE-PRE-3347_M_PRE-3334	2	PRE	['PRE-3347', 'PRE-3334']	['PRE-PRE-3347_M_PRE-3334_KID_0']	14703	
PRE-PRE-2368_M_PRE-2115	2	PRE	['PRE-2368', 'PRE-2115']	['PRE-PRE-2368_M_PRE-2115_KID_0', 'PRE-PRE-2368_M_PRE-2115_KID_1', 'PRE-PRE-2368_M_PRE-2115_KID_2', 'PRE-PRE-2368_M_PRE-2115_KID_3']	14942	
PRE-PRE-6404_singleHH	1	PRE	['PRE-6404']	[]	17621	
PRE-PRE-1503_singleHH	1	DEAD!	['PRE-1503']	[]	15087	
PRE-PRE-6321_singleHH	1	PRE	['PRE-6321']	[]	19630	
PRE-PRE-3722_singleHH	1	PRE	['PRE-3722']	[]	999999999	
PRE-PRE-1705_singleHH	1	PRE	['PRE-1705']	[]	15556	
PRE-PRE-3747_singleHH	1	PRE	['PRE-3747']	[]	4832	
PRE-PRE-2511_singleHH	1	PRE	['PRE-2511']	[]	5346	
PRE-PRE-1538_singleHH	1	PRE	['PRE-1538']	[]	5222	
PRE-PRE-6529_singleHH	1	PRE	['PRE-6529']	[]	999999999	
PRE-PRE-735_singleHH	1	PRE	['PRE-735']	[]	17119	
PRE-PRE-122_singleHH	1	DEAD!	['PRE-122']	[]	3177	
PRE-PRE-337_M_PRE-60	2	PRE	['PRE-337', 'PRE-60']	['PRE-PRE-337_M_PRE-60_KID_0', 'PRE-PRE-337_M_PRE-60_KID_1', 'PRE-PRE-337_M_PRE-60_KID_2', 'PRE-PRE-337_M_PRE-60_KID_3']	14010	
PRE-PRE-2825_singleHH	1	PRE	['PRE-2825']	[]	7941	
PRE-PRE-217_singleHH	1	PRE	['PRE-217']	[]	10968	
PRE-PRE-909_singleHH	1	PRE	['PRE-909']	[]	1635	
PRE-PRE-892_singleHH	1	PRE	['PRE-892']	[]	20619	
PRE-PRE-2889_singleHH	1	PRE	['PRE-2889']	[]	5012	
PRE-PRE-4210_singleHH	1	DEAD!	['PRE-4210']	[]	6720	
PRE-PRE-1445_singleHH	1	DEAD!	['PRE-1445']	[]	16078	
PRE-PRE-2364_M_PRE-2112	2	PRE	['PRE-2364', 'PRE-2112']	['PRE-PRE-2364_M_PRE-2112_KID_0', 'PRE-PRE-2364_M_PRE-2112_KID_1', 'PRE-PRE-2364_M_PRE-2112_KID_2']	16752	
PRE-PRE-496_singleHH	1	PRE	['PRE-496']	[]	6195	
PRE-PRE-183_singleHH	1	PRE	['PRE-183']	[]	20813	
PRE-PRE-2930_singleHH	1	PRE	['PRE-2930']	[]	4506	
PRE-PRE-5589_singleHH	1	PRE	['PRE-5589']	[]	8407	
PRE-PRE-5898_singleHH	1	DEAD!	['PRE-5898']	[]	13962	
PRE-PRE-4462_M_PRE-4115	2	PRE	['PRE-4462', 'PRE-4115']	['PRE-PRE-4462_M_PRE-4115_KID_0']	13880	
PRE-PRE-6581_singleHH	1	PRE	['PRE-6581']	[]	3850	
PRE-PRE-4503_singleHH	1	PRE	['PRE-4503']	[]	20344	
PRE-PRE-6247_M_PRE-6145	2	PRE	['PRE-6247', 'PRE-6145']	[]	15111	
PRE-PRE-5889_singleHH	1	PRE	['PRE-5889']	[]	16499	
PRE-PRE-164_singleHH	1	DEAD!	['PRE-164']	[]	15052	
PRE-PRE-5145_M_PRE-4845	2	PRE	['PRE-5145', 'PRE-4845']	['PRE-PRE-5145_M_PRE-4845_KID_0', 'PRE-PRE-5145_M_PRE-4845_KID_1', 'PRE-PRE-5145_M_PRE-4845_KID_2', 'PRE-PRE-5145_M_PRE-4845_KID_3']	3432	
PRE-PRE-6174_singleHH	1	PRE	['PRE-6174']	[]	12096	
PRE-PRE-2492_singleHH	1	PRE	['PRE-2492']	[]	1018	
PRE-PRE-31_M_PRE-19	2	PRE	['PRE-31', 'PRE-19']	['PRE-PRE-31_M_PRE-19_KID_0']	12655	
PRE-PRE-268_singleHH	1	PRE	['PRE-268']	[]	17541	
PRE-PRE-1369_singleHH	1	DEAD!	['PRE-1369']	[]	20296	
PRE-PRE-2737_singleHH	1	DEAD!	['PRE-2737']	[]	4305	
PRE-PRE-4716_singleHH	1	DEAD!	['PRE-4716']	[]	16268	
PRE-PRE-305_singleHH	1	PRE	['PRE-305']	[]	910	
PRE-PRE-2429_M_PRE-2122	2	PRE	['PRE-2429', 'PRE-2122']	[]	12361	
PRE-PRE-5177_singleHH	1	PRE	['PRE-5177']	[]	15188	
PRE-PRE-5609_M_PRE-5467	2	PRE	['PRE-5609', 'PRE-5467']	['PRE-PRE-5609_M_PRE-5467_KID_0']	18018	
PRE-PRE-2783_singleHH	1	DEAD!	['PRE-2783']	[]	20522	
PRE-PRE-2299_singleHH	1	PRE	['PRE-2299']	[]	13119	
PRE-PRE-3333_M_PRE-3318	2	PRE	['PRE-3333', 'PRE-3318']	['PRE-PRE-3333_M_PRE-3318_KID_0']	6240	
PRE-PRE-4481_singleHH	1	PRE	['PRE-4481']	[]	999999999	
PRE-PRE-5588_M_PRE-5489	2	PRE	['PRE-5588', 'PRE-5489']	['PRE-PRE-5588_M_PRE-5489_KID_0', 'PRE-PRE-5588_M_PRE-5489_KID_1', 'PRE-PRE-5588_M_PRE-5489_KID_2']	9539	
PRE-PRE-2854_singleHH	1	PRE	['PRE-2854']	[]	10927	
PRE-PRE-1448_singleHH	1	DEAD!	['PRE-1448']	[]	1049	
PRE-PRE-357_singleHH	1	PRE	['PRE-357']	[]	14921	
PRE-PRE-1051_singleHH	1	PRE	['PRE-1051']	[]	10162	
PRE-PRE-2690_singleHH	1	PRE	['PRE-2690']	[]	7975	
PRE-PRE-869_M_PRE-745	2	PRE	['PRE-869', 'PRE-745']	[]	13087	
PRE-PRE-776_singleHH	1	DEAD!	['PRE-776']	[]	12466	
PRE-PRE-4352_singleHH	1	PRE	['PRE-4352']	[]	999999999	
PRE-PRE-2335_singleHH	1	PRE	['PRE-2335']	[]	2247	
PRE-PRE-4337_singleHH	1	PRE	['PRE-4337']	[]	14473	
PRE-PRE-161_singleHH	1	PRE	['PRE-161']	[]	220	
PRE-PRE-2148_singleHH	1	DEAD!	['PRE-2148']	[]	1278	
PRE-PRE-4293_singleHH	1	PRE	['PRE-4293']	[]	999999999	
PRE-PRE-4193_M_PRE-4069	2	PRE	['PRE-4193', 'PRE-4069']	['PRE-PRE-4193_M_PRE-4069_KID_0', 'PRE-PRE-4193_M_PRE-4069_KID_1', 'PRE-PRE-4193_M_PRE-4069_KID_2']	20978	
PRE-PRE-4322_singleHH	1	PRE	['PRE-4322']	[]	999999999	
PRE-PRE-2530_singleHH	1	PRE	['PRE-2530']	[]	16799	
PRE-PRE-2068_singleHH	1	DEAD!	['PRE-2068']	[]	15274	
PRE-PRE-5060_singleHH	1	PRE	['PRE-5060']	[]	11746	
PRE-PRE-6416_singleHH	1	PRE	['PRE-6416']	[]	4217	
PRE-PRE-4964_M_PRE-4785	2	PRE	['PRE-4964', 'PRE-4785']	['PRE-PRE-4964_M_PRE-4785_KID_0', 'PRE-PRE-4964_M_PRE-4785_KID_1', 'PRE-PRE-4964_M_PRE-4785_KID_2', 'PRE-PRE-4964_M_PRE-4785_KID_3']	18802	
PRE-PRE-5553_singleHH	1	DEAD!	['PRE-5553']	[]	14418	
PRE-PRE-3693_singleHH	1	PRE	['PRE-3693']	[]	15439	
PRE-PRE-6419_singleHH	1	PRE	['PRE-6419']	[]	5736	
PRE-PRE-1609_M_PRE-1406	2	PRE	['PRE-1609', 'PRE-1406']	['PRE-PRE-1609_M_PRE-1406_KID_0', 'PRE-PRE-1609_M_PRE-1406_KID_1', 'PRE-PRE-1609_M_PRE-1406_KID_2']	8124	
PRE-PRE-197_singleHH	1	PRE	['PRE-197']	[]	3256	
PRE-PRE-830_singleHH	1	PRE	['PRE-830']	[]	8128	
PRE-PRE-2695_singleHH	1	PRE	['PRE-2695']	[]	12117	
PRE-PRE-2759_singleHH	1	DEAD!	['PRE-2759']	[]	4255	
PRE-PRE-6353_singleHH	1	PRE	['PRE-6353']	[]	11940	
PRE-PRE-273_M_PRE-48	2	PRE	['PRE-273', 'PRE-48']	['PRE-PRE-273_M_PRE-48_KID_0', 'PRE-PRE-273_M_PRE-48_KID_1', 'PRE-PRE-273_M_PRE-48_KID_2', 'PRE-PRE-273_M_PRE-48_KID_3']	17056	
PRE-PRE-2451_singleHH	1	PRE	['PRE-2451']	[]	19993	
PRE-PRE-6470_M_PRE-6197	2	PRE	['PRE-6470', 'PRE-6197']	['PRE-PRE-6470_M_PRE-6197_KID_0']	7596	
PRE-PRE-5822_singleHH	1	DEAD!	['PRE-5822']	[]	6003	
PRE-PRE-1627_singleHH	1	DEAD!	['PRE-1627']	[]	999999999	
PRE-PRE-2862_singleHH	1	DEAD!	['PRE-2862']	[]	1027	
PRE-PRE-3669_singleHH	1	PRE	['PRE-3669']	[]	14715	
PRE-PRE-3504_M_PRE-3394	2	PRE	['PRE-3504', 'PRE-3394']	['PRE-PRE-3504_M_PRE-3394_KID_0', 'PRE-PRE-3504_M_PRE-3394_KID_1']	11966	
PRE-PRE-823_M_PRE-731	2	PRE	['PRE-823', 'PRE-731']	['PRE-PRE-823_M_PRE-731_KID_0', 'PRE-PRE-823_M_PRE-731_KID_1', 'PRE-PRE-823_M_PRE-731_KID_2']	3597	
PRE-PRE-9_singleHH	1	DEAD!	['PRE-9']	[]	999999999	
PRE-PRE-1501_singleHH	1	DEAD!	['PRE-1501']	[]	12166	
PRE-PRE-2404_singleHH	1	PRE	['PRE-2404']	[]	8072	
PRE-PRE-5150_singleHH	1	PRE	['PRE-5150']	[]	18317	
PRE-PRE-363_singleHH	1	PRE	['PRE-363']	[]	11914	
PRE-PRE-6433_singleHH	1	DEAD!	['PRE-6433']	[]	3020	
PRE-PRE-4209_singleHH	1	DEAD!	['PRE-4209']	[]	2838	
PRE-PRE-6453_singleHH	1	DEAD!	['PRE-6453']	[]	5657	
PRE-PRE-2201_singleHH	1	DEAD!	['PRE-2201']	[]	1056	
PRE-PRE-6250_singleHH	1	PRE	['PRE-6250']	[]	14966	
PRE-PRE-1791_singleHH	1	PRE	['PRE-1791']	[]	9964	
PRE-PRE-6575_M_PRE-6219	2	PRE	['PRE-6575', 'PRE-6219']	[]	14939	
PRE-PRE-1724_singleHH	1	DEAD!	['PRE-1724']	[]	15532	
PRE-PRE-498_singleHH	1	PRE	['PRE-498']	[]	999999999	
PRE-PRE-2290_M_PRE-2092	2	PRE	['PRE-2290', 'PRE-2092']	['PRE-PRE-2290_M_PRE-2092_KID_0', 'PRE-PRE-2290_M_PRE-2092_KID_1', 'PRE-PRE-2290_M_PRE-2092_KID_2']	9355	
PRE-PRE-3769_M_PRE-3491	2	PRE	['PRE-3769', 'PRE-3491']	['PRE-PRE-3769_M_PRE-3491_KID_0', 'PRE-PRE-3769_M_PRE-3491_KID_1']	4552	
PRE-PRE-4895_singleHH	1	PRE	['PRE-4895']	[]	3354	
PRE-PRE-2893_M_PRE-2742	2	PRE	['PRE-2893', 'PRE-2742']	[]	4585	
PRE-PRE-744_singleHH	1	DEAD!	['PRE-744']	[]	13675	
PRE-PRE-3681_singleHH	1	PRE	['PRE-3681']	[]	999999999	
PRE-PRE-1460_singleHH	1	DEAD!	['PRE-1460']	[]	3556	
PRE-PRE-6528_singleHH	1	PRE	['PRE-6528']	[]	4830	
PRE-PRE-2823_singleHH	1	PRE	['PRE-2823']	[]	7414	
PRE-PRE-3436_singleHH	1	DEAD!	['PRE-3436']	[]	13792	
PRE-PRE-4893_singleHH	1	PRE	['PRE-4893']	[]	999999999	
PRE-PRE-4878_singleHH	1	PRE	['PRE-4878']	[]	999999999	
PRE-PRE-251_singleHH	1	PRE	['PRE-251']	[]	20736	
PRE-PRE-1590_singleHH	1	PRE	['PRE-1590']	[]	14607	
PRE-PRE-1425_singleHH	1	DEAD!	['PRE-1425']	[]	20129	
PRE-PRE-1372_singleHH	1	DEAD!	['PRE-1372']	[]	763	
PRE-PRE-3520_singleHH	1	DEAD!	['PRE-3520']	[]	3472	
PRE-PRE-2409_singleHH	1	DEAD!	['PRE-2409']	[]	17140	
PRE-PRE-2222_M_PRE-2058	2	PRE	['PRE-2222', 'PRE-2058']	[]	20251	
PRE-PRE-6515_singleHH	1	PRE	['PRE-6515']	[]	999999999	
PRE-PRE-4040_singleHH	1	PRE	['PRE-4040']	[]	999999999	
PRE-PRE-940_singleHH	1	PRE	['PRE-940']	[]	1731	
PRE-PRE-949_M_PRE-769	2	PRE	['PRE-949', 'PRE-769']	['PRE-PRE-949_M_PRE-769_KID_0', 'PRE-PRE-949_M_PRE-769_KID_1', 'PRE-PRE-949_M_PRE-769_KID_2']	18351	
PRE-PRE-4084_singleHH	1	PRE	['PRE-4084']	[]	999999999	
PRE-PRE-5740_M_PRE-5503	2	PRE	['PRE-5740', 'PRE-5503']	['PRE-PRE-5740_M_PRE-5503_KID_0', 'PRE-PRE-5740_M_PRE-5503_KID_1']	8014	
PRE-PRE-3139_singleHH	1	PRE	['PRE-3139']	[]	16100	
PRE-PRE-2902_singleHH	1	PRE	['PRE-2902']	[]	14150	
PRE-PRE-868_singleHH	1	PRE	['PRE-868']	[]	7170	
PRE-PRE-5113_singleHH	1	DEAD!	['PRE-5113']	[]	7931	
PRE-PRE-946_M_PRE-733	2	PRE	['PRE-946', 'PRE-733']	['PRE-PRE-946_M_PRE-733_KID_0', 'PRE-PRE-946_M_PRE-733_KID_1', 'PRE-PRE-946_M_PRE-733_KID_2', 'PRE-PRE-946_M_PRE-733_KID_3']	12027	
PRE-PRE-190_singleHH	1	PRE	['PRE-190']	[]	13551	
PRE-PRE-4870_singleHH	1	DEAD!	['PRE-4870']	[]	875	
PRE-PRE-1540_singleHH	1	DEAD!	['PRE-1540']	[]	10788	
PRE-PRE-1742_singleHH	1	PRE	['PRE-1742']	[]	999999999	
PRE-PRE-2171_singleHH	1	DEAD!	['PRE-2171']	[]	12633	
PRE-PRE-1600_singleHH	1	PRE	['PRE-1600']	[]	16869	
PRE-PRE-5079_singleHH	1	PRE	['PRE-5079']	[]	7208	
PRE-PRE-5131_M_PRE-4880	2	PRE	['PRE-5131', 'PRE-4880']	['PRE-PRE-5131_M_PRE-4880_KID_0', 'PRE-PRE-5131_M_PRE-4880_KID_1']	12135	
PRE-PRE-959_singleHH	1	PRE	['PRE-959']	[]	20323	
PRE-PRE-6539_singleHH	1	DEAD!	['PRE-6539']	[]	14024	
PRE-PRE-2065_singleHH	1	PRE	['PRE-2065']	[]	15732	
PRE-PRE-3033_singleHH	1	PRE	['PRE-3033']	[]	999999999	
PRE-PRE-4849_singleHH	1	PRE	['PRE-4849']	[]	999999999	
PRE-PRE-968_singleHH	1	PRE	['PRE-968']	[]	14315	
PRE-PRE-5462_M_PRE-5424	2	PRE	['PRE-5462', 'PRE-5424']	['PRE-PRE-5462_M_PRE-5424_KID_0', 'PRE-PRE-5462_M_PRE-5424_KID_1', 'PRE-PRE-5462_M_PRE-5424_KID_2']	4834	
PRE-PRE-1704_M_PRE-1433	2	PRE	['PRE-1704', 'PRE-1433']	['PRE-PRE-1704_M_PRE-1433_KID_0']	11843	
PRE-PRE-3562_M_PRE-3378	2	PRE	['PRE-3562', 'PRE-3378']	[]	11666	
PRE-PRE-3710_singleHH	1	PRE	['PRE-3710']	[]	7741	
PRE-PRE-5721_singleHH	1	PRE	['PRE-5721']	[]	160	
PRE-PRE-1450_singleHH	1	DEAD!	['PRE-1450']	[]	10928	
PRE-PRE-5782_singleHH	1	PRE	['PRE-5782']	[]	10196	
PRE-PRE-5621_M_PRE-5502	2	PRE	['PRE-5621', 'PRE-5502']	['PRE-PRE-5621_M_PRE-5502_KID_0', 'PRE-PRE-5621_M_PRE-5502_KID_1', 'PRE-PRE-5621_M_PRE-5502_KID_2']	18149	
PRE-PRE-4903_singleHH	1	DEAD!	['PRE-4903']	[]	14998	
PRE-PRE-6233_singleHH	1	DEAD!	['PRE-6233']	[]	15607	
PRE-PRE-974_singleHH	1	PRE	['PRE-974']	[]	18480	
PRE-PRE-5811_singleHH	1	PRE	['PRE-5811']	[]	18384	
PRE-PRE-3520_M_PRE-3401	2	PRE	['PRE-3520', 'PRE-3401']	['PRE-PRE-3520_M_PRE-3401_KID_0']	2991	
PRE-PRE-4255_M_PRE-4088	2	PRE	['PRE-4255', 'PRE-4088']	[]	10620	
PRE-PRE-4429_M_PRE-4186	2	PRE	['PRE-4429', 'PRE-4186']	['PRE-PRE-4429_M_PRE-4186_KID_0']	17646	
PRE-PRE-3067_singleHH	1	PRE	['PRE-3067']	[]	17941	
PRE-PRE-1695_singleHH	1	PRE	['PRE-1695']	[]	6463	
PRE-PRE-469_M_PRE-116	2	PRE	['PRE-469', 'PRE-116']	['PRE-PRE-469_M_PRE-116_KID_0', 'PRE-PRE-469_M_PRE-116_KID_1']	4635	
PRE-PRE-1520_singleHH	1	PRE	['PRE-1520']	[]	1802	
PRE-PRE-733_singleHH	1	DEAD!	['PRE-733']	[]	15322	
PRE-PRE-2742_singleHH	1	DEAD!	['PRE-2742']	[]	3549	
PRE-PRE-4110_singleHH	1	PRE	['PRE-4110']	[]	14827	
PRE-PRE-4232_singleHH	1	PRE	['PRE-4232']	[]	3680	
PRE-PRE-263_singleHH	1	PRE	['PRE-263']	[]	19657	
PRE-PRE-5162_singleHH	1	PRE	['PRE-5162']	[]	11069	
PRE-PRE-980_singleHH	1	PRE	['PRE-980']	[]	13248	
PRE-PRE-3588_singleHH	1	PRE	['PRE-3588']	[]	999999999	
PRE-PRE-3516_singleHH	1	PRE	['PRE-3516']	[]	4871	
PRE-PRE-4509_singleHH	1	PRE	['PRE-4509']	[]	1785	
PRE-PRE-6344_singleHH	1	PRE	['PRE-6344']	[]	16088	
PRE-PRE-3036_singleHH	1	PRE	['PRE-3036']	[]	999999999	
PRE-PRE-6125_singleHH	1	DEAD!	['PRE-6125']	[]	999999999	
PRE-PRE-1643_singleHH	1	PRE	['PRE-1643']	[]	999999999	
PRE-PRE-1588_M_PRE-1402	2	PRE	['PRE-1588', 'PRE-1402']	['PRE-PRE-1588_M_PRE-1402_KID_0']	4314	
PRE-PRE-1833_M_PRE-1505	2	PRE	['PRE-1833', 'PRE-1505']	[]	4553	
PRE-PRE-852_singleHH	1	PRE	['PRE-852']	[]	15849	
PRE-PRE-3044_M_PRE-2733	2	PRE	['PRE-3044', 'PRE-2733']	['PRE-PRE-3044_M_PRE-2733_KID_0', 'PRE-PRE-3044_M_PRE-2733_KID_1', 'PRE-PRE-3044_M_PRE-2733_KID_2', 'PRE-PRE-3044_M_PRE-2733_KID_3']	13859	
PRE-PRE-2130_singleHH	1	DEAD!	['PRE-2130']	[]	20146	
PRE-PRE-2372_singleHH	1	PRE	['PRE-2372']	[]	999999999	
PRE-PRE-2731_singleHH	1	DEAD!	['PRE-2731']	[]	20665	
PRE-PRE-1559_singleHH	1	PRE	['PRE-1559']	[]	426	
PRE-PRE-4463_singleHH	1	DEAD!	['PRE-4463']	[]	11654	
PRE-PRE-202_M_PRE-20	2	PRE	['PRE-202', 'PRE-20']	['PRE-PRE-202_M_PRE-20_KID_0', 'PRE-PRE-202_M_PRE-20_KID_1', 'PRE-PRE-202_M_PRE-20_KID_2']	15753	
PRE-PRE-1589_singleHH	1	PRE	['PRE-1589']	[]	16529	
PRE-PRE-5795_singleHH	1	PRE	['PRE-5795']	[]	4455	
PRE-PRE-100_singleHH	1	DEAD!	['PRE-100']	[]	14256	
PRE-PRE-3105_M_PRE-2776	2	PRE	['PRE-3105', 'PRE-2776']	['PRE-PRE-3105_M_PRE-2776_KID_0']	11373	
PRE-PRE-2978_singleHH	1	PRE	['PRE-2978']	[]	18882	
PRE-PRE-2680_M_PRE-2679	2	PRE	['PRE-2680', 'PRE-2679']	[]	12727	
PRE-PRE-296_singleHH	1	PRE	['PRE-296']	[]	18711	
PRE-PRE-4360_singleHH	1	PRE	['PRE-4360']	[]	19397	
PRE-PRE-3748_singleHH	1	PRE	['PRE-3748']	[]	4522	
PRE-PRE-2879_singleHH	1	PRE	['PRE-2879']	[]	5692	
PRE-PRE-6475_singleHH	1	PRE	['PRE-6475']	[]	10335	
PRE-PRE-1000_singleHH	1	PRE	['PRE-1000']	[]	4027	
PRE-PRE-2163_singleHH	1	DEAD!	['PRE-2163']	[]	2367	
PRE-PRE-3023_M_PRE-2727	2	PRE	['PRE-3023', 'PRE-2727']	['PRE-PRE-3023_M_PRE-2727_KID_0', 'PRE-PRE-3023_M_PRE-2727_KID_1', 'PRE-PRE-3023_M_PRE-2727_KID_2', 'PRE-PRE-3023_M_PRE-2727_KID_3']	13090	
PRE-PRE-5418_singleHH	1	DEAD!	['PRE-5418']	[]	8645	
PRE-PRE-1853_singleHH	1	PRE	['PRE-1853']	[]	10425	
PRE-PRE-5583_singleHH	1	PRE	['PRE-5583']	[]	19824	
PRE-PRE-2045_singleHH	1	DEAD!	['PRE-2045']	[]	14083	
PRE-PRE-6473_singleHH	1	PRE	['PRE-6473']	[]	4757	
PRE-PRE-2337_singleHH	1	PRE	['PRE-2337']	[]	16429	
PRE-PRE-459_singleHH	1	PRE	['PRE-459']	[]	15404	
PRE-PRE-957_singleHH	1	PRE	['PRE-957']	[]	3323	
PRE-PRE-2472_M_PRE-2130	2	PRE	['PRE-2472', 'PRE-2130']	[]	15077	
PRE-PRE-2822_singleHH	1	PRE	['PRE-2822']	[]	999999999	
PRE-PRE-1848_singleHH	1	PRE	['PRE-1848']	[]	7174	
PRE-PRE-1632_singleHH	1	DEAD!	['PRE-1632']	[]	10868	
PRE-PRE-5905_singleHH	1	PRE	['PRE-5905']	[]	15280	
PRE-PRE-3639_singleHH	1	PRE	['PRE-3639']	[]	20814	
PRE-PRE-5157_singleHH	1	PRE	['PRE-5157']	[]	2953	
PRE-PRE-4126_singleHH	1	DEAD!	['PRE-4126']	[]	17989	
PRE-PRE-5559_singleHH	1	DEAD!	['PRE-5559']	[]	15848	
PRE-PRE-3608_singleHH	1	DEAD!	['PRE-3608']	[]	11901	
PRE-PRE-3141_singleHH	1	DEAD!	['PRE-3141']	[]	3363	
PRE-PRE-2454_singleHH	1	PRE	['PRE-2454']	[]	15365	
