HHID	HHType	HHFormedDate	adultNames	childNames	address	
PRE-2378_singleHH	1	PRE	['PRE-2378']	['PRE-2378_singleHH_KID_0', 'PRE-2378_singleHH_KID_1', 'PRE-2378_singleHH_KID_2']	2913	
PRE-3797_singleHH	1	PRE	['PRE-3797']	['PRE-3797_singleHH_KID_0', 'PRE-3797_singleHH_KID_1']	13405	
PRE-1721_singleHH	1	PRE	['PRE-1721']	['PRE-1721_singleHH_KID_0', 'PRE-1721_singleHH_KID_1']	14801	
PRE-2169_singleHH	1	PRE	['PRE-2169']	['PRE-2169_singleHH_KID_0', 'PRE-2169_singleHH_KID_1', 'PRE-2169_singleHH_KID_2', 'PRE-2169_singleHH_KID_3']	7596	
PRE-626_singleHH	1	PRE	['PRE-626']	['PRE-626_singleHH_KID_0', 'PRE-626_singleHH_KID_1', 'PRE-626_singleHH_KID_2', 'PRE-626_singleHH_KID_3']	268	
PRE-3260_singleHH	1	PRE	['PRE-3260']	[]	20263	
PRE-2360_singleHH	1	PRE	['PRE-2360']	[]	11506	
PRE-744_singleHH	1	PRE	['PRE-744']	['PRE-744_singleHH_KID_0', 'PRE-744_singleHH_KID_1', 'PRE-744_singleHH_KID_2']	999999999	
PRE-4451_M_PRE-4452	2	PRE	['PRE-4451', 'PRE-4452']	['PRE-4451_M_PRE-4452_KID_0', 'PRE-4451_M_PRE-4452_KID_1']	7228	
PRE-332_singleHH	1	PRE	['PRE-332']	['PRE-332_singleHH_KID_0']	19660	
PRE-3927_singleHH	1	PRE	['PRE-3927']	['PRE-3927_singleHH_KID_0', 'PRE-3927_singleHH_KID_1', 'PRE-3927_singleHH_KID_2']	4768	
PRE-2472_singleHH	1	PRE	['PRE-2472']	[]	19995	
PRE-3608_singleHH	1	PRE	['PRE-3608']	['PRE-3608_singleHH_KID_0']	9284	
PRE-928_singleHH	1	PRE	['PRE-928']	[]	8002	
PRE-1818_singleHH	1	PRE	['PRE-1818']	['PRE-1818_singleHH_KID_0']	1556	
PRE-300_singleHH	1	PRE	['PRE-300']	['PRE-300_singleHH_KID_0', 'PRE-300_singleHH_KID_1', 'PRE-300_singleHH_KID_2']	11997	
PRE-4907_singleHH	1	PRE	['PRE-4907']	['PRE-4907_singleHH_KID_0', 'PRE-4907_singleHH_KID_1']	17621	
PRE-3952_singleHH	1	PRE	['PRE-3952']	['PRE-3952_singleHH_KID_0', 'PRE-3952_singleHH_KID_1', 'PRE-3952_singleHH_KID_2', 'PRE-3952_singleHH_KID_3']	3597	
PRE-1462_singleHH	1	PRE	['PRE-1462']	['PRE-1462_singleHH_KID_0', 'PRE-1462_singleHH_KID_1', 'PRE-1462_singleHH_KID_2', 'PRE-1462_singleHH_KID_3']	4552	
PRE-1333_singleHH	1	PRE	['PRE-1333']	['PRE-1333_singleHH_KID_0', 'PRE-1333_singleHH_KID_1', 'PRE-1333_singleHH_KID_2', 'PRE-1333_singleHH_KID_3']	3197	
PRE-1534_singleHH	1	PRE	['PRE-1534']	['PRE-1534_singleHH_KID_0', 'PRE-1534_singleHH_KID_1', 'PRE-1534_singleHH_KID_2']	14703	
PRE-1918_singleHH	1	PRE	['PRE-1918']	[]	14942	
PRE-3567_singleHH	1	PRE	['PRE-3567']	[]	15994	
PRE-4299_M_PRE-4300	2	PRE	['PRE-4299', 'PRE-4300']	[]	15087	
PRE-304_singleHH	1	PRE	['PRE-304']	['PRE-304_singleHH_KID_0', 'PRE-304_singleHH_KID_1']	15556	
PRE-4410_M_PRE-4411	2	PRE	['PRE-4410', 'PRE-4411']	[]	19630	
PRE-3151_singleHH	1	PRE	['PRE-3151']	['PRE-3151_singleHH_KID_0']	4832	
PRE-4029_singleHH	1	PRE	['PRE-4029']	['PRE-4029_singleHH_KID_0', 'PRE-4029_singleHH_KID_1']	14010	
PRE-1135_singleHH	1	PRE	['PRE-1135']	['PRE-1135_singleHH_KID_0']	17291	
PRE-1604_singleHH	1	PRE	['PRE-1604']	['PRE-1604_singleHH_KID_0']	6115	
PRE-2231_singleHH	1	PRE	['PRE-2231']	['PRE-2231_singleHH_KID_0', 'PRE-2231_singleHH_KID_1', 'PRE-2231_singleHH_KID_2', 'PRE-2231_singleHH_KID_3']	20251	
PRE-1387_singleHH	1	PRE	['PRE-1387']	[]	3588	
PRE-1582_singleHH	1	PRE	['PRE-1582']	[]	7941	
PRE-3793_singleHH	1	PRE	['PRE-3793']	['PRE-3793_singleHH_KID_0', 'PRE-3793_singleHH_KID_1', 'PRE-3793_singleHH_KID_2']	20285	
PRE-50_M_PRE-51	2	PRE	['PRE-50', 'PRE-51']	['PRE-50_M_PRE-51_KID_0']	1635	
PRE-112_singleHH	1	PRE	['PRE-112']	['PRE-112_singleHH_KID_0', 'PRE-112_singleHH_KID_1', 'PRE-112_singleHH_KID_2']	17119	
PRE-4828_M_PRE-4829	2	PRE	['PRE-4828', 'PRE-4829']	['PRE-4828_M_PRE-4829_KID_0']	16078	
PRE-762_singleHH	1	PRE	['PRE-762']	['PRE-762_singleHH_KID_0', 'PRE-762_singleHH_KID_1', 'PRE-762_singleHH_KID_2', 'PRE-762_singleHH_KID_3']	999999999	
PRE-1611_singleHH	1	PRE	['PRE-1611']	['PRE-1611_singleHH_KID_0', 'PRE-1611_singleHH_KID_1', 'PRE-1611_singleHH_KID_2', 'PRE-1611_singleHH_KID_3']	8014	
PRE-4039_singleHH	1	PRE	['PRE-4039']	['PRE-4039_singleHH_KID_0', 'PRE-4039_singleHH_KID_1', 'PRE-4039_singleHH_KID_2']	14546	
PRE-174_M_PRE-175	2	PRE	['PRE-174', 'PRE-175']	['PRE-174_M_PRE-175_KID_0']	12027	
PRE-2361_singleHH	1	PRE	['PRE-2361']	['PRE-2361_singleHH_KID_0', 'PRE-2361_singleHH_KID_1']	16752	
PRE-2709_M_PRE-2710	2	PRE	['PRE-2709', 'PRE-2710']	['PRE-2709_M_PRE-2710_KID_0', 'PRE-2709_M_PRE-2710_KID_1', 'PRE-2709_M_PRE-2710_KID_2', 'PRE-2709_M_PRE-2710_KID_3']	10196	
PRE-1592_M_PRE-1593	2	PRE	['PRE-1592', 'PRE-1593']	[]	6195	
PRE-1972_singleHH	1	PRE	['PRE-1972']	[]	2783	
PRE-929_M_PRE-930	2	PRE	['PRE-929', 'PRE-930']	['PRE-929_M_PRE-930_KID_0', 'PRE-929_M_PRE-930_KID_1']	20813	
PRE-139_singleHH	1	PRE	['PRE-139']	['PRE-139_singleHH_KID_0', 'PRE-139_singleHH_KID_1', 'PRE-139_singleHH_KID_2']	4506	
PRE-4758_M_PRE-4759	2	PRE	['PRE-4758', 'PRE-4759']	[]	13962	
PRE-4355_singleHH	1	PRE	['PRE-4355']	['PRE-4355_singleHH_KID_0', 'PRE-4355_singleHH_KID_1', 'PRE-4355_singleHH_KID_2']	18149	
PRE-1157_singleHH	1	PRE	['PRE-1157']	['PRE-1157_singleHH_KID_0', 'PRE-1157_singleHH_KID_1', 'PRE-1157_singleHH_KID_2']	3850	
PRE-3844_singleHH	1	PRE	['PRE-3844']	['PRE-3844_singleHH_KID_0']	10854	
PRE-1430_singleHH	1	PRE	['PRE-1430']	[]	16499	
PRE-3325_singleHH	1	PRE	['PRE-3325']	['PRE-3325_singleHH_KID_0']	15052	
PRE-4566_singleHH	1	PRE	['PRE-4566']	['PRE-4566_singleHH_KID_0', 'PRE-4566_singleHH_KID_1', 'PRE-4566_singleHH_KID_2']	12096	
PRE-3610_singleHH	1	PRE	['PRE-3610']	[]	8779	
PRE-11_M_PRE-12	2	PRE	['PRE-11', 'PRE-12']	['PRE-11_M_PRE-12_KID_0', 'PRE-11_M_PRE-12_KID_1', 'PRE-11_M_PRE-12_KID_2']	17646	
PRE-1227_M_PRE-1228	2	PRE	['PRE-1227', 'PRE-1228']	[]	5346	
PRE-1762_singleHH	1	PRE	['PRE-1762']	['PRE-1762_singleHH_KID_0', 'PRE-1762_singleHH_KID_1', 'PRE-1762_singleHH_KID_2', 'PRE-1762_singleHH_KID_3']	6463	
PRE-1246_singleHH	1	PRE	['PRE-1246']	['PRE-1246_singleHH_KID_0']	5222	
PRE-2086_M_PRE-2087	2	PRE	['PRE-2086', 'PRE-2087']	['PRE-2086_M_PRE-2087_KID_0']	4553	
PRE-829_M_PRE-830	2	PRE	['PRE-829', 'PRE-830']	['PRE-829_M_PRE-830_KID_0', 'PRE-829_M_PRE-830_KID_1']	12727	
PRE-2292_singleHH	1	PRE	['PRE-2292']	['PRE-2292_singleHH_KID_0', 'PRE-2292_singleHH_KID_1', 'PRE-2292_singleHH_KID_2']	15188	
PRE-4309_M_PRE-4310	2	PRE	['PRE-4309', 'PRE-4310']	['PRE-4309_M_PRE-4310_KID_0', 'PRE-4309_M_PRE-4310_KID_1']	17989	
PRE-4919_singleHH	1	PRE	['PRE-4919']	['PRE-4919_singleHH_KID_0']	1018	
PRE-1208_M_PRE-1209	2	PRE	['PRE-1208', 'PRE-1209']	['PRE-1208_M_PRE-1209_KID_0']	13585	
PRE-3817_M_PRE-3818	2	PRE	['PRE-3817', 'PRE-3818']	[]	15645	
PRE-4327_singleHH	1	PRE	['PRE-4327']	['PRE-4327_singleHH_KID_0', 'PRE-4327_singleHH_KID_1']	18348	
PRE-3856_M_PRE-3857	2	PRE	['PRE-3856', 'PRE-3857']	['PRE-3856_M_PRE-3857_KID_0', 'PRE-3856_M_PRE-3857_KID_1', 'PRE-3856_M_PRE-3857_KID_2']	12655	
PRE-1626_singleHH	1	PRE	['PRE-1626']	['PRE-1626_singleHH_KID_0', 'PRE-1626_singleHH_KID_1', 'PRE-1626_singleHH_KID_2', 'PRE-1626_singleHH_KID_3']	13119	
PRE-2227_singleHH	1	PRE	['PRE-2227']	['PRE-2227_singleHH_KID_0', 'PRE-2227_singleHH_KID_1', 'PRE-2227_singleHH_KID_2']	999999999	
PRE-776_singleHH	1	PRE	['PRE-776']	['PRE-776_singleHH_KID_0', 'PRE-776_singleHH_KID_1', 'PRE-776_singleHH_KID_2']	3910	
PRE-4935_M_PRE-4936	2	PRE	['PRE-4935', 'PRE-4936']	['PRE-4935_M_PRE-4936_KID_0', 'PRE-4935_M_PRE-4936_KID_1']	18370	
PRE-3565_M_PRE-3566	2	PRE	['PRE-3565', 'PRE-3566']	[]	17541	
PRE-3720_M_PRE-3721	2	PRE	['PRE-3720', 'PRE-3721']	['PRE-3720_M_PRE-3721_KID_0']	5338	
PRE-3579_singleHH	1	PRE	['PRE-3579']	['PRE-3579_singleHH_KID_0']	4305	
PRE-1724_singleHH	1	PRE	['PRE-1724']	['PRE-1724_singleHH_KID_0', 'PRE-1724_singleHH_KID_1']	14921	
PRE-1887_singleHH	1	PRE	['PRE-1887']	['PRE-1887_singleHH_KID_0']	3177	
PRE-2012_singleHH	1	PRE	['PRE-2012']	[]	10968	
PRE-2539_singleHH	1	PRE	['PRE-2539']	['PRE-2539_singleHH_KID_0', 'PRE-2539_singleHH_KID_1', 'PRE-2539_singleHH_KID_2', 'PRE-2539_singleHH_KID_3']	17399	
PRE-4458_singleHH	1	PRE	['PRE-4458']	[]	16268	
PRE-324_singleHH	1	PRE	['PRE-324']	['PRE-324_singleHH_KID_0', 'PRE-324_singleHH_KID_1', 'PRE-324_singleHH_KID_2', 'PRE-324_singleHH_KID_3']	10162	
PRE-1257_singleHH	1	PRE	['PRE-1257']	['PRE-1257_singleHH_KID_0', 'PRE-1257_singleHH_KID_1']	2247	
PRE-413_singleHH	1	PRE	['PRE-413']	[]	7975	
PRE-3456_singleHH	1	PRE	['PRE-3456']	['PRE-3456_singleHH_KID_0']	20619	
PRE-209_singleHH	1	PRE	['PRE-209']	['PRE-209_singleHH_KID_0', 'PRE-209_singleHH_KID_1']	5012	
PRE-4500_singleHH	1	PRE	['PRE-4500']	['PRE-4500_singleHH_KID_0', 'PRE-4500_singleHH_KID_1', 'PRE-4500_singleHH_KID_2', 'PRE-4500_singleHH_KID_3']	16799	
PRE-1441_M_PRE-1442	2	PRE	['PRE-1441', 'PRE-1442']	['PRE-1441_M_PRE-1442_KID_0', 'PRE-1441_M_PRE-1442_KID_1', 'PRE-1441_M_PRE-1442_KID_2']	16496	
PRE-4720_singleHH	1	PRE	['PRE-4720']	[]	220	
PRE-3023_singleHH	1	PRE	['PRE-3023']	['PRE-3023_singleHH_KID_0', 'PRE-3023_singleHH_KID_1', 'PRE-3023_singleHH_KID_2']	11746	
PRE-2585_M_PRE-2586	2	PRE	['PRE-2585', 'PRE-2586']	['PRE-2585_M_PRE-2586_KID_0', 'PRE-2585_M_PRE-2586_KID_1']	4469	
PRE-2560_singleHH	1	PRE	['PRE-2560']	['PRE-2560_singleHH_KID_0', 'PRE-2560_singleHH_KID_1']	4414	
PRE-3731_singleHH	1	PRE	['PRE-3731']	[]	1278	
PRE-1798_singleHH	1	PRE	['PRE-1798']	[]	999999999	
PRE-1657_singleHH	1	PRE	['PRE-1657']	['PRE-1657_singleHH_KID_0', 'PRE-1657_singleHH_KID_1']	10248	
PRE-3154_singleHH	1	PRE	['PRE-3154']	['PRE-3154_singleHH_KID_0']	15274	
PRE-3234_singleHH	1	PRE	['PRE-3234']	['PRE-3234_singleHH_KID_0', 'PRE-3234_singleHH_KID_1', 'PRE-3234_singleHH_KID_2']	16097	
PRE-3628_M_PRE-3629	2	PRE	['PRE-3628', 'PRE-3629']	['PRE-3628_M_PRE-3629_KID_0', 'PRE-3628_M_PRE-3629_KID_1', 'PRE-3628_M_PRE-3629_KID_2']	18802	
PRE-767_M_PRE-768	2	PRE	['PRE-767', 'PRE-768']	['PRE-767_M_PRE-768_KID_0', 'PRE-767_M_PRE-768_KID_1']	8124	
PRE-1913_M_PRE-1914	2	PRE	['PRE-1913', 'PRE-1914']	['PRE-1913_M_PRE-1914_KID_0', 'PRE-1913_M_PRE-1914_KID_1', 'PRE-1913_M_PRE-1914_KID_2']	3256	
PRE-2156_singleHH	1	PRE	['PRE-2156']	['PRE-2156_singleHH_KID_0', 'PRE-2156_singleHH_KID_1']	12117	
PRE-2955_M_PRE-2956	2	PRE	['PRE-2955', 'PRE-2956']	['PRE-2955_M_PRE-2956_KID_0']	6720	
PRE-4877_singleHH	1	PRE	['PRE-4877']	['PRE-4877_singleHH_KID_0', 'PRE-4877_singleHH_KID_1', 'PRE-4877_singleHH_KID_2', 'PRE-4877_singleHH_KID_3']	8407	
PRE-3212_singleHH	1	PRE	['PRE-3212']	['PRE-3212_singleHH_KID_0', 'PRE-3212_singleHH_KID_1', 'PRE-3212_singleHH_KID_2', 'PRE-3212_singleHH_KID_3']	18317	
PRE-1117_singleHH	1	PRE	['PRE-1117']	['PRE-1117_singleHH_KID_0', 'PRE-1117_singleHH_KID_1']	20344	
PRE-397_singleHH	1	PRE	['PRE-397']	['PRE-397_singleHH_KID_0', 'PRE-397_singleHH_KID_1', 'PRE-397_singleHH_KID_2', 'PRE-397_singleHH_KID_3']	8128	
PRE-1199_M_PRE-1200	2	PRE	['PRE-1199', 'PRE-1200']	[]	4255	
PRE-386_singleHH	1	PRE	['PRE-386']	['PRE-386_singleHH_KID_0']	3020	
PRE-212_singleHH	1	PRE	['PRE-212']	['PRE-212_singleHH_KID_0', 'PRE-212_singleHH_KID_1', 'PRE-212_singleHH_KID_2']	20296	
PRE-1716_M_PRE-1717	2	PRE	['PRE-1716', 'PRE-1717']	['PRE-1716_M_PRE-1717_KID_0', 'PRE-1716_M_PRE-1717_KID_1', 'PRE-1716_M_PRE-1717_KID_2']	11940	
PRE-3622_M_PRE-3623	2	PRE	['PRE-3622', 'PRE-3623']	['PRE-3622_M_PRE-3623_KID_0', 'PRE-3622_M_PRE-3623_KID_1', 'PRE-3622_M_PRE-3623_KID_2', 'PRE-3622_M_PRE-3623_KID_3']	9416	
PRE-2382_M_PRE-2383	2	PRE	['PRE-2382', 'PRE-2383']	[]	19993	
PRE-2342_singleHH	1	PRE	['PRE-2342']	['PRE-2342_singleHH_KID_0', 'PRE-2342_singleHH_KID_1', 'PRE-2342_singleHH_KID_2']	16235	
PRE-2845_singleHH	1	PRE	['PRE-2845']	['PRE-2845_singleHH_KID_0']	910	
PRE-2690_M_PRE-2691	2	PRE	['PRE-2690', 'PRE-2691']	['PRE-2690_M_PRE-2691_KID_0', 'PRE-2690_M_PRE-2691_KID_1', 'PRE-2690_M_PRE-2691_KID_2', 'PRE-2690_M_PRE-2691_KID_3']	1027	
PRE-3527_M_PRE-3528	2	PRE	['PRE-3527', 'PRE-3528']	['PRE-3527_M_PRE-3528_KID_0', 'PRE-3527_M_PRE-3528_KID_1']	11966	
PRE-933_singleHH	1	PRE	['PRE-933']	['PRE-933_singleHH_KID_0', 'PRE-933_singleHH_KID_1']	14966	
PRE-2092_M_PRE-2093	2	PRE	['PRE-2092', 'PRE-2093']	['PRE-2092_M_PRE-2093_KID_0', 'PRE-2092_M_PRE-2093_KID_1', 'PRE-2092_M_PRE-2093_KID_2']	20300	
PRE-3699_singleHH	1	PRE	['PRE-3699']	['PRE-3699_singleHH_KID_0', 'PRE-3699_singleHH_KID_1']	7414	
PRE-2573_M_PRE-2574	2	PRE	['PRE-2573', 'PRE-2574']	['PRE-2573_M_PRE-2574_KID_0', 'PRE-2573_M_PRE-2574_KID_1', 'PRE-2573_M_PRE-2574_KID_2']	12166	
PRE-698_M_PRE-699	2	PRE	['PRE-698', 'PRE-699']	['PRE-698_M_PRE-699_KID_0', 'PRE-698_M_PRE-699_KID_1', 'PRE-698_M_PRE-699_KID_2', 'PRE-698_M_PRE-699_KID_3']	977	
PRE-3417_singleHH	1	PRE	['PRE-3417']	['PRE-3417_singleHH_KID_0', 'PRE-3417_singleHH_KID_1']	8072	
PRE-3707_M_PRE-3708	2	PRE	['PRE-3707', 'PRE-3708']	[]	11914	
PRE-3430_singleHH	1	PRE	['PRE-3430']	['PRE-3430_singleHH_KID_0', 'PRE-3430_singleHH_KID_1']	5657	
PRE-3864_singleHH	1	PRE	['PRE-3864']	['PRE-3864_singleHH_KID_0', 'PRE-3864_singleHH_KID_1', 'PRE-3864_singleHH_KID_2']	1056	
PRE-1182_singleHH	1	PRE	['PRE-1182']	[]	9964	
PRE-1025_singleHH	1	PRE	['PRE-1025']	['PRE-1025_singleHH_KID_0']	20129	
PRE-3909_singleHH	1	PRE	['PRE-3909']	['PRE-3909_singleHH_KID_0', 'PRE-3909_singleHH_KID_1', 'PRE-3909_singleHH_KID_2']	1731	
PRE-1161_singleHH	1	PRE	['PRE-1161']	['PRE-1161_singleHH_KID_0', 'PRE-1161_singleHH_KID_1', 'PRE-1161_singleHH_KID_2']	999999999	
PRE-366_singleHH	1	PRE	['PRE-366']	['PRE-366_singleHH_KID_0', 'PRE-366_singleHH_KID_1', 'PRE-366_singleHH_KID_2']	16100	
PRE-1295_singleHH	1	PRE	['PRE-1295']	['PRE-1295_singleHH_KID_0', 'PRE-1295_singleHH_KID_1', 'PRE-1295_singleHH_KID_2', 'PRE-1295_singleHH_KID_3']	14939	
PRE-256_singleHH	1	PRE	['PRE-256']	['PRE-256_singleHH_KID_0', 'PRE-256_singleHH_KID_1', 'PRE-256_singleHH_KID_2']	15532	
PRE-1365_singleHH	1	PRE	['PRE-1365']	['PRE-1365_singleHH_KID_0', 'PRE-1365_singleHH_KID_1', 'PRE-1365_singleHH_KID_2', 'PRE-1365_singleHH_KID_3']	247	
PRE-4168_singleHH	1	PRE	['PRE-4168']	['PRE-4168_singleHH_KID_0']	20522	
PRE-4091_singleHH	1	PRE	['PRE-4091']	['PRE-4091_singleHH_KID_0', 'PRE-4091_singleHH_KID_1']	9355	
PRE-2942_singleHH	1	PRE	['PRE-2942']	['PRE-2942_singleHH_KID_0', 'PRE-2942_singleHH_KID_1', 'PRE-2942_singleHH_KID_2', 'PRE-2942_singleHH_KID_3']	10927	
PRE-4985_M_PRE-4986	2	PRE	['PRE-4985', 'PRE-4986']	['PRE-4985_M_PRE-4986_KID_0', 'PRE-4985_M_PRE-4986_KID_1', 'PRE-4985_M_PRE-4986_KID_2']	9487	
PRE-3689_singleHH	1	PRE	['PRE-3689']	['PRE-3689_singleHH_KID_0']	1049	
PRE-4157_singleHH	1	PRE	['PRE-4157']	['PRE-4157_singleHH_KID_0']	19523	
PRE-492_singleHH	1	PRE	['PRE-492']	['PRE-492_singleHH_KID_0', 'PRE-492_singleHH_KID_1']	15903	
PRE-1071_singleHH	1	PRE	['PRE-1071']	['PRE-1071_singleHH_KID_0', 'PRE-1071_singleHH_KID_1', 'PRE-1071_singleHH_KID_2']	3354	
PRE-392_singleHH	1	PRE	['PRE-392']	['PRE-392_singleHH_KID_0']	13087	
PRE-3276_singleHH	1	PRE	['PRE-3276']	['PRE-3276_singleHH_KID_0']	14150	
PRE-1332_singleHH	1	PRE	['PRE-1332']	[]	4585	
PRE-907_M_PRE-908	2	PRE	['PRE-907', 'PRE-908']	['PRE-907_M_PRE-908_KID_0', 'PRE-907_M_PRE-908_KID_1']	3286	
PRE-3238_singleHH	1	PRE	['PRE-3238']	['PRE-3238_singleHH_KID_0', 'PRE-3238_singleHH_KID_1']	12466	
PRE-4036_M_PRE-4037	2	PRE	['PRE-4036', 'PRE-4037']	['PRE-4036_M_PRE-4037_KID_0']	3556	
PRE-164_singleHH	1	PRE	['PRE-164']	[]	13792	
