HHID	HHType	HHFormedDate	adultNames	childNames	address	
25_singleHH	1	PRE	[25]	[]	3850	
346_singleHH	1	PRE	[346]	[]	10854	
408_singleHH	1	PRE	[408]	[]	8779	
356_singleHH	1	PRE	[356]	[]	5346	
484_singleHH	1	PRE	[484]	[]	16078	
226_singleHH	1	PRE	[226]	[]	6240	
178_singleHH	1	PRE	[178]	[]	999999999	
219_singleHH	1	PRE	[219]	[]	9539	
236_singleHH	1	PRE	[236]	[]	999999999	
109_singleHH	1	PRE	[109]	[]	5222	
168_131	2	PRE	[168, 131]	['168_131_KID_0', '168_131_KID_1']	16752	
420_singleHH	1	PRE	[420]	[]	12096	
637_622	2	PRE	[637, 622]	['637_622_KID_0', '637_622_KID_1', '637_622_KID_2']	20978	
488_singleHH	1	PRE	[488]	[]	3177	
233_singleHH	1	PRE	[233]	[]	6195	
172_singleHH	1	PRE	[172]	[]	15188	
12_singleHH	1	PRE	[12]	[]	999999999	
303_singleHH	1	PRE	[303]	[]	20813	
651_singleHH	1	PRE	[651]	[]	4506	
158_141	2	PRE	[158, 141]	[]	13962	
499_singleHH	1	PRE	[499]	[]	16499	
207_203	2	PRE	[207, 203]	['207_203_KID_0']	17056	
372_singleHH	1	PRE	[372]	[]	10968	
35_0	2	PRE	[35, 0]	['35_0_KID_0']	7596	
209_singleHH	1	PRE	[209]	[]	13119	
167_singleHH	1	PRE	[167]	[]	20619	
436_singleHH	1	PRE	[436]	[]	5012	
623_singleHH	1	PRE	[623]	[]	999999999	
149_singleHH	1	PRE	[149]	[]	6720	
71_singleHH	1	PRE	[71]	[]	8407	
554_singleHH	1	PRE	[554]	[]	20344	
41_singleHH	1	PRE	[41]	[]	15052	
164_singleHH	1	PRE	[164]	[]	1018	
31_singleHH	1	PRE	[31]	[]	20296	
441_singleHH	1	PRE	[441]	[]	12655	
355_singleHH	1	PRE	[355]	[]	910	
6_18	2	PRE	[6, 18]	['6_18_KID_0', '6_18_KID_1', '6_18_KID_2']	3597	
564_538	2	PRE	[564, 538]	['564_538_KID_0', '564_538_KID_1']	4552	
630_606	2	PRE	[630, 606]	['630_606_KID_0']	20251	
38_singleHH	1	PRE	[38]	[]	14921	
495_singleHH	1	PRE	[495]	[]	17541	
476_singleHH	1	PRE	[476]	[]	4305	
483_singleHH	1	PRE	[483]	[]	16268	
473_461	2	PRE	[473, 461]	['473_461_KID_0', '473_461_KID_1']	2247	
497_singleHH	1	PRE	[497]	[]	20522	
382_singleHH	1	PRE	[382]	[]	220	
641_singleHH	1	PRE	[641]	[]	1278	
548_542	2	PRE	[548, 542]	['548_542_KID_0', '548_542_KID_1', '548_542_KID_2']	8014	
352_344	2	PRE	[352, 344]	['352_344_KID_0']	12027	
571_singleHH	1	PRE	[571]	[]	15274	
654_singleHH	1	PRE	[654]	[]	10162	
640_singleHH	1	PRE	[640]	[]	10927	
406_401	2	PRE	[406, 401]	['406_401_KID_0', '406_401_KID_1', '406_401_KID_2', '406_401_KID_3']	18802	
24_singleHH	1	PRE	[24]	[]	8124	
550_singleHH	1	PRE	[550]	[]	7975	
439_singleHH	1	PRE	[439]	[]	999999999	
289_singleHH	1	PRE	[289]	[]	16799	
26_20	2	PRE	[26, 20]	['26_20_KID_0', '26_20_KID_1']	10196	
363_singleHH	1	PRE	[363]	[]	3256	
274_singleHH	1	PRE	[274]	[]	1049	
148_singleHH	1	PRE	[148]	[]	11746	
432_singleHH	1	PRE	[432]	[]	13087	
242_singleHH	1	PRE	[242]	[]	12466	
155_singleHH	1	PRE	[155]	[]	14473	
575_singleHH	1	PRE	[575]	[]	8128	
97_singleHH	1	PRE	[97]	[]	4217	
421_singleHH	1	PRE	[421]	[]	999999999	
76_67	2	PRE	[76, 67]	['76_67_KID_0', '76_67_KID_1', '76_67_KID_2', '76_67_KID_3']	4255	
552_singleHH	1	PRE	[552]	[]	12117	
160_singleHH	1	PRE	[160]	[]	11940	
2_9	2	PRE	[2, 9]	['2_9_KID_0']	19993	
305_singleHH	1	PRE	[305]	[]	18149	
32_singleHH	1	PRE	[32]	[]	18317	
537_singleHH	1	PRE	[537]	[]	3020	
376_singleHH	1	PRE	[376]	[]	14418	
433_singleHH	1	PRE	[433]	[]	999999999	
577_553	2	PRE	[577, 553]	['577_553_KID_0']	17646	
300_singleHH	1	PRE	[300]	[]	1027	
279_263	2	PRE	[279, 263]	['279_263_KID_0', '279_263_KID_1', '279_263_KID_2']	6463	
142_singleHH	1	PRE	[142]	[]	14966	
23_singleHH	1	PRE	[23]	[]	15439	
644_singleHH	1	PRE	[644]	[]	11966	
380_singleHH	1	PRE	[380]	[]	12166	
105_singleHH	1	PRE	[105]	[]	8072	
283_singleHH	1	PRE	[283]	[]	7414	
173_133	2	PRE	[173, 133]	['173_133_KID_0', '173_133_KID_1', '173_133_KID_2']	11914	
222_singleHH	1	PRE	[222]	[]	5657	
486_singleHH	1	PRE	[486]	[]	1056	
384_340	2	PRE	[384, 340]	['384_340_KID_0', '384_340_KID_1', '384_340_KID_2']	4553	
70_singleHH	1	PRE	[70]	[]	9964	
342_338	2	PRE	[342, 338]	['342_338_KID_0']	14939	
298_272	2	PRE	[298, 272]	['298_272_KID_0']	15532	
628_singleHH	1	PRE	[628]	[]	20129	
146_130	2	PRE	[146, 130]	['146_130_KID_0', '146_130_KID_1', '146_130_KID_2']	12727	
501_474	2	PRE	[501, 474]	['501_474_KID_0', '501_474_KID_1', '501_474_KID_2', '501_474_KID_3']	9355	
347_singleHH	1	PRE	[347]	[]	5736	
216_204	2	PRE	[216, 204]	['216_204_KID_0']	17989	
364_348	2	PRE	[364, 348]	['364_348_KID_0']	13585	
13_singleHH	1	PRE	[13]	[]	3354	
152_139	2	PRE	[152, 139]	['152_139_KID_0', '152_139_KID_1']	15645	
154_singleHH	1	PRE	[154]	[]	18348	
643_singleHH	1	PRE	[643]	[]	1731	
479_458	2	PRE	[479, 458]	['479_458_KID_0', '479_458_KID_1']	3910	
493_singleHH	1	PRE	[493]	[]	16100	
206_singleHH	1	PRE	[206]	[]	14150	
448_singleHH	1	PRE	[448]	[]	4585	
249_singleHH	1	PRE	[249]	[]	3556	
563_singleHH	1	PRE	[563]	[]	7170	
442_singleHH	1	PRE	[442]	[]	13792	
370_singleHH	1	PRE	[370]	[]	6003	
143_singleHH	1	PRE	[143]	[]	14715	
74_66	2	PRE	[74, 66]	['74_66_KID_0', '74_66_KID_1', '74_66_KID_2']	3472	
49_2	2	PRE	[49, 2]	['49_2_KID_0', '49_2_KID_1', '49_2_KID_2', '49_2_KID_3']	18370	
46_singleHH	1	PRE	[46]	[]	999999999	
277_singleHH	1	PRE	[277]	[]	999999999	
624_singleHH	1	PRE	[624]	[]	13551	
165_singleHH	1	PRE	[165]	[]	999999999	
403_singleHH	1	PRE	[403]	[]	2838	
385_singleHH	1	PRE	[385]	[]	13675	
381_singleHH	1	PRE	[381]	[]	999999999	
578_544	2	PRE	[578, 544]	['578_544_KID_0', '578_544_KID_1']	17140	
39_singleHH	1	PRE	[39]	[]	20323	
153_singleHH	1	PRE	[153]	[]	999999999	
367_singleHH	1	PRE	[367]	[]	4830	
104_singleHH	1	PRE	[104]	[]	20736	
88_singleHH	1	PRE	[88]	[]	15732	
276_271	2	PRE	[276, 271]	['276_271_KID_0', '276_271_KID_1', '276_271_KID_2', '276_271_KID_3']	18351	
136_132	2	PRE	[136, 132]	['136_132_KID_0', '136_132_KID_1']	5338	
82_singleHH	1	PRE	[82]	[]	14607	
636_singleHH	1	PRE	[636]	[]	14315	
617_singleHH	1	PRE	[617]	[]	7931	
100_singleHH	1	PRE	[100]	[]	7741	
295_singleHH	1	PRE	[295]	[]	7208	
412_singleHH	1	PRE	[412]	[]	12135	
72_singleHH	1	PRE	[72]	[]	763	
144_singleHH	1	PRE	[144]	[]	875	
649_singleHH	1	PRE	[649]	[]	10788	
44_singleHH	1	PRE	[44]	[]	4834	
285_singleHH	1	PRE	[285]	[]	11843	
79_singleHH	1	PRE	[79]	[]	999999999	
170_145	2	PRE	[170, 145]	['170_145_KID_0', '170_145_KID_1', '170_145_KID_2']	14998	
157_singleHH	1	PRE	[157]	[]	2991	
440_405	2	PRE	[440, 405]	['440_405_KID_0', '440_405_KID_1', '440_405_KID_2', '440_405_KID_3']	10620	
538_540	2	PRE	[538, 540]	['538_540_KID_0', '538_540_KID_1']	4635	
615_singleHH	1	PRE	[615]	[]	12633	
250_singleHH	1	PRE	[250]	[]	160	
365_singleHH	1	PRE	[365]	[]	18480	
368_singleHH	1	PRE	[368]	[]	16869	
503_singleHH	1	PRE	[503]	[]	17941	
579_singleHH	1	PRE	[579]	[]	1802	
299_279	2	PRE	[299, 279]	['299_279_KID_0', '299_279_KID_1', '299_279_KID_2', '299_279_KID_3']	3549	
16_singleHH	1	PRE	[16]	[]	14024	
402_singleHH	1	PRE	[402]	[]	999999999	
373_singleHH	1	PRE	[373]	[]	15322	
341_singleHH	1	PRE	[341]	[]	11666	
237_singleHH	1	PRE	[237]	[]	14827	
478_singleHH	1	PRE	[478]	[]	19657	
353_singleHH	1	PRE	[353]	[]	3680	
580_singleHH	1	PRE	[580]	[]	13248	
565_singleHH	1	PRE	[565]	[]	999999999	
208_singleHH	1	PRE	[208]	[]	17399	
417_singleHH	1	PRE	[417]	[]	4871	
204_202	2	PRE	[204, 202]	['204_202_KID_0', '204_202_KID_1', '204_202_KID_2']	16496	
234_singleHH	1	PRE	[234]	[]	1785	
629_singleHH	1	PRE	[629]	[]	426	
560_singleHH	1	PRE	[560]	[]	10928	
423_singleHH	1	PRE	[423]	[]	999999999	
101_singleHH	1	PRE	[101]	[]	15607	
458_459	2	PRE	[458, 459]	[]	18384	
409_singleHH	1	PRE	[409]	[]	16088	
422_singleHH	1	PRE	[422]	[]	4314	
572_singleHH	1	PRE	[572]	[]	11069	
81_singleHH	1	PRE	[81]	[]	18882	
447_singleHH	1	PRE	[447]	[]	4522	
102_singleHH	1	PRE	[102]	[]	999999999	
111_singleHH	1	PRE	[111]	[]	5692	
482_462	2	PRE	[482, 462]	['482_462_KID_0', '482_462_KID_1', '482_462_KID_2']	4469	
217_singleHH	1	PRE	[217]	[]	15849	
78_singleHH	1	PRE	[78]	[]	13859	
621_singleHH	1	PRE	[621]	[]	16429	
84_singleHH	1	PRE	[84]	[]	7174	
366_singleHH	1	PRE	[366]	[]	20146	
308_singleHH	1	PRE	[308]	[]	15280	
639_singleHH	1	PRE	[639]	[]	11654	
414_singleHH	1	PRE	[414]	[]	16529	
291_singleHH	1	PRE	[291]	[]	4455	
492_singleHH	1	PRE	[492]	[]	14256	
622_605	2	PRE	[622, 605]	['622_605_KID_0']	20665	
246_singleHH	1	PRE	[246]	[]	15753	
245_singleHH	1	PRE	[245]	[]	2953	
415_singleHH	1	PRE	[415]	[]	18711	
7_singleHH	1	PRE	[7]	[]	999999999	
161_singleHH	1	PRE	[161]	[]	10770	
141_129	2	PRE	[141, 129]	['141_129_KID_0', '141_129_KID_1', '141_129_KID_2', '141_129_KID_3']	11373	
466_460	2	PRE	[466, 460]	['466_460_KID_0', '466_460_KID_1', '466_460_KID_2']	13090	
576_singleHH	1	PRE	[576]	[]	20783	
413_singleHH	1	PRE	[413]	[]	10425	
169_singleHH	1	PRE	[169]	[]	14083	
349_singleHH	1	PRE	[349]	[]	4414	
507_singleHH	1	PRE	[507]	[]	19397	
5_singleHH	1	PRE	[5]	[]	10335	
610_singleHH	1	PRE	[610]	[]	999999999	
418_singleHH	1	PRE	[418]	[]	4757	
96_singleHH	1	PRE	[96]	[]	11203	
449_singleHH	1	PRE	[449]	[]	999999999	
19_singleHH	1	PRE	[19]	[]	14447	
264_singleHH	1	PRE	[264]	[]	999999999	
627_singleHH	1	PRE	[627]	[]	10248	
605_611	2	PRE	[605, 611]	['605_611_KID_0']	15077	
231_singleHH	1	PRE	[231]	[]	3971	
176_singleHH	1	PRE	[176]	[]	10074	
645_singleHH	1	PRE	[645]	[]	14716	
45_singleHH	1	PRE	[45]	[]	16488	
106_singleHH	1	PRE	[106]	[]	18015	
37_1	2	PRE	[37, 1]	['37_1_KID_0', '37_1_KID_1']	10868	
301_singleHH	1	PRE	[301]	[]	4027	
275_singleHH	1	PRE	[275]	[]	6386	
92_singleHH	1	PRE	[92]	[]	16548	
435_singleHH	1	PRE	[435]	[]	2367	
419_singleHH	1	PRE	[419]	[]	8645	
297_singleHH	1	PRE	[297]	[]	19824	
425_singleHH	1	PRE	[425]	[]	15404	
614_singleHH	1	PRE	[614]	[]	3323	
112_singleHH	1	PRE	[112]	[]	16097	
469_singleHH	1	PRE	[469]	[]	9416	
445_singleHH	1	PRE	[445]	[]	20814	
411_singleHH	1	PRE	[411]	[]	9227	
229_singleHH	1	PRE	[229]	[]	1816	
248_singleHH	1	PRE	[248]	[]	15848	
500_471	2	PRE	[500, 471]	['500_471_KID_0']	16235	
240_singleHH	1	PRE	[240]	[]	8280	
286_singleHH	1	PRE	[286]	[]	11901	
244_singleHH	1	PRE	[244]	[]	14461	
505_singleHH	1	PRE	[505]	[]	999999999	
238_singleHH	1	PRE	[238]	[]	18808	
383_singleHH	1	PRE	[383]	[]	20056	
626_singleHH	1	PRE	[626]	[]	3363	
631_607	2	PRE	[631, 607]	['631_607_KID_0', '631_607_KID_1', '631_607_KID_2']	4375	
33_singleHH	1	PRE	[33]	[]	15365	
416_singleHH	1	PRE	[416]	[]	18651	
218_singleHH	1	PRE	[218]	[]	11190	
29_singleHH	1	PRE	[29]	[]	10377	
138_singleHH	1	PRE	[138]	[]	11476	
549_543	2	PRE	[549, 543]	[]	11184	
494_singleHH	1	PRE	[494]	[]	18925	
635_singleHH	1	PRE	[635]	[]	999999999	
582_singleHH	1	PRE	[582]	[]	4611	
93_singleHH	1	PRE	[93]	[]	400	
302_280	2	PRE	[302, 280]	['302_280_KID_0', '302_280_KID_1', '302_280_KID_2']	20300	
386_singleHH	1	PRE	[386]	[]	999999999	
103_singleHH	1	PRE	[103]	[]	20358	
567_539	2	PRE	[567, 539]	['567_539_KID_0', '567_539_KID_1']	6174	
361_singleHH	1	PRE	[361]	[]	999999999	
3_singleHH	1	PRE	[3]	[]	10120	
569_541	2	PRE	[569, 541]	['569_541_KID_0']	977	
90_singleHH	1	PRE	[90]	[]	2102	
504_466	2	PRE	[504, 466]	['504_466_KID_0', '504_466_KID_1']	3029	
358_singleHH	1	PRE	[358]	[]	999999999	
562_546	2	PRE	[562, 546]	[]	3266	
43_singleHH	1	PRE	[43]	[]	999999999	
294_singleHH	1	PRE	[294]	[]	669	
428_singleHH	1	PRE	[428]	[]	9070	
379_351	2	PRE	[379, 351]	['379_351_KID_0', '379_351_KID_1']	9558	
506_singleHH	1	PRE	[506]	[]	20290	
619_singleHH	1	PRE	[619]	[]	11154	
427_singleHH	1	PRE	[427]	[]	7500	
568_singleHH	1	PRE	[568]	[]	8830	
15_singleHH	1	PRE	[15]	[]	999999999	
369_singleHH	1	PRE	[369]	[]	9524	
108_singleHH	1	PRE	[108]	[]	2391	
613_singleHH	1	PRE	[613]	[]	11994	
431_singleHH	1	PRE	[431]	[]	5940	
34_singleHH	1	PRE	[34]	[]	9294	
22_singleHH	1	PRE	[22]	[]	11115	
583_singleHH	1	PRE	[583]	[]	4546	
85_singleHH	1	PRE	[85]	[]	5257	
465_singleHH	1	PRE	[465]	[]	13910	
36_singleHH	1	PRE	[36]	[]	5691	
220_singleHH	1	PRE	[220]	[]	7610	
487_467	2	PRE	[487, 467]	['487_467_KID_0', '487_467_KID_1', '487_467_KID_2', '487_467_KID_3']	6959	
371_singleHH	1	PRE	[371]	[]	10216	
638_singleHH	1	PRE	[638]	[]	999999999	
652_singleHH	1	PRE	[652]	[]	2207	
556_singleHH	1	PRE	[556]	[]	18220	
625_singleHH	1	PRE	[625]	[]	999999999	
247_212	2	PRE	[247, 212]	['247_212_KID_0']	19925	
407_singleHH	1	PRE	[407]	[]	20369	
490_463	2	PRE	[490, 463]	['490_463_KID_0', '490_463_KID_1', '490_463_KID_2', '490_463_KID_3']	247	
304_singleHH	1	PRE	[304]	[]	19810	
232_205	2	PRE	[232, 205]	['232_205_KID_0', '232_205_KID_1', '232_205_KID_2', '232_205_KID_3']	3222	
17_singleHH	1	PRE	[17]	[]	999999999	
213_singleHH	1	PRE	[213]	[]	999999999	
555_singleHH	1	PRE	[555]	[]	13433	
251_singleHH	1	PRE	[251]	[]	999999999	
491_singleHH	1	PRE	[491]	[]	999999999	
94_singleHH	1	PRE	[94]	[]	8702	
175_146	2	PRE	[175, 146]	['175_146_KID_0', '175_146_KID_1']	11110	
561_singleHH	1	PRE	[561]	[]	17375	
48_singleHH	1	PRE	[48]	[]	999999999	
437_singleHH	1	PRE	[437]	[]	15364	
557_545	2	PRE	[557, 545]	['557_545_KID_0', '557_545_KID_1']	9487	
429_400	2	PRE	[429, 400]	[]	10905	
378_singleHH	1	PRE	[378]	[]	15112	
489_singleHH	1	PRE	[489]	[]	19175	
290_singleHH	1	PRE	[290]	[]	19523	
87_singleHH	1	PRE	[87]	[]	13812	
444_singleHH	1	PRE	[444]	[]	16545	
309_282	2	PRE	[309, 282]	['309_282_KID_0']	275	
426_singleHH	1	PRE	[426]	[]	6616	
284_singleHH	1	PRE	[284]	[]	999999999	
214_singleHH	1	PRE	[214]	[]	5071	
498_singleHH	1	PRE	[498]	[]	5531	
221_singleHH	1	PRE	[221]	[]	19129	
40_singleHH	1	PRE	[40]	[]	999999999	
618_singleHH	1	PRE	[618]	[]	3348	
80_singleHH	1	PRE	[80]	[]	9794	
653_singleHH	1	PRE	[653]	[]	17302	
270_262	2	PRE	[270, 262]	['270_262_KID_0', '270_262_KID_1']	15903	
135_singleHH	1	PRE	[135]	[]	3286	
646_singleHH	1	PRE	[646]	[]	6926	
110_singleHH	1	PRE	[110]	[]	6356	
472_singleHH	1	PRE	[472]	[]	6606	
225_singleHH	1	PRE	[225]	[]	15593	
114_singleHH	1	PRE	[114]	[]	9990	
609_singleHH	1	PRE	[609]	[]	999999999	
374_singleHH	1	PRE	[374]	[]	3679	
83_singleHH	1	PRE	[83]	[]	999999999	
147_singleHH	1	PRE	[147]	[]	999999999	
633_singleHH	1	PRE	[633]	[]	19527	
306_singleHH	1	PRE	[306]	[]	999999999	
107_singleHH	1	PRE	[107]	[]	16387	
91_singleHH	1	PRE	[91]	[]	777	
27_singleHH	1	PRE	[27]	[]	999999999	
620_singleHH	1	PRE	[620]	[]	1311	
359_singleHH	1	PRE	[359]	[]	12114	
151_singleHH	1	PRE	[151]	[]	4715	
310_singleHH	1	PRE	[310]	[]	20233	
210_singleHH	1	PRE	[210]	[]	16304	
475_singleHH	1	PRE	[475]	[]	3052	
616_singleHH	1	PRE	[616]	[]	999999999	
650_singleHH	1	PRE	[650]	[]	18762	
434_singleHH	1	PRE	[434]	[]	7974	
410_singleHH	1	PRE	[410]	[]	13743	
377_350	2	PRE	[377, 350]	['377_350_KID_0', '377_350_KID_1']	12905	
362_345	2	PRE	[362, 345]	[]	3098	
137_134	2	PRE	[137, 134]	['137_134_KID_0', '137_134_KID_1']	3990	
574_551	2	PRE	[574, 551]	[]	16420	
171_singleHH	1	PRE	[171]	[]	14625	
75_singleHH	1	PRE	[75]	[]	999999999	
477_singleHH	1	PRE	[477]	[]	19210	
480_singleHH	1	PRE	[480]	[]	999999999	
224_singleHH	1	PRE	[224]	[]	3397	
243_singleHH	1	PRE	[243]	[]	1185	
