HHID	HHType	HHFormedDate	adultNames	childNames	address	
PRE-PRE-2980_singleHH	1	PRE	['PRE-2980']	[]	4928	
PRE-PRE-5447_M_PRE-5389	2	PRE	['PRE-5447', 'PRE-5389']	[]	10270	
PRE-PRE-6155_singleHH	1	DEAD!	['PRE-6155']	[]	1556	
PRE-PRE-1048_singleHH	1	PRE	['PRE-1048']	[]	18995	
PRE-PRE-3857_singleHH	1	PRE	['PRE-3857']	[]	11082	
PRE-PRE-4031_singleHH	1	DEAD!	['PRE-4031']	[]	15994	
PRE-PRE-71_singleHH	1	DEAD!	['PRE-71']	[]	17291	
PRE-PRE-2276_singleHH	1	PRE	['PRE-2276']	[]	6115	
PRE-PRE-3399_singleHH	1	DEAD!	['PRE-3399']	[]	10097	
PRE-PRE-171_M_PRE-14	2	PRE	['PRE-171', 'PRE-14']	['PRE-PRE-171_M_PRE-14_KID_0', 'PRE-PRE-171_M_PRE-14_KID_1', 'PRE-PRE-171_M_PRE-14_KID_2']	13880	
PRE-PRE-5710_singleHH	1	PRE	['PRE-5710']	[]	3588	
PRE-PRE-6391_singleHH	1	PRE	['PRE-6391']	[]	20285	
PRE-PRE-1790_singleHH	1	PRE	['PRE-1790']	[]	14546	
PRE-PRE-1596_singleHH	1	PRE	['PRE-1596']	[]	999999999	
PRE-PRE-4710_singleHH	1	DEAD!	['PRE-4710']	[]	2783	
PRE-PRE-3790_singleHH	1	DEAD!	['PRE-3790']	[]	10854	
PRE-PRE-812_M_PRE-720	2	PRE	['PRE-812', 'PRE-720']	['PRE-PRE-812_M_PRE-720_KID_0', 'PRE-PRE-812_M_PRE-720_KID_1', 'PRE-PRE-812_M_PRE-720_KID_2']	2230	
PRE-PRE-5648_singleHH	1	PRE	['PRE-5648']	[]	8269	
PRE-PRE-3493_M_PRE-3409	2	PRE	['PRE-3493', 'PRE-3409']	['PRE-PRE-3493_M_PRE-3409_KID_0', 'PRE-PRE-3493_M_PRE-3409_KID_1', 'PRE-PRE-3493_M_PRE-3409_KID_2', 'PRE-PRE-3493_M_PRE-3409_KID_3']	15111	
PRE-PRE-3657_singleHH	1	PRE	['PRE-3657']	[]	5063	
PRE-PRE-5749_M_PRE-5457	2	PRE	['PRE-5749', 'PRE-5457']	['PRE-PRE-5749_M_PRE-5457_KID_0', 'PRE-PRE-5749_M_PRE-5457_KID_1']	3432	
PRE-PRE-2475_singleHH	1	PRE	['PRE-2475']	[]	10985	
PRE-PRE-1117_singleHH	1	PRE	['PRE-1117']	[]	8779	
PRE-PRE-1037_singleHH	1	PRE	['PRE-1037']	[]	999999999	
PRE-PRE-730_singleHH	1	DEAD!	['PRE-730']	[]	5346	
PRE-PRE-2987_M_PRE-2754	2	PRE	['PRE-2987', 'PRE-2754']	['PRE-PRE-2987_M_PRE-2754_KID_0']	12361	
PRE-PRE-990_M_PRE-749	2	PRE	['PRE-990', 'PRE-749']	['PRE-PRE-990_M_PRE-749_KID_0', 'PRE-PRE-990_M_PRE-749_KID_1', 'PRE-PRE-990_M_PRE-749_KID_2', 'PRE-PRE-990_M_PRE-749_KID_3']	13742	
PRE-PRE-2473_singleHH	1	PRE	['PRE-2473']	[]	3824	
PRE-PRE-2374_singleHH	1	DEAD!	['PRE-2374']	[]	5222	
PRE-PRE-3133_singleHH	1	DEAD!	['PRE-3133']	[]	12411	
PRE-PRE-239_M_PRE-76	2	PRE	['PRE-239', 'PRE-76']	['PRE-PRE-239_M_PRE-76_KID_0', 'PRE-PRE-239_M_PRE-76_KID_1', 'PRE-PRE-239_M_PRE-76_KID_2', 'PRE-PRE-239_M_PRE-76_KID_3']	16371	
PRE-PRE-1082_singleHH	1	PRE	['PRE-1082']	[]	3177	
PRE-PRE-6334_M_PRE-6172	2	PRE	['PRE-6334', 'PRE-6172']	[]	13405	
PRE-PRE-6367_singleHH	1	PRE	['PRE-6367']	[]	2913	
PRE-PRE-5715_singleHH	1	PRE	['PRE-5715']	[]	268	
PRE-PRE-427_singleHH	1	PRE	['PRE-427']	[]	10968	
PRE-PRE-1801_singleHH	1	PRE	['PRE-1801']	[]	999999999	
PRE-PRE-5814_singleHH	1	PRE	['PRE-5814']	[]	20619	
PRE-PRE-2218_singleHH	1	PRE	['PRE-2218']	[]	14801	
PRE-PRE-3487_singleHH	1	PRE	['PRE-3487']	[]	999999999	
PRE-PRE-4281_singleHH	1	PRE	['PRE-4281']	[]	11506	
PRE-PRE-5584_singleHH	1	PRE	['PRE-5584']	[]	7228	
PRE-PRE-6364_singleHH	1	DEAD!	['PRE-6364']	[]	19660	
PRE-PRE-4157_M_PRE-4052	2	PRE	['PRE-4157', 'PRE-4052']	['PRE-PRE-4157_M_PRE-4052_KID_0', 'PRE-PRE-4157_M_PRE-4052_KID_1', 'PRE-PRE-4157_M_PRE-4052_KID_2']	4768	
PRE-PRE-5201_singleHH	1	DEAD!	['PRE-5201']	[]	8002	
PRE-PRE-4769_singleHH	1	PRE	['PRE-4769']	[]	17621	
PRE-PRE-2732_singleHH	1	PRE	['PRE-2732']	[]	15556	
PRE-PRE-449_singleHH	1	DEAD!	['PRE-449']	[]	11997	
PRE-PRE-6404_singleHH	1	DEAD!	['PRE-6404']	[]	5012	
PRE-PRE-6223_singleHH	1	DEAD!	['PRE-6223']	[]	18018	
PRE-PRE-6321_singleHH	1	PRE	['PRE-6321']	[]	3197	
PRE-PRE-3722_singleHH	1	PRE	['PRE-3722']	[]	6720	
PRE-PRE-1705_singleHH	1	PRE	['PRE-1705']	[]	14703	
PRE-PRE-3747_singleHH	1	DEAD!	['PRE-3747']	[]	999999999	
PRE-PRE-1773_M_PRE-1434	2	PRE	['PRE-1773', 'PRE-1434']	[]	14942	
PRE-PRE-2511_singleHH	1	PRE	['PRE-2511']	[]	15087	
PRE-PRE-6218_singleHH	1	DEAD!	['PRE-6218']	[]	19630	
PRE-PRE-6529_singleHH	1	PRE	['PRE-6529']	[]	999999999	
PRE-PRE-735_singleHH	1	DEAD!	['PRE-735']	[]	8407	
PRE-PRE-122_singleHH	1	DEAD!	['PRE-122']	[]	6240	
PRE-PRE-2825_singleHH	1	DEAD!	['PRE-2825']	[]	4832	
PRE-PRE-217_singleHH	1	PRE	['PRE-217']	[]	14010	
PRE-PRE-909_singleHH	1	PRE	['PRE-909']	[]	20344	
PRE-PRE-892_singleHH	1	PRE	['PRE-892']	[]	7941	
PRE-PRE-659_M_PRE-655	2	PRE	['PRE-659', 'PRE-655']	[]	1635	
PRE-PRE-2889_singleHH	1	PRE	['PRE-2889']	[]	9539	
PRE-PRE-4210_singleHH	1	PRE	['PRE-4210']	[]	20978	
PRE-PRE-1445_singleHH	1	DEAD!	['PRE-1445']	[]	16078	
PRE-PRE-3697_M_PRE-3474	2	PRE	['PRE-3697', 'PRE-3474']	['PRE-PRE-3697_M_PRE-3474_KID_0', 'PRE-PRE-3697_M_PRE-3474_KID_1', 'PRE-PRE-3697_M_PRE-3474_KID_2']	17056	
PRE-PRE-496_singleHH	1	PRE	['PRE-496']	[]	20296	
PRE-PRE-183_singleHH	1	PRE	['PRE-183']	[]	7596	
PRE-PRE-2930_singleHH	1	PRE	['PRE-2930']	[]	16752	
PRE-PRE-5589_singleHH	1	PRE	['PRE-5589']	[]	910	
PRE-PRE-4503_singleHH	1	PRE	['PRE-4503']	[]	999999999	
PRE-PRE-164_singleHH	1	PRE	['PRE-164']	[]	6195	
PRE-PRE-3843_singleHH	1	PRE	['PRE-3843']	[]	20813	
PRE-PRE-6174_singleHH	1	DEAD!	['PRE-6174']	[]	20522	
PRE-PRE-2492_singleHH	1	PRE	['PRE-2492']	[]	4506	
PRE-PRE-268_singleHH	1	PRE	['PRE-268']	[]	3597	
PRE-PRE-1369_singleHH	1	DEAD!	['PRE-1369']	[]	10927	
PRE-PRE-2737_singleHH	1	PRE	['PRE-2737']	[]	999999999	
PRE-PRE-4716_singleHH	1	DEAD!	['PRE-4716']	[]	999999999	
PRE-PRE-2353_M_PRE-2155	2	PRE	['PRE-2353', 'PRE-2155']	['PRE-PRE-2353_M_PRE-2155_KID_0', 'PRE-PRE-2353_M_PRE-2155_KID_1', 'PRE-PRE-2353_M_PRE-2155_KID_2']	13962	
PRE-PRE-305_singleHH	1	DEAD!	['PRE-305']	[]	999999999	
PRE-PRE-927_M_PRE-722	2	PRE	['PRE-927', 'PRE-722']	[]	4552	
PRE-PRE-5177_singleHH	1	PRE	['PRE-5177']	[]	20251	
PRE-PRE-2783_singleHH	1	PRE	['PRE-2783']	[]	999999999	
PRE-PRE-2182_M_PRE-2128	2	PRE	['PRE-2182', 'PRE-2128']	[]	16499	
PRE-PRE-2299_singleHH	1	PRE	['PRE-2299']	[]	17119	
PRE-PRE-4481_singleHH	1	PRE	['PRE-4481']	[]	999999999	
PRE-PRE-2854_singleHH	1	PRE	['PRE-2854']	[]	15052	
PRE-PRE-1448_singleHH	1	PRE	['PRE-1448']	[]	3850	
PRE-PRE-357_singleHH	1	PRE	['PRE-357']	[]	1018	
PRE-PRE-1051_singleHH	1	PRE	['PRE-1051']	[]	12655	
PRE-PRE-3582_M_PRE-3403	2	PRE	['PRE-3582', 'PRE-3403']	['PRE-PRE-3582_M_PRE-3403_KID_0', 'PRE-PRE-3582_M_PRE-3403_KID_1', 'PRE-PRE-3582_M_PRE-3403_KID_2']	17541	
PRE-PRE-4377_M_PRE-4127	2	PRE	['PRE-4377', 'PRE-4127']	['PRE-PRE-4377_M_PRE-4127_KID_0']	4305	
PRE-PRE-776_singleHH	1	DEAD!	['PRE-776']	[]	16268	
PRE-PRE-4352_singleHH	1	PRE	['PRE-4352']	[]	12096	
PRE-PRE-2335_singleHH	1	PRE	['PRE-2335']	[]	2247	
PRE-PRE-4337_singleHH	1	PRE	['PRE-4337']	[]	220	
PRE-PRE-4164_M_PRE-4078	2	PRE	['PRE-4164', 'PRE-4078']	['PRE-PRE-4164_M_PRE-4078_KID_0', 'PRE-PRE-4164_M_PRE-4078_KID_1']	8014	
PRE-PRE-161_singleHH	1	DEAD!	['PRE-161']	[]	1278	
PRE-PRE-2148_singleHH	1	DEAD!	['PRE-2148']	[]	15274	
PRE-PRE-4293_singleHH	1	DEAD!	['PRE-4293']	[]	18802	
PRE-PRE-5541_M_PRE-5414	2	PRE	['PRE-5541', 'PRE-5414']	[]	12027	
PRE-PRE-4322_singleHH	1	PRE	['PRE-4322']	[]	8124	
PRE-PRE-1511_M_PRE-1358	2	PRE	['PRE-1511', 'PRE-1358']	['PRE-PRE-1511_M_PRE-1358_KID_0', 'PRE-PRE-1511_M_PRE-1358_KID_1', 'PRE-PRE-1511_M_PRE-1358_KID_2']	10196	
PRE-PRE-2530_singleHH	1	DEAD!	['PRE-2530']	[]	3256	
PRE-PRE-2068_singleHH	1	DEAD!	['PRE-2068']	[]	8128	
PRE-PRE-5060_singleHH	1	PRE	['PRE-5060']	[]	999999999	
PRE-PRE-6416_singleHH	1	PRE	['PRE-6416']	[]	1049	
PRE-PRE-1466_singleHH	1	DEAD!	['PRE-1466']	[]	999999999	
PRE-PRE-3210_singleHH	1	PRE	['PRE-3210']	[]	13087	
PRE-PRE-4910_M_PRE-4755	2	PRE	['PRE-4910', 'PRE-4755']	['PRE-PRE-4910_M_PRE-4755_KID_0', 'PRE-PRE-4910_M_PRE-4755_KID_1', 'PRE-PRE-4910_M_PRE-4755_KID_2']	4255	
PRE-PRE-5553_singleHH	1	DEAD!	['PRE-5553']	[]	12466	
PRE-PRE-6419_singleHH	1	DEAD!	['PRE-6419']	[]	11940	
PRE-PRE-197_singleHH	1	PRE	['PRE-197']	[]	18149	
PRE-PRE-3747_M_PRE-3438	2	PRE	['PRE-3747', 'PRE-3438']	['PRE-PRE-3747_M_PRE-3438_KID_0']	17646	
PRE-PRE-830_singleHH	1	PRE	['PRE-830']	[]	999999999	
PRE-PRE-2759_singleHH	1	DEAD!	['PRE-2759']	[]	19993	
PRE-PRE-6353_singleHH	1	PRE	['PRE-6353']	[]	15188	
PRE-PRE-2451_singleHH	1	PRE	['PRE-2451']	[]	14473	
PRE-PRE-5822_singleHH	1	DEAD!	['PRE-5822']	[]	999999999	
PRE-PRE-1627_singleHH	1	PRE	['PRE-1627']	[]	4217	
PRE-PRE-2862_singleHH	1	PRE	['PRE-2862']	[]	1027	
PRE-PRE-3669_singleHH	1	PRE	['PRE-3669']	[]	999999999	
PRE-PRE-421_singleHH	1	PRE	['PRE-421']	[]	13119	
PRE-PRE-1501_singleHH	1	PRE	['PRE-1501']	[]	14418	
PRE-PRE-2404_singleHH	1	DEAD!	['PRE-2404']	[]	15439	
PRE-PRE-5150_singleHH	1	PRE	['PRE-5150']	[]	14921	
PRE-PRE-2508_M_PRE-2237	2	PRE	['PRE-2508', 'PRE-2237']	['PRE-PRE-2508_M_PRE-2237_KID_0', 'PRE-PRE-2508_M_PRE-2237_KID_1', 'PRE-PRE-2508_M_PRE-2237_KID_2', 'PRE-PRE-2508_M_PRE-2237_KID_3']	6463	
PRE-PRE-363_singleHH	1	PRE	['PRE-363']	[]	5736	
PRE-PRE-6433_singleHH	1	DEAD!	['PRE-6433']	[]	6003	
PRE-PRE-6409_M_PRE-6126	2	PRE	['PRE-6409', 'PRE-6126']	['PRE-PRE-6409_M_PRE-6126_KID_0', 'PRE-PRE-6409_M_PRE-6126_KID_1']	4553	
PRE-PRE-4209_singleHH	1	DEAD!	['PRE-4209']	[]	11966	
PRE-PRE-2336_M_PRE-2152	2	PRE	['PRE-2336', 'PRE-2152']	['PRE-PRE-2336_M_PRE-2152_KID_0', 'PRE-PRE-2336_M_PRE-2152_KID_1', 'PRE-PRE-2336_M_PRE-2152_KID_2']	12727	
PRE-PRE-6453_singleHH	1	PRE	['PRE-6453']	[]	12166	
PRE-PRE-2201_singleHH	1	DEAD!	['PRE-2201']	[]	14715	
PRE-PRE-5170_M_PRE-4797	2	PRE	['PRE-5170', 'PRE-4797']	['PRE-PRE-5170_M_PRE-4797_KID_0', 'PRE-PRE-5170_M_PRE-4797_KID_1', 'PRE-PRE-5170_M_PRE-4797_KID_2']	8072	
PRE-PRE-6250_singleHH	1	PRE	['PRE-6250']	[]	2838	
PRE-PRE-1791_singleHH	1	PRE	['PRE-1791']	[]	11914	
PRE-PRE-1393_M_PRE-1370	2	PRE	['PRE-1393', 'PRE-1370']	[]	17989	
PRE-PRE-727_M_PRE-668	2	PRE	['PRE-727', 'PRE-668']	['PRE-PRE-727_M_PRE-668_KID_0']	13585	
PRE-PRE-498_singleHH	1	PRE	['PRE-498']	[]	15645	
PRE-PRE-4895_singleHH	1	PRE	['PRE-4895']	[]	13675	
PRE-PRE-2324_singleHH	1	PRE	['PRE-2324']	[]	999999999	
PRE-PRE-744_singleHH	1	DEAD!	['PRE-744']	[]	4830	
PRE-PRE-3681_singleHH	1	PRE	['PRE-3681']	[]	20736	
PRE-PRE-1460_singleHH	1	DEAD!	['PRE-1460']	[]	5657	
PRE-PRE-6528_singleHH	1	PRE	['PRE-6528']	[]	14607	
PRE-PRE-2823_singleHH	1	DEAD!	['PRE-2823']	[]	999999999	
PRE-PRE-3436_singleHH	1	PRE	['PRE-3436']	[]	10162	
PRE-PRE-4893_singleHH	1	PRE	['PRE-4893']	[]	7975	
PRE-PRE-4878_singleHH	1	PRE	['PRE-4878']	[]	763	
PRE-PRE-251_singleHH	1	PRE	['PRE-251']	[]	16799	
PRE-PRE-1590_singleHH	1	PRE	['PRE-1590']	[]	11746	
PRE-PRE-1425_singleHH	1	DEAD!	['PRE-1425']	[]	1056	
PRE-PRE-1372_singleHH	1	DEAD!	['PRE-1372']	[]	875	
PRE-PRE-3520_singleHH	1	PRE	['PRE-3520']	[]	9964	
PRE-PRE-2409_singleHH	1	PRE	['PRE-2409']	[]	14939	
PRE-PRE-1109_M_PRE-816	2	PRE	['PRE-1109', 'PRE-816']	['PRE-PRE-1109_M_PRE-816_KID_0', 'PRE-PRE-1109_M_PRE-816_KID_1']	18348	
PRE-PRE-6515_singleHH	1	PRE	['PRE-6515']	[]	12117	
PRE-PRE-4040_singleHH	1	DEAD!	['PRE-4040']	[]	999999999	
PRE-PRE-940_singleHH	1	PRE	['PRE-940']	[]	999999999	
PRE-PRE-1054_M_PRE-756	2	PRE	['PRE-1054', 'PRE-756']	['PRE-PRE-1054_M_PRE-756_KID_0']	15532	
PRE-PRE-4084_singleHH	1	DEAD!	['PRE-4084']	[]	10788	
PRE-PRE-3139_singleHH	1	PRE	['PRE-3139']	[]	18317	
PRE-PRE-2902_singleHH	1	PRE	['PRE-2902']	[]	9355	
PRE-PRE-868_singleHH	1	DEAD!	['PRE-868']	[]	3354	
PRE-PRE-5113_singleHH	1	PRE	['PRE-5113']	[]	3020	
PRE-PRE-190_singleHH	1	PRE	['PRE-190']	[]	999999999	
PRE-PRE-2059_M_PRE-2054	2	PRE	['PRE-2059', 'PRE-2054']	['PRE-PRE-2059_M_PRE-2054_KID_0']	4585	
PRE-PRE-1540_singleHH	1	PRE	['PRE-1540']	[]	3556	
PRE-PRE-449_M_PRE-86	2	PRE	['PRE-449', 'PRE-86']	['PRE-PRE-449_M_PRE-86_KID_0', 'PRE-PRE-449_M_PRE-86_KID_1']	3910	
PRE-PRE-1742_singleHH	1	PRE	['PRE-1742']	[]	12633	
PRE-PRE-2171_singleHH	1	DEAD!	['PRE-2171']	[]	13792	
PRE-PRE-1600_singleHH	1	PRE	['PRE-1600']	[]	16869	
PRE-PRE-5079_singleHH	1	PRE	['PRE-5079']	[]	14966	
PRE-PRE-959_singleHH	1	PRE	['PRE-959']	[]	7414	
PRE-PRE-6539_singleHH	1	DEAD!	['PRE-6539']	[]	20129	
PRE-PRE-2065_singleHH	1	DEAD!	['PRE-2065']	[]	14024	
PRE-PRE-3033_singleHH	1	PRE	['PRE-3033']	[]	1731	
PRE-PRE-4849_singleHH	1	PRE	['PRE-4849']	[]	3472	
PRE-PRE-110_M_PRE-20	2	PRE	['PRE-110', 'PRE-20']	['PRE-PRE-110_M_PRE-20_KID_0', 'PRE-PRE-110_M_PRE-20_KID_1']	17140	
PRE-PRE-3847_singleHH	1	PRE	['PRE-3847']	[]	16100	
PRE-PRE-968_singleHH	1	PRE	['PRE-968']	[]	14150	
PRE-PRE-3710_singleHH	1	DEAD!	['PRE-3710']	[]	18351	
PRE-PRE-5721_singleHH	1	PRE	['PRE-5721']	[]	7931	
PRE-PRE-1450_singleHH	1	PRE	['PRE-1450']	[]	999999999	
PRE-PRE-4159_M_PRE-4076	2	PRE	['PRE-4159', 'PRE-4076']	['PRE-PRE-4159_M_PRE-4076_KID_0', 'PRE-PRE-4159_M_PRE-4076_KID_1']	18370	
PRE-PRE-5782_singleHH	1	PRE	['PRE-5782']	[]	7208	
PRE-PRE-4903_singleHH	1	PRE	['PRE-4903']	[]	999999999	
PRE-PRE-6233_singleHH	1	PRE	['PRE-6233']	[]	999999999	
PRE-PRE-974_singleHH	1	PRE	['PRE-974']	[]	7170	
PRE-PRE-5811_singleHH	1	PRE	['PRE-5811']	[]	999999999	
PRE-PRE-5553_M_PRE-5421	2	PRE	['PRE-5553', 'PRE-5421']	['PRE-PRE-5553_M_PRE-5421_KID_0', 'PRE-PRE-5553_M_PRE-5421_KID_1', 'PRE-PRE-5553_M_PRE-5421_KID_2']	5338	
PRE-PRE-3067_singleHH	1	PRE	['PRE-3067']	[]	11666	
PRE-PRE-1695_singleHH	1	PRE	['PRE-1695']	[]	13551	
PRE-PRE-3578_M_PRE-3439	2	PRE	['PRE-3578', 'PRE-3439']	['PRE-PRE-3578_M_PRE-3439_KID_0']	12135	
PRE-PRE-1707_singleHH	1	PRE	['PRE-1707']	[]	20323	
PRE-PRE-1520_singleHH	1	DEAD!	['PRE-1520']	[]	10928	
PRE-PRE-733_singleHH	1	DEAD!	['PRE-733']	[]	15732	
PRE-PRE-2742_singleHH	1	PRE	['PRE-2742']	[]	14315	
PRE-PRE-3836_singleHH	1	PRE	['PRE-3836']	[]	15607	
PRE-PRE-4110_singleHH	1	DEAD!	['PRE-4110']	[]	4834	
PRE-PRE-4232_singleHH	1	DEAD!	['PRE-4232']	[]	11843	
PRE-PRE-263_singleHH	1	PRE	['PRE-263']	[]	14998	
PRE-PRE-5162_singleHH	1	PRE	['PRE-5162']	[]	7741	
PRE-PRE-2173_M_PRE-2068	2	PRE	['PRE-2173', 'PRE-2068']	['PRE-PRE-2173_M_PRE-2068_KID_0']	17399	
PRE-PRE-980_singleHH	1	PRE	['PRE-980']	[]	18384	
PRE-PRE-3588_singleHH	1	PRE	['PRE-3588']	[]	2991	
PRE-PRE-3122_M_PRE-2806	2	PRE	['PRE-3122', 'PRE-2806']	['PRE-PRE-3122_M_PRE-2806_KID_0', 'PRE-PRE-3122_M_PRE-2806_KID_1']	16496	
PRE-PRE-3516_singleHH	1	PRE	['PRE-3516']	[]	10620	
PRE-PRE-4509_singleHH	1	PRE	['PRE-4509']	[]	160	
PRE-PRE-6344_singleHH	1	PRE	['PRE-6344']	[]	11069	
PRE-PRE-1635_M_PRE-1404	2	PRE	['PRE-1635', 'PRE-1404']	['PRE-PRE-1635_M_PRE-1404_KID_0', 'PRE-PRE-1635_M_PRE-1404_KID_1', 'PRE-PRE-1635_M_PRE-1404_KID_2', 'PRE-PRE-1635_M_PRE-1404_KID_3']	4469	
PRE-PRE-3181_singleHH	1	PRE	['PRE-3181']	[]	4635	
PRE-PRE-3036_singleHH	1	DEAD!	['PRE-3036']	[]	3549	
PRE-PRE-6125_singleHH	1	DEAD!	['PRE-6125']	[]	19657	
PRE-PRE-1643_singleHH	1	PRE	['PRE-1643']	[]	18480	
PRE-PRE-188_M_PRE-19	2	PRE	['PRE-188', 'PRE-19']	['PRE-PRE-188_M_PRE-19_KID_0', 'PRE-PRE-188_M_PRE-19_KID_1', 'PRE-PRE-188_M_PRE-19_KID_2']	13248	
PRE-PRE-852_singleHH	1	PRE	['PRE-852']	[]	16088	
PRE-PRE-2923_M_PRE-2765	2	PRE	['PRE-2923', 'PRE-2765']	['PRE-PRE-2923_M_PRE-2765_KID_0', 'PRE-PRE-2923_M_PRE-2765_KID_1']	4314	
PRE-PRE-2130_singleHH	1	DEAD!	['PRE-2130']	[]	15849	
PRE-PRE-2372_singleHH	1	PRE	['PRE-2372']	[]	13859	
PRE-PRE-2731_singleHH	1	DEAD!	['PRE-2731']	[]	20665	
PRE-PRE-1559_singleHH	1	PRE	['PRE-1559']	[]	20146	
PRE-PRE-4463_singleHH	1	PRE	['PRE-4463']	[]	17941	
PRE-PRE-420_singleHH	1	DEAD!	['PRE-420']	[]	1802	
PRE-PRE-1589_singleHH	1	DEAD!	['PRE-1589']	[]	999999999	
PRE-PRE-5795_singleHH	1	DEAD!	['PRE-5795']	[]	11654	
PRE-PRE-2726_M_PRE-2720	2	PRE	['PRE-2726', 'PRE-2720']	['PRE-PRE-2726_M_PRE-2720_KID_0', 'PRE-PRE-2726_M_PRE-2720_KID_1', 'PRE-PRE-2726_M_PRE-2720_KID_2', 'PRE-PRE-2726_M_PRE-2720_KID_3']	4414	
PRE-PRE-100_singleHH	1	PRE	['PRE-100']	[]	16529	
PRE-PRE-2978_singleHH	1	DEAD!	['PRE-2978']	[]	4455	
PRE-PRE-1339_M_PRE-1350	2	PRE	['PRE-1339', 'PRE-1350']	['PRE-PRE-1339_M_PRE-1350_KID_0', 'PRE-PRE-1339_M_PRE-1350_KID_1', 'PRE-PRE-1339_M_PRE-1350_KID_2', 'PRE-PRE-1339_M_PRE-1350_KID_3']	15753	
PRE-PRE-296_singleHH	1	DEAD!	['PRE-296']	[]	14256	
PRE-PRE-4360_singleHH	1	PRE	['PRE-4360']	[]	999999999	
PRE-PRE-3748_singleHH	1	PRE	['PRE-3748']	[]	999999999	
PRE-PRE-2879_singleHH	1	PRE	['PRE-2879']	[]	18711	
PRE-PRE-6475_singleHH	1	DEAD!	['PRE-6475']	[]	19397	
PRE-PRE-1000_singleHH	1	PRE	['PRE-1000']	[]	15322	
PRE-PRE-2163_singleHH	1	PRE	['PRE-2163']	[]	999999999	
PRE-PRE-201_M_PRE-56	2	PRE	['PRE-201', 'PRE-56']	[]	11373	
PRE-PRE-5418_singleHH	1	DEAD!	['PRE-5418']	[]	999999999	
PRE-PRE-5583_singleHH	1	PRE	['PRE-5583']	[]	10335	
PRE-PRE-2045_singleHH	1	DEAD!	['PRE-2045']	[]	4027	
PRE-PRE-6473_singleHH	1	PRE	['PRE-6473']	[]	14827	
PRE-PRE-2337_singleHH	1	PRE	['PRE-2337']	[]	2367	
PRE-PRE-459_singleHH	1	PRE	['PRE-459']	[]	3680	
PRE-PRE-957_singleHH	1	PRE	['PRE-957']	[]	4871	
PRE-PRE-5042_singleHH	1	PRE	['PRE-5042']	[]	8645	
PRE-PRE-2822_singleHH	1	DEAD!	['PRE-2822']	[]	13090	
PRE-PRE-1632_singleHH	1	PRE	['PRE-1632']	[]	1785	
PRE-PRE-1576_M_PRE-1368	2	PRE	['PRE-1576', 'PRE-1368']	['PRE-PRE-1576_M_PRE-1368_KID_0', 'PRE-PRE-1576_M_PRE-1368_KID_1', 'PRE-PRE-1576_M_PRE-1368_KID_2']	10425	
PRE-PRE-1338_M_PRE-1347	2	PRE	['PRE-1338', 'PRE-1347']	['PRE-PRE-1338_M_PRE-1347_KID_0']	10248	
PRE-PRE-3639_singleHH	1	DEAD!	['PRE-3639']	[]	426	
PRE-PRE-5018_M_PRE-4790	2	PRE	['PRE-5018', 'PRE-4790']	['PRE-PRE-5018_M_PRE-4790_KID_0']	16097	
PRE-PRE-5157_singleHH	1	PRE	['PRE-5157']	[]	18882	
