HHID	HHType	HHFormedDate	adultNames	childNames	address	
PRE-1615_singleHH	1	PRE	['PRE-1615']	['PRE-1615_singleHH_KID_0', 'PRE-1615_singleHH_KID_1']	19630	
PRE-3394_singleHH	1	PRE	['PRE-3394']	[]	4832	
PRE-829_singleHH	1	PRE	['PRE-829']	['PRE-829_singleHH_KID_0', 'PRE-829_singleHH_KID_1', 'PRE-829_singleHH_KID_2', 'PRE-829_singleHH_KID_3']	14010	
PRE-2075_singleHH	1	PRE	['PRE-2075']	['PRE-2075_singleHH_KID_0']	7941	
PRE-2235_singleHH	1	PRE	['PRE-2235']	['PRE-2235_singleHH_KID_0', 'PRE-2235_singleHH_KID_1']	1635	
PRE-4274_singleHH	1	PRE	['PRE-4274']	['PRE-4274_singleHH_KID_0', 'PRE-4274_singleHH_KID_1', 'PRE-4274_singleHH_KID_2']	16078	
PRE-4392_M_PRE-4393	2	PRE	['PRE-4392', 'PRE-4393']	['PRE-4392_M_PRE-4393_KID_0']	17399	
PRE-4122_M_PRE-4123	2	PRE	['PRE-4122', 'PRE-4123']	['PRE-4122_M_PRE-4123_KID_0']	16496	
PRE-3986_singleHH	1	PRE	['PRE-3986']	['PRE-3986_singleHH_KID_0', 'PRE-3986_singleHH_KID_1', 'PRE-3986_singleHH_KID_2', 'PRE-3986_singleHH_KID_3']	4469	
PRE-777_singleHH	1	PRE	['PRE-777']	['PRE-777_singleHH_KID_0', 'PRE-777_singleHH_KID_1']	9284	
PRE-3764_singleHH	1	PRE	['PRE-3764']	['PRE-3764_singleHH_KID_0']	999999999	
PRE-2227_singleHH	1	PRE	['PRE-2227']	['PRE-2227_singleHH_KID_0']	16752	
PRE-3188_singleHH	1	PRE	['PRE-3188']	['PRE-3188_singleHH_KID_0', 'PRE-3188_singleHH_KID_1', 'PRE-3188_singleHH_KID_2']	6195	
PRE-3099_singleHH	1	PRE	['PRE-3099']	['PRE-3099_singleHH_KID_0', 'PRE-3099_singleHH_KID_1', 'PRE-3099_singleHH_KID_2']	4414	
PRE-205_M_PRE-206	2	PRE	['PRE-205', 'PRE-206']	['PRE-205_M_PRE-206_KID_0']	10248	
PRE-1856_singleHH	1	PRE	['PRE-1856']	['PRE-1856_singleHH_KID_0', 'PRE-1856_singleHH_KID_1', 'PRE-1856_singleHH_KID_2']	999999999	
PRE-3507_singleHH	1	PRE	['PRE-3507']	['PRE-3507_singleHH_KID_0', 'PRE-3507_singleHH_KID_1']	16097	
PRE-2854_singleHH	1	PRE	['PRE-2854']	['PRE-2854_singleHH_KID_0', 'PRE-2854_singleHH_KID_1', 'PRE-2854_singleHH_KID_2', 'PRE-2854_singleHH_KID_3']	20813	
PRE-3401_singleHH	1	PRE	['PRE-3401']	['PRE-3401_singleHH_KID_0']	15188	
PRE-2386_singleHH	1	PRE	['PRE-2386']	['PRE-2386_singleHH_KID_0', 'PRE-2386_singleHH_KID_1', 'PRE-2386_singleHH_KID_2', 'PRE-2386_singleHH_KID_3']	9416	
PRE-111_M_PRE-112	2	PRE	['PRE-111', 'PRE-112']	['PRE-111_M_PRE-112_KID_0']	4506	
PRE-509_singleHH	1	PRE	['PRE-509']	['PRE-509_singleHH_KID_0']	13962	
PRE-4333_singleHH	1	PRE	['PRE-4333']	[]	1556	
PRE-1073_M_PRE-1074	2	PRE	['PRE-1073', 'PRE-1074']	['PRE-1073_M_PRE-1074_KID_0']	16235	
PRE-4354_singleHH	1	PRE	['PRE-4354']	['PRE-4354_singleHH_KID_0']	16499	
PRE-3352_singleHH	1	PRE	['PRE-3352']	['PRE-3352_singleHH_KID_0', 'PRE-3352_singleHH_KID_1', 'PRE-3352_singleHH_KID_2', 'PRE-3352_singleHH_KID_3']	13119	
PRE-1200_singleHH	1	PRE	['PRE-1200']	['PRE-1200_singleHH_KID_0']	20300	
PRE-2108_singleHH	1	PRE	['PRE-2108']	['PRE-2108_singleHH_KID_0']	15994	
PRE-3035_singleHH	1	PRE	['PRE-3035']	['PRE-3035_singleHH_KID_0', 'PRE-3035_singleHH_KID_1', 'PRE-3035_singleHH_KID_2', 'PRE-3035_singleHH_KID_3']	14921	
PRE-3304_singleHH	1	PRE	['PRE-3304']	['PRE-3304_singleHH_KID_0']	999999999	
PRE-324_singleHH	1	PRE	['PRE-324']	[]	17291	
PRE-1257_singleHH	1	PRE	['PRE-1257']	['PRE-1257_singleHH_KID_0']	10162	
PRE-1398_singleHH	1	PRE	['PRE-1398']	['PRE-1398_singleHH_KID_0']	6115	
PRE-1863_singleHH	1	PRE	['PRE-1863']	['PRE-1863_singleHH_KID_0', 'PRE-1863_singleHH_KID_1']	15052	
PRE-2014_singleHH	1	PRE	['PRE-2014']	[]	999999999	
PRE-2502_singleHH	1	PRE	['PRE-2502']	['PRE-2502_singleHH_KID_0']	1018	
PRE-2442_singleHH	1	PRE	['PRE-2442']	['PRE-2442_singleHH_KID_0', 'PRE-2442_singleHH_KID_1']	999999999	
PRE-4661_singleHH	1	PRE	['PRE-4661']	['PRE-4661_singleHH_KID_0', 'PRE-4661_singleHH_KID_1', 'PRE-4661_singleHH_KID_2']	999999999	
PRE-2406_singleHH	1	PRE	['PRE-2406']	['PRE-2406_singleHH_KID_0']	7975	
PRE-3998_M_PRE-3999	2	PRE	['PRE-3998', 'PRE-3999']	['PRE-3998_M_PRE-3999_KID_0']	12655	
PRE-2156_singleHH	1	PRE	['PRE-2156']	['PRE-2156_singleHH_KID_0', 'PRE-2156_singleHH_KID_1']	17541	
PRE-517_M_PRE-518	2	PRE	['PRE-517', 'PRE-518']	['PRE-517_M_PRE-518_KID_0']	4305	
PRE-4493_singleHH	1	PRE	['PRE-4493']	[]	999999999	
PRE-2448_singleHH	1	PRE	['PRE-2448']	['PRE-2448_singleHH_KID_0', 'PRE-2448_singleHH_KID_1']	999999999	
PRE-2159_M_PRE-2160	2	PRE	['PRE-2159', 'PRE-2160']	['PRE-2159_M_PRE-2160_KID_0', 'PRE-2159_M_PRE-2160_KID_1', 'PRE-2159_M_PRE-2160_KID_2']	16268	
PRE-1491_singleHH	1	PRE	['PRE-1491']	['PRE-1491_singleHH_KID_0']	999999999	
PRE-3399_singleHH	1	PRE	['PRE-3399']	['PRE-3399_singleHH_KID_0']	2247	
PRE-3403_singleHH	1	PRE	['PRE-3403']	['PRE-3403_singleHH_KID_0']	3588	
PRE-3475_singleHH	1	PRE	['PRE-3475']	['PRE-3475_singleHH_KID_0', 'PRE-3475_singleHH_KID_1']	999999999	
PRE-2342_singleHH	1	PRE	['PRE-2342']	['PRE-2342_singleHH_KID_0', 'PRE-2342_singleHH_KID_1', 'PRE-2342_singleHH_KID_2', 'PRE-2342_singleHH_KID_3']	16799	
PRE-4572_singleHH	1	PRE	['PRE-4572']	['PRE-4572_singleHH_KID_0']	220	
PRE-3774_singleHH	1	PRE	['PRE-3774']	['PRE-3774_singleHH_KID_0', 'PRE-3774_singleHH_KID_1', 'PRE-3774_singleHH_KID_2']	1278	
PRE-3405_singleHH	1	PRE	['PRE-3405']	['PRE-3405_singleHH_KID_0']	15274	
PRE-1826_singleHH	1	PRE	['PRE-1826']	['PRE-1826_singleHH_KID_0']	999999999	
PRE-566_singleHH	1	PRE	['PRE-566']	['PRE-566_singleHH_KID_0', 'PRE-566_singleHH_KID_1', 'PRE-566_singleHH_KID_2']	18802	
PRE-698_M_PRE-699	2	PRE	['PRE-698', 'PRE-699']	['PRE-698_M_PRE-699_KID_0', 'PRE-698_M_PRE-699_KID_1']	8124	
PRE-1389_singleHH	1	PRE	['PRE-1389']	[]	3256	
PRE-2333_singleHH	1	PRE	['PRE-2333']	['PRE-2333_singleHH_KID_0', 'PRE-2333_singleHH_KID_1']	999999999	
PRE-4684_singleHH	1	PRE	['PRE-4684']	['PRE-4684_singleHH_KID_0', 'PRE-4684_singleHH_KID_1', 'PRE-4684_singleHH_KID_2', 'PRE-4684_singleHH_KID_3']	20285	
PRE-1070_singleHH	1	PRE	['PRE-1070']	[]	8128	
PRE-4487_singleHH	1	PRE	['PRE-4487']	['PRE-4487_singleHH_KID_0', 'PRE-4487_singleHH_KID_1']	999999999	
PRE-1707_singleHH	1	PRE	['PRE-1707']	[]	4255	
PRE-1487_M_PRE-1488	2	PRE	['PRE-1487', 'PRE-1488']	['PRE-1487_M_PRE-1488_KID_0', 'PRE-1487_M_PRE-1488_KID_1']	11940	
PRE-3157_M_PRE-3158	2	PRE	['PRE-3157', 'PRE-3158']	['PRE-3157_M_PRE-3158_KID_0']	977	
PRE-4057_singleHH	1	PRE	['PRE-4057']	[]	19993	
PRE-967_M_PRE-968	2	PRE	['PRE-967', 'PRE-968']	['PRE-967_M_PRE-968_KID_0', 'PRE-967_M_PRE-968_KID_1', 'PRE-967_M_PRE-968_KID_2']	1027	
PRE-3909_singleHH	1	PRE	['PRE-3909']	['PRE-3909_singleHH_KID_0', 'PRE-3909_singleHH_KID_1']	11966	
PRE-3962_singleHH	1	PRE	['PRE-3962']	['PRE-3962_singleHH_KID_0', 'PRE-3962_singleHH_KID_1', 'PRE-3962_singleHH_KID_2', 'PRE-3962_singleHH_KID_3']	12166	
PRE-3991_singleHH	1	PRE	['PRE-3991']	['PRE-3991_singleHH_KID_0', 'PRE-3991_singleHH_KID_1', 'PRE-3991_singleHH_KID_2']	999999999	
PRE-4804_M_PRE-4805	2	PRE	['PRE-4804', 'PRE-4805']	['PRE-4804_M_PRE-4805_KID_0', 'PRE-4804_M_PRE-4805_KID_1', 'PRE-4804_M_PRE-4805_KID_2', 'PRE-4804_M_PRE-4805_KID_3']	8072	
PRE-1124_singleHH	1	PRE	['PRE-1124']	['PRE-1124_singleHH_KID_0', 'PRE-1124_singleHH_KID_1', 'PRE-1124_singleHH_KID_2', 'PRE-1124_singleHH_KID_3']	247	
PRE-2971_singleHH	1	PRE	['PRE-2971']	['PRE-2971_singleHH_KID_0', 'PRE-2971_singleHH_KID_1', 'PRE-2971_singleHH_KID_2']	999999999	
PRE-495_singleHH	1	PRE	['PRE-495']	['PRE-495_singleHH_KID_0', 'PRE-495_singleHH_KID_1', 'PRE-495_singleHH_KID_2', 'PRE-495_singleHH_KID_3']	11746	
PRE-2556_singleHH	1	PRE	['PRE-2556']	['PRE-2556_singleHH_KID_0', 'PRE-2556_singleHH_KID_1', 'PRE-2556_singleHH_KID_2', 'PRE-2556_singleHH_KID_3']	12117	
PRE-4797_singleHH	1	PRE	['PRE-4797']	['PRE-4797_singleHH_KID_0']	999999999	
PRE-3014_singleHH	1	PRE	['PRE-3014']	['PRE-3014_singleHH_KID_0', 'PRE-3014_singleHH_KID_1', 'PRE-3014_singleHH_KID_2']	18317	
PRE-4619_singleHH	1	PRE	['PRE-4619']	['PRE-4619_singleHH_KID_0', 'PRE-4619_singleHH_KID_1', 'PRE-4619_singleHH_KID_2', 'PRE-4619_singleHH_KID_3']	999999999	
PRE-2244_singleHH	1	PRE	['PRE-2244']	['PRE-2244_singleHH_KID_0', 'PRE-2244_singleHH_KID_1', 'PRE-2244_singleHH_KID_2']	999999999	
PRE-1319_singleHH	1	PRE	['PRE-1319']	[]	3020	
PRE-2010_singleHH	1	PRE	['PRE-2010']	['PRE-2010_singleHH_KID_0', 'PRE-2010_singleHH_KID_1', 'PRE-2010_singleHH_KID_2']	11914	
PRE-132_singleHH	1	PRE	['PRE-132']	['PRE-132_singleHH_KID_0', 'PRE-132_singleHH_KID_1']	14966	
PRE-1715_singleHH	1	PRE	['PRE-1715']	['PRE-1715_singleHH_KID_0', 'PRE-1715_singleHH_KID_1', 'PRE-1715_singleHH_KID_2']	7414	
PRE-2498_M_PRE-2499	2	PRE	['PRE-2498', 'PRE-2499']	['PRE-2498_M_PRE-2499_KID_0', 'PRE-2498_M_PRE-2499_KID_1']	5657	
PRE-3749_singleHH	1	PRE	['PRE-3749']	[]	20129	
PRE-3528_singleHH	1	PRE	['PRE-3528']	['PRE-3528_singleHH_KID_0']	1731	
PRE-2561_M_PRE-2562	2	PRE	['PRE-2561', 'PRE-2562']	[]	1056	
PRE-1166_singleHH	1	PRE	['PRE-1166']	[]	14546	
PRE-1071_singleHH	1	PRE	['PRE-1071']	[]	2783	
PRE-4398_M_PRE-4399	2	PRE	['PRE-4398', 'PRE-4399']	['PRE-4398_M_PRE-4399_KID_0', 'PRE-4398_M_PRE-4399_KID_1', 'PRE-4398_M_PRE-4399_KID_2']	9487	
PRE-3276_singleHH	1	PRE	['PRE-3276']	[]	16100	
PRE-4744_singleHH	1	PRE	['PRE-4744']	['PRE-4744_singleHH_KID_0']	10854	
PRE-1454_M_PRE-1455	2	PRE	['PRE-1454', 'PRE-1455']	['PRE-1454_M_PRE-1455_KID_0']	9964	
PRE-2631_singleHH	1	PRE	['PRE-2631']	['PRE-2631_singleHH_KID_0', 'PRE-2631_singleHH_KID_1']	8779	
PRE-1287_M_PRE-1288	2	PRE	['PRE-1287', 'PRE-1288']	['PRE-1287_M_PRE-1288_KID_0']	19523	
PRE-3052_singleHH	1	PRE	['PRE-3052']	['PRE-3052_singleHH_KID_0', 'PRE-3052_singleHH_KID_1', 'PRE-3052_singleHH_KID_2', 'PRE-3052_singleHH_KID_3']	999999999	
PRE-44_M_PRE-45	2	PRE	['PRE-44', 'PRE-45']	['PRE-44_M_PRE-45_KID_0', 'PRE-44_M_PRE-45_KID_1', 'PRE-44_M_PRE-45_KID_2']	14939	
PRE-1557_singleHH	1	PRE	['PRE-1557']	[]	14150	
PRE-1881_singleHH	1	PRE	['PRE-1881']	['PRE-1881_singleHH_KID_0', 'PRE-1881_singleHH_KID_1', 'PRE-1881_singleHH_KID_2', 'PRE-1881_singleHH_KID_3']	15903	
PRE-1967_singleHH	1	PRE	['PRE-1967']	['PRE-1967_singleHH_KID_0']	7170	
PRE-993_singleHH	1	PRE	['PRE-993']	[]	13551	
PRE-4063_M_PRE-4064	2	PRE	['PRE-4063', 'PRE-4064']	[]	15532	
PRE-2248_singleHH	1	PRE	['PRE-2248']	['PRE-2248_singleHH_KID_0', 'PRE-2248_singleHH_KID_1', 'PRE-2248_singleHH_KID_2']	20323	
PRE-103_singleHH	1	PRE	['PRE-103']	['PRE-103_singleHH_KID_0']	9355	
