HHID	HHType	HHFormedDate	adultNames	childNames	address	
PRE-3746_M_PRE-3747	2	PRE	['PRE-3746', 'PRE-3747']	['PRE-3746_M_PRE-3747_KID_0', 'PRE-3746_M_PRE-3747_KID_1', 'PRE-3746_M_PRE-3747_KID_2']	4506	
PRE-4893_M_PRE-4894	2	PRE	['PRE-4893', 'PRE-4894']	['PRE-4893_M_PRE-4894_KID_0', 'PRE-4893_M_PRE-4894_KID_1', 'PRE-4893_M_PRE-4894_KID_2', 'PRE-4893_M_PRE-4894_KID_3']	13962	
PRE-1227_M_PRE-1228	2	PRE	['PRE-1227', 'PRE-1228']	['PRE-1227_M_PRE-1228_KID_0', 'PRE-1227_M_PRE-1228_KID_1']	16499	
PRE-1218_M_PRE-1219	2	PRE	['PRE-1218', 'PRE-1219']	['PRE-1218_M_PRE-1219_KID_0']	15052	
PRE-2496_singleHH	1	PRE	['PRE-2496']	[]	6115	
PRE-285_singleHH	1	PRE	['PRE-285']	['PRE-285_singleHH_KID_0', 'PRE-285_singleHH_KID_1']	1018	
PRE-253_singleHH	1	PRE	['PRE-253']	['PRE-253_singleHH_KID_0']	12655	
PRE-2292_singleHH	1	PRE	['PRE-2292']	['PRE-2292_singleHH_KID_0', 'PRE-2292_singleHH_KID_1']	999999999	
PRE-4942_singleHH	1	PRE	['PRE-4942']	['PRE-4942_singleHH_KID_0']	3850	
PRE-3938_singleHH	1	PRE	['PRE-3938']	['PRE-3938_singleHH_KID_0', 'PRE-3938_singleHH_KID_1', 'PRE-3938_singleHH_KID_2']	18348	
PRE-4309_M_PRE-4310	2	PRE	['PRE-4309', 'PRE-4310']	['PRE-4309_M_PRE-4310_KID_0']	17541	
PRE-2148_M_PRE-2149	2	PRE	['PRE-2148', 'PRE-2149']	[]	3910	
PRE-4167_singleHH	1	PRE	['PRE-4167']	['PRE-4167_singleHH_KID_0', 'PRE-4167_singleHH_KID_1']	4305	
PRE-4327_singleHH	1	PRE	['PRE-4327']	['PRE-4327_singleHH_KID_0', 'PRE-4327_singleHH_KID_1', 'PRE-4327_singleHH_KID_2']	18370	
PRE-4274_M_PRE-4275	2	PRE	['PRE-4274', 'PRE-4275']	['PRE-4274_M_PRE-4275_KID_0']	5338	
PRE-1432_singleHH	1	PRE	['PRE-1432']	['PRE-1432_singleHH_KID_0']	12096	
PRE-1626_singleHH	1	PRE	['PRE-1626']	['PRE-1626_singleHH_KID_0', 'PRE-1626_singleHH_KID_1']	15188	
PRE-4623_singleHH	1	PRE	['PRE-4623']	['PRE-4623_singleHH_KID_0', 'PRE-4623_singleHH_KID_1', 'PRE-4623_singleHH_KID_2', 'PRE-4623_singleHH_KID_3']	16268	
PRE-2227_singleHH	1	PRE	['PRE-2227']	['PRE-2227_singleHH_KID_0']	3588	
PRE-4935_M_PRE-4936	2	PRE	['PRE-4935', 'PRE-4936']	['PRE-4935_M_PRE-4936_KID_0', 'PRE-4935_M_PRE-4936_KID_1']	2247	
PRE-4884_singleHH	1	PRE	['PRE-4884']	[]	20285	
PRE-3099_singleHH	1	PRE	['PRE-3099']	['PRE-3099_singleHH_KID_0', 'PRE-3099_singleHH_KID_1', 'PRE-3099_singleHH_KID_2', 'PRE-3099_singleHH_KID_3']	14546	
PRE-910_singleHH	1	PRE	['PRE-910']	['PRE-910_singleHH_KID_0', 'PRE-910_singleHH_KID_1', 'PRE-910_singleHH_KID_2']	17399	
PRE-3059_singleHH	1	PRE	['PRE-3059']	['PRE-3059_singleHH_KID_0', 'PRE-3059_singleHH_KID_1', 'PRE-3059_singleHH_KID_2']	16496	
PRE-369_M_PRE-370	2	PRE	['PRE-369', 'PRE-370']	['PRE-369_M_PRE-370_KID_0', 'PRE-369_M_PRE-370_KID_1', 'PRE-369_M_PRE-370_KID_2']	220	
PRE-4927_M_PRE-4928	2	PRE	['PRE-4927', 'PRE-4928']	['PRE-4927_M_PRE-4928_KID_0', 'PRE-4927_M_PRE-4928_KID_1', 'PRE-4927_M_PRE-4928_KID_2']	1278	
PRE-4850_singleHH	1	PRE	['PRE-4850']	['PRE-4850_singleHH_KID_0']	999999999	
PRE-436_M_PRE-437	2	PRE	['PRE-436', 'PRE-437']	['PRE-436_M_PRE-437_KID_0', 'PRE-436_M_PRE-437_KID_1', 'PRE-436_M_PRE-437_KID_2']	15274	
PRE-255_M_PRE-256	2	PRE	['PRE-255', 'PRE-256']	['PRE-255_M_PRE-256_KID_0']	18802	
PRE-3994_M_PRE-3995	2	PRE	['PRE-3994', 'PRE-3995']	['PRE-3994_M_PRE-3995_KID_0', 'PRE-3994_M_PRE-3995_KID_1', 'PRE-3994_M_PRE-3995_KID_2']	8124	
PRE-324_singleHH	1	PRE	['PRE-324']	['PRE-324_singleHH_KID_0', 'PRE-324_singleHH_KID_1', 'PRE-324_singleHH_KID_2', 'PRE-324_singleHH_KID_3']	3256	
PRE-3324_singleHH	1	PRE	['PRE-3324']	['PRE-3324_singleHH_KID_0']	2783	
PRE-2147_singleHH	1	PRE	['PRE-2147']	[]	8128	
PRE-3055_singleHH	1	PRE	['PRE-3055']	[]	4255	
PRE-3731_singleHH	1	PRE	['PRE-3731']	[]	4469	
PRE-772_M_PRE-773	2	PRE	['PRE-772', 'PRE-773']	['PRE-772_M_PRE-773_KID_0', 'PRE-772_M_PRE-773_KID_1']	4414	
PRE-800_M_PRE-801	2	PRE	['PRE-800', 'PRE-801']	['PRE-800_M_PRE-801_KID_0', 'PRE-800_M_PRE-801_KID_1']	10248	
PRE-39_singleHH	1	PRE	['PRE-39']	['PRE-39_singleHH_KID_0', 'PRE-39_singleHH_KID_1', 'PRE-39_singleHH_KID_2', 'PRE-39_singleHH_KID_3']	16097	
PRE-3988_M_PRE-3989	2	PRE	['PRE-3988', 'PRE-3989']	['PRE-3988_M_PRE-3989_KID_0', 'PRE-3988_M_PRE-3989_KID_1']	11940	
PRE-2406_singleHH	1	PRE	['PRE-2406']	[]	13119	
PRE-3212_singleHH	1	PRE	['PRE-3212']	['PRE-3212_singleHH_KID_0', 'PRE-3212_singleHH_KID_1', 'PRE-3212_singleHH_KID_2']	999999999	
PRE-2159_M_PRE-2160	2	PRE	['PRE-2159', 'PRE-2160']	['PRE-2159_M_PRE-2160_KID_0']	9416	
PRE-3399_singleHH	1	PRE	['PRE-3399']	['PRE-3399_singleHH_KID_0', 'PRE-3399_singleHH_KID_1', 'PRE-3399_singleHH_KID_2']	14921	
PRE-2662_singleHH	1	PRE	['PRE-2662']	['PRE-2662_singleHH_KID_0']	19993	
PRE-3403_singleHH	1	PRE	['PRE-3403']	['PRE-3403_singleHH_KID_0', 'PRE-3403_singleHH_KID_1', 'PRE-3403_singleHH_KID_2', 'PRE-3403_singleHH_KID_3']	16235	
PRE-2246_singleHH	1	PRE	['PRE-2246']	['PRE-2246_singleHH_KID_0', 'PRE-2246_singleHH_KID_1', 'PRE-2246_singleHH_KID_2']	1027	
PRE-3622_M_PRE-3623	2	PRE	['PRE-3622', 'PRE-3623']	['PRE-3622_M_PRE-3623_KID_0', 'PRE-3622_M_PRE-3623_KID_1', 'PRE-3622_M_PRE-3623_KID_2']	20300	
PRE-2382_M_PRE-2383	2	PRE	['PRE-2382', 'PRE-2383']	[]	11966	
PRE-2619_singleHH	1	PRE	['PRE-2619']	[]	12166	
PRE-4590_singleHH	1	PRE	['PRE-4590']	['PRE-4590_singleHH_KID_0']	977	
PRE-4538_M_PRE-4539	2	PRE	['PRE-4538', 'PRE-4539']	['PRE-4538_M_PRE-4539_KID_0', 'PRE-4538_M_PRE-4539_KID_1', 'PRE-4538_M_PRE-4539_KID_2']	247	
PRE-2690_M_PRE-2691	2	PRE	['PRE-2690', 'PRE-2691']	['PRE-2690_M_PRE-2691_KID_0', 'PRE-2690_M_PRE-2691_KID_1']	9487	
PRE-4421_singleHH	1	PRE	['PRE-4421']	['PRE-4421_singleHH_KID_0']	10854	
PRE-933_singleHH	1	PRE	['PRE-933']	['PRE-933_singleHH_KID_0']	999999999	
PRE-1685_singleHH	1	PRE	['PRE-1685']	['PRE-1685_singleHH_KID_0']	8072	
PRE-4617_singleHH	1	PRE	['PRE-4617']	[]	11914	
PRE-3291_singleHH	1	PRE	['PRE-3291']	[]	8779	
PRE-1389_singleHH	1	PRE	['PRE-1389']	['PRE-1389_singleHH_KID_0', 'PRE-1389_singleHH_KID_1', 'PRE-1389_singleHH_KID_2']	5657	
PRE-4684_singleHH	1	PRE	['PRE-4684']	[]	999999999	
PRE-1463_M_PRE-1464	2	PRE	['PRE-1463', 'PRE-1464']	['PRE-1463_M_PRE-1464_KID_0']	1056	
PRE-1707_singleHH	1	PRE	['PRE-1707']	['PRE-1707_singleHH_KID_0', 'PRE-1707_singleHH_KID_1', 'PRE-1707_singleHH_KID_2']	19523	
PRE-2898_singleHH	1	PRE	['PRE-2898']	['PRE-2898_singleHH_KID_0', 'PRE-2898_singleHH_KID_1', 'PRE-2898_singleHH_KID_2', 'PRE-2898_singleHH_KID_3']	15903	
PRE-3922_singleHH	1	PRE	['PRE-3922']	['PRE-3922_singleHH_KID_0', 'PRE-3922_singleHH_KID_1']	9964	
PRE-1846_singleHH	1	PRE	['PRE-1846']	['PRE-1846_singleHH_KID_0', 'PRE-1846_singleHH_KID_1', 'PRE-1846_singleHH_KID_2', 'PRE-1846_singleHH_KID_3']	10162	
PRE-967_M_PRE-968	2	PRE	['PRE-967', 'PRE-968']	['PRE-967_M_PRE-968_KID_0']	14939	
PRE-1656_singleHH	1	PRE	['PRE-1656']	['PRE-1656_singleHH_KID_0']	7975	
PRE-120_singleHH	1	PRE	['PRE-120']	['PRE-120_singleHH_KID_0']	999999999	
PRE-4401_singleHH	1	PRE	['PRE-4401']	['PRE-4401_singleHH_KID_0', 'PRE-4401_singleHH_KID_1', 'PRE-4401_singleHH_KID_2']	5346	
PRE-2004_singleHH	1	PRE	['PRE-2004']	[]	15532	
PRE-4797_singleHH	1	PRE	['PRE-4797']	['PRE-4797_singleHH_KID_0', 'PRE-4797_singleHH_KID_1']	16799	
PRE-1448_singleHH	1	PRE	['PRE-1448']	[]	11746	
PRE-2942_singleHH	1	PRE	['PRE-2942']	['PRE-2942_singleHH_KID_0']	5222	
PRE-398_singleHH	1	PRE	['PRE-398']	['PRE-398_singleHH_KID_0', 'PRE-398_singleHH_KID_1', 'PRE-398_singleHH_KID_2', 'PRE-398_singleHH_KID_3']	12117	
PRE-3549_singleHH	1	PRE	['PRE-3549']	['PRE-3549_singleHH_KID_0', 'PRE-3549_singleHH_KID_1']	9355	
PRE-4932_M_PRE-4933	2	PRE	['PRE-4932', 'PRE-4933']	['PRE-4932_M_PRE-4933_KID_0']	3286	
PRE-4157_singleHH	1	PRE	['PRE-4157']	['PRE-4157_singleHH_KID_0', 'PRE-4157_singleHH_KID_1']	18317	
PRE-4301_M_PRE-4302	2	PRE	['PRE-4301', 'PRE-4302']	['PRE-4301_M_PRE-4302_KID_0', 'PRE-4301_M_PRE-4302_KID_1']	3354	
PRE-3528_singleHH	1	PRE	['PRE-3528']	['PRE-3528_singleHH_KID_0', 'PRE-3528_singleHH_KID_1', 'PRE-3528_singleHH_KID_2']	4585	
PRE-4406_singleHH	1	PRE	['PRE-4406']	['PRE-4406_singleHH_KID_0', 'PRE-4406_singleHH_KID_1', 'PRE-4406_singleHH_KID_2', 'PRE-4406_singleHH_KID_3']	3556	
PRE-1071_singleHH	1	PRE	['PRE-1071']	['PRE-1071_singleHH_KID_0', 'PRE-1071_singleHH_KID_1']	13792	
PRE-2138_M_PRE-2139	2	PRE	['PRE-2138', 'PRE-2139']	['PRE-2138_M_PRE-2139_KID_0']	3098	
PRE-4356_singleHH	1	PRE	['PRE-4356']	['PRE-4356_singleHH_KID_0', 'PRE-4356_singleHH_KID_1', 'PRE-4356_singleHH_KID_2']	3990	
PRE-164_singleHH	1	PRE	['PRE-164']	[]	3177	
PRE-4482_singleHH	1	PRE	['PRE-4482']	['PRE-4482_singleHH_KID_0', 'PRE-4482_singleHH_KID_1']	3472	
PRE-4342_singleHH	1	PRE	['PRE-4342']	['PRE-4342_singleHH_KID_0']	3020	
PRE-1557_singleHH	1	PRE	['PRE-1557']	['PRE-1557_singleHH_KID_0']	14966	
PRE-4193_singleHH	1	PRE	['PRE-4193']	[]	10968	
PRE-3847_singleHH	1	PRE	['PRE-3847']	[]	999999999	
PRE-1967_singleHH	1	PRE	['PRE-1967']	[]	999999999	
PRE-993_singleHH	1	PRE	['PRE-993']	['PRE-993_singleHH_KID_0', 'PRE-993_singleHH_KID_1', 'PRE-993_singleHH_KID_2']	20619	
PRE-4063_M_PRE-4064	2	PRE	['PRE-4063', 'PRE-4064']	['PRE-4063_M_PRE-4064_KID_0', 'PRE-4063_M_PRE-4064_KID_1', 'PRE-4063_M_PRE-4064_KID_2']	16420	
PRE-2620_M_PRE-2621	2	PRE	['PRE-2620', 'PRE-2621']	['PRE-2620_M_PRE-2621_KID_0', 'PRE-2620_M_PRE-2621_KID_1']	19210	
PRE-1637_singleHH	1	PRE	['PRE-1637']	['PRE-1637_singleHH_KID_0', 'PRE-1637_singleHH_KID_1']	7414	
PRE-4828_singleHH	1	PRE	['PRE-4828']	['PRE-4828_singleHH_KID_0']	20129	
PRE-332_M_PRE-333	2	PRE	['PRE-332', 'PRE-333']	['PRE-332_M_PRE-333_KID_0', 'PRE-332_M_PRE-333_KID_1', 'PRE-332_M_PRE-333_KID_2']	17140	
PRE-4859_M_PRE-4860	2	PRE	['PRE-4859', 'PRE-4860']	['PRE-4859_M_PRE-4860_KID_0', 'PRE-4859_M_PRE-4860_KID_1']	18168	
PRE-4263_singleHH	1	PRE	['PRE-4263']	['PRE-4263_singleHH_KID_0', 'PRE-4263_singleHH_KID_1', 'PRE-4263_singleHH_KID_2', 'PRE-4263_singleHH_KID_3']	18351	
PRE-3033_M_PRE-3034	2	PRE	['PRE-3033', 'PRE-3034']	['PRE-3033_M_PRE-3034_KID_0']	5725	
PRE-1010_M_PRE-1011	2	PRE	['PRE-1010', 'PRE-1011']	['PRE-1010_M_PRE-1011_KID_0', 'PRE-1010_M_PRE-1011_KID_1', 'PRE-1010_M_PRE-1011_KID_2', 'PRE-1010_M_PRE-1011_KID_3']	7931	
PRE-3763_singleHH	1	PRE	['PRE-3763']	['PRE-3763_singleHH_KID_0']	12922	
PRE-4120_M_PRE-4121	2	PRE	['PRE-4120', 'PRE-4121']	['PRE-4120_M_PRE-4121_KID_0', 'PRE-4120_M_PRE-4121_KID_1', 'PRE-4120_M_PRE-4121_KID_2']	7208	
PRE-914_M_PRE-915	2	PRE	['PRE-914', 'PRE-915']	['PRE-914_M_PRE-915_KID_0', 'PRE-914_M_PRE-915_KID_1']	12135	
PRE-3657_singleHH	1	PRE	['PRE-3657']	['PRE-3657_singleHH_KID_0', 'PRE-3657_singleHH_KID_1', 'PRE-3657_singleHH_KID_2']	7980	
PRE-4697_singleHH	1	PRE	['PRE-4697']	[]	4834	
PRE-523_M_PRE-524	2	PRE	['PRE-523', 'PRE-524']	['PRE-523_M_PRE-524_KID_0', 'PRE-523_M_PRE-524_KID_1']	214	
